target,source,anchor_pin_val,pin_value,alpha_full,train_nll_mean,test_nll_mean,lam_u_mean,mean_baseline_train,mean_hawkes_train,mean_baseline_test,mean_hawkes_test,converged
searches,to_cart,0.0279195445951976,0.02,"[0.13277845639778743, 0.02, 0.0]",1.8576791058807411,2.09690062787921,0.7210790300289145,0.8698978392156482,0.3342850196366337,0.9816409731171831,0.3789870628145118,True
searches,to_cart,0.0279195445951976,0.03,"[0.13018074364654003, 0.03, 0.0]",1.8576528203148381,2.0967241520556676,0.7199718886121375,0.8685552128065802,0.3355172390121687,0.9801349685524728,0.3808042832927443,True
searches,to_cart,0.0279195445951976,0.04,"[0.12753912603987927, 0.04, 0.0]",1.8577137311953327,2.096734216613633,0.7193001735089389,0.8677278901377231,0.3366438693122475,0.9792133529165363,0.3825020623059348,True
searches,to_cart,0.0279195445951976,0.05,"[0.12485207194518694, 0.05, 0.0]",1.8578547943089434,2.0968833320583196,0.7189854347066138,0.8673277859512087,0.33766122703374557,0.9787722724429645,0.3840762331066449,True
searches,to_cart,0.0279195445951976,0.06,"[0.12226058448601161, 0.06, 0.0]",1.8580723193152862,2.0971161629196913,0.718484968146791,0.8666933660754026,0.3389084179386967,0.9780792454876811,0.3859103892517508,True
searches,to_cart,0.0279195445951976,0.07,"[0.11980773601904492, 0.07, 0.0]",1.85836346009343,2.0973399635951653,0.7177439181353986,0.8657801582251038,0.34048902898298494,0.9770660887433602,0.38812170742564467,True
searches,to_cart,0.0279195445951976,0.08,"[0.11733126078991016, 0.08, 0.0]",1.8587226800628152,2.097736439824433,0.7172498959400372,0.8651609302447328,0.34201281879531903,0.9763807011439072,0.39026874990472116,True
searches,to_cart,0.0279195445951976,0.09,"[0.11524286909852594, 0.09, 0.0]",1.8591512402673427,2.097975004109073,0.715544215486464,0.8630656473898565,0.3444699309376111,0.9740588410170504,0.3934715586736805,True
searches,to_cart,0.0279195445951976,0.1,"[0.11255778776919932, 0.1, 0.0]",1.859639105478558,2.098669927581203,0.7161578662021689,0.8638081857480805,0.34549203306537346,0.9748753228437044,0.3950510963064471,True
searches,to_ord,0.0,0.0,"[0.13071708818100575, 0.027882395399414495, 0.0]",1.8576512752184835,2.096737233878534,0.7202143290925926,0.8688702228959462,0.3352232396360951,0.9804691887920249,0.38038206609366065,True
searches,to_ord,0.0,0.01,"[0.13046908371259552, 0.026264131585732358, 0.01]",1.8577516850369287,2.0967776711805666,0.7200858089653862,0.8687089933758536,0.33546307575440226,0.9802942718792793,0.38084346355580323,True
searches,to_ord,0.0,0.02,"[0.13026907790855463, 0.024553011656663987, 0.02]",1.8578614760018979,2.0968361481802775,0.7199339691496378,0.8685026087058545,0.33574889375666106,0.9800915489473745,0.3813529443228454,True
searches,to_ord,0.0,0.03,"[0.1299596488145652, 0.02293845182215139, 0.03]",1.857982829077133,2.0969278030881195,0.7199937817123219,0.868569979296067,0.33584377701707496,0.980176430461498,0.38165052914957903,True
searches,to_ord,0.0,0.04,"[0.1297195870263815, 0.02135681351754196, 0.04]",1.8581144029031291,2.097020722823632,0.7198757265367168,0.8684122006434688,0.3361301092955617,0.9800213967889337,0.38216607319345186,True
searches,to_ord,0.0,0.05,"[0.1294666599213623, 0.0199427574113266, 0.05]",1.8582567128697551,2.097127042191124,0.7197384541388946,0.8682417507215491,0.3365108457866025,0.979835854860899,0.3827955009788353,True
searches,to_ord,0.0,0.06,"[0.1292417923369804, 0.01854183138997946, 0.06]",1.858409599184336,2.097230493122065,0.7193833974718358,0.8678016901714892,0.33696888485215326,0.9793545721124709,0.383512928634497,True
searches,to_ord,0.0,0.07,"[0.12893286546979207, 0.017220142373009128, 0.07]",1.8585732224347584,2.097357783224479,0.7193811582437866,0.8677988770550054,0.33728403143035396,0.9793515626444733,0.3840720719766503,True
searches,to_ord,0.0,0.08,"[0.12856092662697255, 0.015540603254051474, 0.08]",1.8587407202476276,2.09754108678756,0.7199289147612519,0.8684433770646174,0.3371799798694922,0.9801131975045081,0.3841418725622094,True
searches,to_ord,0.0,0.09,"[0.12832994144174614, 0.014291912385339329, 0.09]",1.8589218711051716,2.097670864991509,0.7195313586802363,0.8679513353428661,0.3377371721141077,0.9795732299132609,0.38497790624137757,True
searches,to_ord,0.0,0.1,"[0.12810023860156708, 0.013076574069695986, 0.1]",1.8591123437595007,2.097797338877243,0.7191800652740479,0.8675143039956144,0.33832239469337105,0.9790973225422108,0.3858470595585691,True
to_cart,searches,0.016102908358572865,0.0,"[0.0, 0.09102166629507899, 0.0]",0.8328523832109185,0.99262971544693,0.8161035580189818,0.3067307752386494,0.06808051258932842,0.36347896349863384,0.08086544858871011,True
to_cart,searches,0.016102908358572865,0.01,"[0.01, 0.07550256152029515, 0.0]",0.8305082454043426,0.9881550776254916,0.777453047214455,0.2922198651326917,0.0805223732870379,0.3463795127565798,0.09428258310618397,True
to_cart,searches,0.016102908358572865,0.02,"[0.02, 0.059649710355835495, 0.0]",0.8303367678363478,0.9870559298567633,0.7540002401029577,0.28333292089993006,0.09271460522921234,0.33600022836839966,0.1074032107301397,True
to_cart,searches,0.016102908358572865,0.03,"[0.03, 0.04597093535518795, 0.0]",0.831693249029282,0.9874919222409689,0.7298357800601685,0.27416064773057747,0.10653295791455944,0.3252991745561147,0.12245533061751704,True
to_cart,searches,0.016102908358572865,0.04,"[0.04, 0.0332012554625337, 0.0]",0.8342467416666045,0.989269827511206,0.7085421214737888,0.2660782449370586,0.12103127684820605,0.31585836650055,0.1383151085791748,True
to_cart,searches,0.016102908358572865,0.05,"[0.05, 0.021581249128483276, 0.0]",0.8378074318285067,0.9920641239468045,0.6883281971477444,0.2583965309978473,0.13638950494816485,0.3068851395768064,0.15519627926886378,True
to_cart,searches,0.016102908358572865,0.06,"[0.06, 0.010657961813993162, 0.0]",0.8422234573197375,0.9959941587688798,0.6700638869508594,0.25147389331942915,0.15226885060082396,0.2987682103259023,0.17269642891543519,True
to_cart,searches,0.016102908358572865,0.07,"[0.07, 0.0007900244442718727, 0.0]",0.8474308913006408,1.0006642136322141,0.6535057020995967,0.24516906651213544,0.16893755518444425,0.29141165276725756,0.19113417232594784,True
to_cart,searches,0.016102908358572865,0.08,"[0.08, 0.0, 0.0]",0.8534054665989216,1.0050423973714142,0.6240956844190342,0.23383366320297763,0.1923961702406142,0.2783382488184687,0.2176369131249493,True
