label,hl_1,hl_3
0.1,0.004323872744296788,0.021691922917510344
0.3,0.006902687490148928,0.022853172677368715
0.5,0.006177968781071209,0.01692782212611311
0.7,0.0070441132269898005,0.01613360502389721
1.0,0.008075677859038833,0.016337093207298342
