label,searches,cat_to_cart,cat_to_ord,to_cart,to_ord
0.1,0.0019545047782119963,3.843529272569289e-07,0.0,0.0031121217260946347,0.020948784804573243
0.3,0.0026405504565041094,0.0003765125184161583,0.005349997498082249,0.004262137033644818,0.017126662660870307
0.5,0.0025037203009759075,0.0005879275739006482,0.0009382216570735306,0.003674248480095302,0.015401672895138932
0.7,0.002544466862769077,0.0009115309500574919,0.000832013544029277,0.0036722698481347522,0.01521743704589641
1.0,0.0029400258655617323,0.001193337893627866,0.0008440986083346762,0.004235139345841278,0.015200169352971622
