user_id,ll_personalized_poisson,ll_experimental_1_hawkes,test_purchases,ll_user_scale_hawkes
64604,-8.534760039966221,-8.136181764470797,2.0,-9.659613160351816
64896,-6.476409182699294,-6.177581322358973,1.0,-5.870854113181173
64986,-8.575089019678368,-9.357941342950545,2.0,-9.049364778096606
65017,-4.994137141896233,-5.134437679534062,1.0,-5.26593810791405
65072,-2.5346967881277576,-2.138483318008014,0.0,-2.11173201754798
65161,-12.54201782633226,-12.51175383577704,3.0,-13.628747175586614
65186,-48.574577494494136,-47.84491462769915,21.0,-48.05632691967551
65222,-8.35965784198435,-8.706709633989522,2.0,-13.173362910297554
65400,-240.743783819592,-198.23632635778532,63.0,-204.211869650296
65423,-8.96386449447145,-8.998335724002336,2.0,-8.978328018104289
65529,-5.761773945044669,-5.764449644791313,1.0,-5.77012794972183
65612,-0.3370441766515024,-0.3570714855099135,0.0,-0.0791518177871926
65671,-18.77017844524099,-18.53937054681959,5.0,-18.38757425126946
65744,-15.570958649220382,-13.362805111821167,3.0,-14.213883180053884
65795,-5.244714015002865,-4.8355459136269685,1.0,-4.880485600570794
66030,-15.322482916539467,-15.516215395174108,4.0,-15.636080124466384
66414,-18.660589229651283,-19.071537247446795,5.0,-19.148067612177854
66461,-5.733362985816423,-4.828388864506844,0.0,-5.11708723186541
66469,-15.938883561583287,-15.61905836867372,4.0,-15.715849051179603
66556,-1.7850568292146498,-1.5361900162678026,0.0,-1.414937109794046
66557,-47.08283345734234,-47.28118019191866,19.0,-47.45366399222077
66721,-35.061176762225315,-34.037122426344844,13.0,-34.002531939394075
66749,-16.130129075639083,-16.744551634366786,4.0,-17.739361686415585
66773,-17.613420638669766,-17.83924824612804,4.0,-17.60453989224988
66842,-18.37218964776305,-18.546351661151096,4.0,-19.48334229035004
66935,-0.5701933964141045,-1.248119291864265,0.0,-0.7853012477993966
66983,-15.441574308725029,-13.994574791430594,2.0,-14.60910868547378
67077,-8.859213772813046,-8.95195221797579,2.0,-8.539015836524742
67101,-14.71100942482677,-14.19654715245037,4.0,-13.850028930822775
67117,-9.335505324026393,-9.408449860697592,2.0,-9.38373723914432
67277,-72.27324138647042,-72.96539974160284,38.0,-73.19799946275752
67298,-15.145548161214634,-15.386946930811945,4.0,-15.326191455104016
67546,-2.3924885456149223,-2.2425245867571477,0.0,-2.424556963152508
67588,-4.822215411216014,-4.320002417692266,0.0,-4.3546565776519
67614,-0.6704698557814698,-0.6194618779225924,0.0,-0.4239962223950214
67785,-21.76685627231111,-20.262267718076224,7.0,-20.444147522993916
67922,-27.977172284329914,-28.201149266499964,10.0,-28.270040764392668
68051,-12.733597629708315,-13.06376130842162,3.0,-12.97369056114224
68110,-4.518499553015877,-3.9098628219564615,0.0,-3.1560243318555643
68241,-11.497011207930145,-11.159203446615113,2.0,-11.09947507488516
68328,-30.745958479737748,-30.57559814023224,11.0,-30.881792887164817
68502,-5.20607333405758,-5.1190932996544225,1.0,-4.999064753965759
68514,-1.7850568292146498,-1.614970847226225,0.0,-1.6270242685399805
68553,-0.266477538213968,-0.3114895360182539,0.0,-0.0921453840755111
68715,-8.488707136217643,-8.723996923715656,2.0,-8.69795355896493
68826,-14.518295611288194,-14.48159926478426,4.0,-14.475653734326183
68857,-5.056258660077542,-5.428333015343909,1.0,-7.822815426976565
68896,-18.27432423318965,-17.1156337835602,5.0,-17.259167122062397
68965,-6.083806733016295,-5.7678956498898675,1.0,-5.873369380363603
69166,-7.922445335802343,-7.375434772822747,1.0,-7.69200406263775
69182,-9.260723166517508,-9.595656234188327,2.0,-10.044584218981086
69279,-67.95289237023678,-70.07851389973612,15.0,-69.02923363373897
69353,-9.19660457255523,-9.43953563129017,2.0,-9.54015215297715
69462,-12.03280339737364,-12.487413839456485,3.0,-11.456450791837506
69560,-26.32386128251868,-26.05649716526521,7.0,-25.87172376716681
69587,-4.976090659835815,-4.784608766204377,1.0,-4.7746827249915205
69662,-17.786171638533773,-17.489542321688393,4.0,-17.27367002196101
69685,-3.303636120215332,-2.9576732756090593,0.0,-3.302818605247217
69726,-39.84278132170253,-41.38285539290752,13.0,-40.714666296780614
69750,-16.68058103511175,-15.732364381646212,4.0,-16.010183429982234
69878,-49.14422326995887,-49.31896465804672,15.0,-49.19326950654133
69885,-23.22422412944727,-24.02711262282327,5.0,-24.48788903169266
69989,-20.644678194480132,-20.26596684667882,6.0,-20.537269729576444
70047,-7.174048077617807,-6.744041881872771,1.0,-6.764194541336118
70222,-5.980161872759677,-5.751401524519594,1.0,-5.105399291971456
70225,-3.607351978415468,-2.989234105536554,0.0,-3.1525099727647
70237,-8.544089051465615,-8.271490593497012,2.0,-8.269174573198704
70296,-1.177625112814377,-1.0490467366684362,0.0,-0.2894643095249055
70324,-26.03596491120812,-25.67922890330812,7.0,-25.426680017460495
70413,-10.108154156123652,-9.235230705211563,1.0,-8.773651119292634
70518,-36.84767702592589,-37.17849417447993,15.0,-37.09799227180085
70523,-32.21807306320924,-29.509604453867617,7.0,-30.51476499633585
70536,-4.2147836948157416,-3.6498887604070873,0.0,-3.96922337087742
70583,-27.702062012877946,-25.007582278862373,5.0,-27.11287950942043
70668,-36.61852476075178,-36.6240756679978,10.0,-36.98622366016721
70692,-25.590330693807136,-21.735411506132124,6.0,-22.540330870792285
70755,-22.322248257662327,-19.493748227876903,4.0,-23.4195455376429
70832,-17.370726588281993,-16.489026351055006,4.0,-16.787488532037585
70840,-17.966064681213574,-17.689654606928528,5.0,-17.938116688519703
70900,-18.199796447463036,-16.245519083969754,3.0,-16.837144457902564
71020,-11.970229381671713,-11.845623629780128,3.0,-12.00295303125795
71103,-1.4885543858120809,-1.2859700990655214,0.0,-1.065473534931754
71139,-39.07153298501876,-37.95129262524314,9.0,-40.09772394918625
71170,-41.75115476907765,-42.49086999134433,15.0,-42.140401834721374
71172,-17.218186048335802,-16.892001623371314,4.0,-16.771835339862605
71285,-45.4687404493236,-44.41405650006569,19.0,-44.11828482721072
71335,-9.096554190542484,-9.02790162019135,2.0,-9.08493533836827
71336,-6.883768800835121,-6.771772008588058,1.0,-6.347099913304836
71517,-70.0003359443144,-68.29769066542015,29.0,-69.01743854911771
71577,-26.915420689384774,-25.901568942851146,8.0,-26.73392700222373
71700,-47.58381015856623,-46.33705407287475,21.0,-46.468910262706125
71712,-14.466142811778996,-14.822380095058076,4.0,-15.33125281827635
71823,-2.088772687414786,-2.100943178598472,0.0,-1.4773691103111075
71878,-59.36186347059608,-58.59303971193522,26.0,-59.26180212529298
71990,-19.11369613819488,-18.414874433556356,5.0,-18.8674458169117
72139,-51.262274018753835,-48.00515565661917,15.0,-49.40805423488804
72308,-11.953097654919564,-12.176855474751216,3.0,-12.183880965820045
72376,-1.7850568292146498,-1.5626743946733224,0.0,-1.0808978921378638
72448,-1.7937491934969505,-1.5803957888165354,0.0,-1.3366155895052387
72646,-8.601992839008053,-8.920741058446529,2.0,-9.13149997478889
72875,-28.95472886747868,-29.408411429486016,10.0,-29.519563313398052
72889,-21.312932599151058,-20.890400191686144,7.0,-21.114149633545395
72927,-2.696204403815059,-2.2795890161643033,0.0,-1.600948112012513
72972,-43.95044801249321,-43.56899184791858,16.0,-43.42366611216746
73022,-57.849569172834784,-56.322816903158035,23.0,-56.25373507992694
73039,-51.62093948078082,-49.27721921863056,20.0,-50.55083075940748
73068,-5.070527455777451,-4.864572579649216,1.0,-5.461247124289825
73183,-12.055579628418194,-11.727188998225545,3.0,-11.661208601244503
73194,-17.696316992945643,-17.072972668837984,5.0,-17.08665977735384
73262,-9.50051073484121,-9.0287339875079,2.0,-9.227186451218133
73264,-10.222834521195804,-10.36284404853499,2.0,-9.7241428355093
73342,-23.98383804644558,-23.941159125659237,7.0,-23.89549987035079
73427,-16.493866049650702,-17.23987841139543,4.0,-18.6941100683
73452,-4.908143861049024,-5.154263772276979,1.0,-5.225603335912603
73536,-33.943876470367414,-34.4843558029324,12.0,-34.423626743369034
73560,-24.276119091987724,-24.460417733844658,8.0,-24.32749972678775
73597,-23.425754145533585,-21.944524617494523,7.0,-21.996665474861008
73598,-47.047951972762945,-42.81691336719156,11.0,-42.647181021982206
73630,-4.931161438612522,-4.199584356413826,1.0,-3.854749750204305
73731,-4.943277105418085,-5.158633737482262,1.0,-5.174937493949343
73752,-35.73618783408839,-35.379323056087756,14.0,-35.52288566440396
73785,-18.32753138022646,-18.43725429105664,5.0,-18.42518199514818
73842,-23.873308857286705,-24.18561384711777,8.0,-24.13667106336428
73844,-14.753710316166336,-14.052809211129397,3.0,-15.348785669591328
73978,-5.86632552570359,-5.634094933968085,1.0,-5.253252998389596
73979,-29.02516997809172,-27.29643771326213,9.0,-27.395289751022563
74076,-50.07903836759892,-50.28682441581385,23.0,-50.41739167394079
74128,-3.911067836615605,-3.2444389970598957,0.0,-3.20312316694594
74287,-15.364048564963444,-15.007301879630589,4.0,-14.891854411433837
74360,-13.940720752123283,-12.599043398186316,3.0,-14.538735346321449
74450,-38.98315754824479,-38.66366256073751,14.0,-38.682251375519954
74463,-4.963542117670368,-5.3014323070583,1.0,-5.448921002455072
74472,-33.191688819233526,-31.52460468111137,10.0,-31.623843380255444
74548,-39.028602770818274,-37.74551216498994,13.0,-38.060991268646546
74609,-4.909482138346875,-5.3617012766033,1.0,-5.36010560798779
74627,-11.931360185762763,-11.972373968293518,3.0,-11.748039036188588
74651,-17.690868487584858,-17.621222716852422,5.0,-17.87519675403864
74734,-5.485145461578177,-5.336996337677619,1.0,-5.220907727881475
74749,-9.851709758209951,-9.636004773774724,2.0,-9.615201948349096
74867,-43.46179436820919,-42.50344019736742,16.0,-42.43981329892714
74930,-1.7165085243410745,-1.549584753250509,0.0,-1.570421857527171
74991,-14.347327103411166,-14.120716895777262,4.0,-14.105744150880202
75026,-11.847698499835191,-12.006368202444788,3.0,-12.088632439615964
75098,-36.2453590804626,-35.29089552841087,9.0,-35.609053357461526
75117,-21.324387539971656,-21.238158227038088,6.0,-21.152943310980756
75254,-17.53927659600736,-17.62967936059553,5.0,-17.631868567756033
75268,-9.055665001312498,-8.09147446044298,2.0,-7.852760199251104
75279,-12.533685433495922,-11.62477838780218,2.0,-11.281576260228858
75284,-12.067506667095246,-12.36824312411964,3.0,-12.397159009590766
75292,-9.220233846033544,-9.201477835029436,2.0,-9.576809931623751
75377,-8.54666564371927,-8.452635443886681,2.0,-8.502575206263833
75410,-6.316153490701285,-6.242474764217479,1.0,-6.196866459645886
75512,-8.696058298568248,-9.142494436530658,2.0,-9.16970729872422
75586,-2.109107146484394,-1.7525882000396642,0.0,-0.6489098712160287
75588,-2.1637769369812836,-1.8684641251067615,0.0,-1.8364259731232315
75592,-36.00449300050171,-35.40219545087556,12.0,-35.40797046326318
75706,-1.4813409710145136,-2.0354271189601723,0.0,-0.8085395344051978
75774,-33.917410478104095,-34.56835276025954,11.0,-34.616565801974126
75792,-5.827111771071988,-5.6420836124184,1.0,-5.587586857070825
75824,-84.92317497848218,-80.29945450910822,24.0,-79.79063031253206
75866,-5.0621728445162235,-5.11305539805038,1.0,-5.132801541414363
75896,-9.124527571142895,-8.034235511395378,2.0,-8.022571656031332
75959,-4.973678963678801,-5.461622967917009,1.0,-5.579773930768695
76038,-3.911067836615605,-3.3070038206559778,0.0,-2.328404882708639
76084,-11.225993921638713,-10.823409200486694,2.0,-10.817144067268268
76273,-5.222210932885856,-5.256112957047656,1.0,-5.213001515088065
76344,-8.647922189252654,-8.20509207122935,2.0,-8.308517984646693
76361,-2.088772687414786,-1.8587645443324297,0.0,-1.564196319572538
76451,-18.435105955617093,-19.124518339955067,5.0,-19.249220831745987
76619,-21.033395333359664,-21.481963754170785,6.0,-21.73675030104367
76785,-21.31575463417168,-22.351826328297737,5.0,-22.38833689216391
76822,-39.04515190747848,-39.83454776734278,16.0,-39.3843213953474
76848,-21.261133109013247,-20.695285448436852,6.0,-20.738369109634053
76934,-37.12553487822562,-37.14774327829261,15.0,-38.049997363085375
77009,-2.3924885456149223,-1.9883651207395192,0.0,-1.9269796580713876
77066,-35.428753118785025,-36.02616480032914,14.0,-35.71840483880016
77287,-22.47863512814791,-21.935425160044456,6.0,-22.24062290643832
77318,-23.927282038777072,-24.249266934538465,7.0,-24.240735915708346
77424,-14.205967931295238,-14.589608962200131,4.0,-14.60069088693314
77440,-80.20435432010147,-72.59243866951553,28.0,-72.34640997519986
77512,-53.025259414461054,-53.51266529722997,25.0,-52.70186774922977
77520,-5.784416673887191,-5.668524914563058,1.0,-5.360268150264855
77559,-1.177625112814377,-1.015006973892109,0.0,-0.2982129535386483
77572,-0.2714735308720201,-0.3734154280810975,0.0,-0.1503394596497543
77637,-52.07149590414155,-49.12843278399409,21.0,-49.4389408942756
77640,-7.980837955965876,-6.822001001625273,0.0,-7.390099983669586
77663,-12.648411311541125,-12.8387009974052,3.0,-12.833684613839663
77710,-9.012398007288883,-9.146316519061491,2.0,-9.109655262679224
77728,-58.103579737354735,-53.29703740219829,19.0,-53.30197833159489
77734,-15.406582877334817,-15.046565892616018,4.0,-15.180816653315285
77828,-32.4390438235065,-32.50942847673571,12.0,-32.18637332975098
77879,-9.953134295286755,-9.744547444420023,2.0,-9.68017518552542
78166,-15.893162881306148,-13.977853646201565,3.0,-25.27325462802922
78515,-61.10184784617511,-55.09756758376187,14.0,-55.75486937485963
78532,-19.19270037823237,-19.77913175510771,6.0,-19.856726666348234
78824,-8.7449220301587,-8.961711585970697,2.0,-8.981410996622586
78950,-8.143937258788515,-7.64343733758396,1.0,-7.317313666363892
79136,-41.4695542259955,-41.898637442863496,19.0,-41.83131108975844
79179,-5.023777849036708,-5.109991278258995,1.0,-5.105318713586119
79203,-3.607351978415468,-3.0782557620473567,0.0,-3.2820029865762232
79220,-0.6929322588943292,-0.8744510970245586,0.0,-0.7001950141654426
79253,-17.736482110289167,-17.195198353397558,5.0,-17.181293051340027
79295,-2.9999202620151957,-2.960496186080838,0.0,-1.4932728313511126
79297,-17.238820849698747,-17.64627584106349,5.0,-17.657487149204385
79326,-1.4813409710145136,-1.6923667156461557,0.0,-0.4770451312414453
79430,-6.948226418616968,-6.030169254290893,0.0,-6.170033385752673
79457,-4.927231030884438,-4.725583233869438,1.0,-4.519845544344333
79511,-33.068837094733865,-33.96472482843638,13.0,-33.845509849087485
79612,-5.681401385019014,-5.690820755117264,1.0,-5.423123259053328
79641,-1.177625112814377,-1.239647655259165,0.0,-1.007547060373836
79693,-9.682110425671972,-9.02584228440647,2.0,-9.157549763848092
79808,-8.816601496431327,-8.933965860590243,2.0,-8.770088292681413
79849,-21.09286235392638,-20.90639012072165,6.0,-21.011799763639516
79890,-1.4813409710145136,-1.3051075079530252,0.0,-1.2370147833144851
79922,-1.177625112814377,-1.1863559941192914,0.0,-1.1532736368399557
80006,-30.034239441193012,-29.748100171709385,11.0,-29.858527018903047
80071,-67.74119122294321,-62.72631792254459,22.0,-62.332843337752166
80101,-8.682721847962753,-8.361852933638426,2.0,-8.185629689783363
80374,-16.071027601637102,-16.74595735701837,4.0,-16.718628279156118
80427,-0.8739092546142408,-0.7602187368806508,0.0,-0.6182387760561235
80647,-49.21465928676272,-51.71575369116648,18.0,-51.584888435967926
80907,-15.78052088714178,-16.193071437091476,4.0,-16.45471676788262
80930,-19.172259750243747,-18.57474188279012,4.0,-18.12755917519488
80949,-56.302324436102225,-53.29247153849245,17.0,-56.541227059784795
80959,-9.409204590508375,-9.332885458187766,2.0,-9.480188748736325
80973,-8.711111502039412,-8.527358524849832,2.0,-8.349040922462356
81069,-14.38109647424506,-14.294312528865246,4.0,-14.32106016424169
81174,-12.441120989702108,-12.748756449979757,3.0,-13.170518836169082
81253,-13.756895381356026,-13.399655056809856,3.0,-13.558477134238228
81374,-8.740708417218599,-7.797236057702305,1.0,-7.762407108547936
81383,-31.87995913880849,-32.547120244469305,9.0,-32.70860615104389
81403,-9.355969170349042,-9.296062712203735,2.0,-8.911123294353798
81451,-70.09974374428106,-66.06535330063247,25.0,-66.6089804548563
81581,-11.423780255487792,-10.654357826417298,2.0,-10.156471483139528
81754,-49.25870529033424,-48.703483102316106,11.0,-49.56920350999463
81872,-1.7937491934969505,-2.9629232644378796,0.0,-1.521945589862355
81945,-18.99952777439,-18.411129751011146,5.0,-18.65421569879887
82142,-43.360207361453504,-42.58402597306196,18.0,-43.0908555063888
82175,-21.98948984253805,-21.93742455258987,4.0,-46.77779597346972
82190,-20.21035196117802,-20.260227738266902,6.0,-20.24503393384952
82303,-5.013459349718433,-5.264700053621156,1.0,-5.250059171878239
82330,-37.65370356357756,-37.6679111050766,15.0,-37.6258101890841
82407,-16.71115137723055,-16.495422337649682,4.0,-16.884294689353137
82519,-4.913466665636709,-5.086140557727862,1.0,-5.352132254948669
82593,-2.696204403815059,-2.6662055934437023,0.0,-2.410874490358567
82627,-24.838770698821214,-24.81242373082772,8.0,-24.86643412093245
82716,-28.175644698632347,-28.05693861962238,9.0,-28.104308337768902
82745,-18.633462199562587,-18.88329233675572,5.0,-18.89494947451342
82761,-19.53896667750994,-20.01854852381748,6.0,-19.998372600960007
82887,-18.478078474868397,-18.518696938369676,5.0,-18.621581952584556
83246,-20.312743770014745,-19.402089619252624,6.0,-21.389162721305297
83427,-58.71612027591105,-54.360341468265005,19.0,-54.59842945031337
83506,-25.58837643464081,-24.74578727562569,9.0,-24.750746828918924
83547,-78.21358251128618,-75.92419378672304,41.0,-76.36225688503772
83559,-12.010702294845087,-10.830754722510909,1.0,-11.007952178603103
83616,-9.125203459853488,-8.853473844757094,2.0,-8.813803991438725
83905,-44.151903918697634,-43.48775056135831,18.0,-43.39039466983022
83911,-2.3924885456149223,-2.071764796098057,0.0,-2.266974547630873
83989,-60.10954055187254,-59.07507815531692,16.0,-58.41703024381889
84129,-8.458781566945092,-7.802921350550122,1.0,-8.048647084845063
84163,-33.57610381089691,-30.09109414190257,9.0,-29.90306584915932
84215,-12.406217516304926,-12.150013526720087,3.0,-12.074345515609624
84378,-16.65857204045741,-16.59576799791728,5.0,-16.615504381698347
84408,-0.8739092546142408,-0.825078940629,0.0,-0.6787844630545992
84424,-6.953721086992254,-6.809429541716981,1.0,-6.908520597863216
84563,-8.57935780627658,-8.763769874655118,2.0,-8.771590445835221
84610,-5.1896953510204025,-5.252477539221075,1.0,-5.199086645809699
84630,-43.305419654330315,-34.81060932772286,8.0,-58.775440264324345
84717,-8.770521567817786,-8.186801589322924,0.0,-8.305135266499407
84782,-21.49118579139417,-21.472733962713203,5.0,-21.474118224747052
84816,-73.40110458601303,-71.10344292648448,23.0,-69.43912300549785
84892,-26.65602279390481,-26.63672278120491,8.0,-26.5418622447585
84905,-14.757163414565044,-15.054842742538389,4.0,-15.121943534119795
84980,-2.696204403815059,-2.587366364844154,0.0,-2.540922916200306
84997,-39.3092235182644,-39.13021282422856,14.0,-39.07018274429071
85183,-111.87946255642392,-110.02346640965678,70.0,-110.72434571218577
85338,-40.96420702225333,-40.49511161957008,16.0,-40.797036704660194
85421,-31.00058173737079,-28.93574480543768,10.0,-28.98965213397826
85486,-5.102687217992736,-5.22673801401665,1.0,-5.2208484963871085
85542,-8.492599959744172,-8.347913783179226,2.0,-8.309090864225274
85551,-0.5701933964141045,-0.503066902999528,0.0,-0.3442927917157671
85562,-24.7177559979747,-25.655998438034416,8.0,-25.653581338479626
85730,-56.74660053306448,-53.26298229777672,24.0,-52.9372878897936
85748,-5.398485904097844,-5.244609908505734,1.0,-5.105631352937142
86018,-6.17634932013234,-5.9040001779051545,1.0,-5.8925964042739105
86077,-40.256269844792385,-40.29520168583649,19.0,-40.13938868997714
86122,-13.0878496043854,-12.773211374598164,3.0,-12.693148596250648
86394,-4.2147836948157416,-4.83932259910395,0.0,-3.3440712530593704
86516,-7.466813379081411,-7.183656721542051,1.0,-7.099049774472381
86696,-28.50419499874671,-28.60437671922448,10.0,-28.814128978575265
86826,-40.06041420865182,-38.00073131857124,11.0,-39.87352351712496
86881,-37.37820816707629,-38.75227606316903,15.0,-38.38914509470924
86897,-20.065514418131105,-18.382090846502567,5.0,-19.935365871060913
86903,-0.5701933964141045,-0.75437100043478,0.0,-0.6048377058815674
86932,-31.310980316264416,-32.01278877763759,10.0,-31.947887202944823
87060,-14.521787667840114,-14.148434114144068,4.0,-14.118600080511182
87244,-9.127548422311342,-9.057793421746934,2.0,-9.067361566109238
87270,-1.177625112814377,-1.0187845753466762,0.0,-0.9419964791263208
87279,-1.177625112814377,-1.003114643890295,0.0,-0.7911379949839085
87319,-2.1814255894377763,-1.8022327801658011,0.0,-1.6840545751806473
87373,-15.805166003925391,-15.818283947129904,4.0,-16.643905147930752
87485,-3.303636120215332,-2.9515072621944505,0.0,-3.009478754222325
87766,-2.492828038294917,-2.2298547965451294,0.0,-1.7690812214530218
87936,-9.013291747588951,-9.03634017101657,2.0,-9.212507364390476
87969,-8.875455588440682,-8.734272646776253,2.0,-9.1570833428821
88180,-28.31892978694381,-28.34015850609847,10.0,-28.511075392500665
88305,-5.445931706946575,-5.179406762605433,1.0,-5.201287977561994
88347,-14.397695698810647,-14.527693989221206,3.0,-14.358034776710504
88366,-11.751768257991564,-12.962068286940502,3.0,-12.19914945795819
88370,-23.994663473332952,-23.732455171449455,8.0,-23.514253904779626
88552,-20.17681283226131,-19.903937485562984,6.0,-19.910272444394703
88633,-4.999871431923965,-5.223698556159536,1.0,-5.142586709085441
88930,-5.268016611103595,-5.399567426186879,1.0,-5.23322708652647
89236,-34.33897515957905,-33.69930249602383,13.0,-33.90636303135338
89239,-18.72947396133201,-19.39322587732913,5.0,-19.353617974057837
89711,-5.004114209566501,-4.479691606577577,1.0,-4.404959980043774
89747,-28.80834432540405,-27.418993326570565,9.0,-27.307316759583298
89894,-9.123803760513068,-8.95704249230135,2.0,-9.096245699044747
90065,-63.2553324091021,-59.752723554249606,25.0,-59.25483001778105
90087,-1.4813409710145136,-1.283145911550717,0.0,-1.1540585964797387
90181,-2.088772687414786,-1.7648699158029395,0.0,-1.5513044259899458
90296,-1.4813409710145136,-1.402710685543493,0.0,-0.3547826065867807
90360,-1.4813409710145136,-1.2822597216210787,0.0,-1.3300099109210848
90372,-9.689726945367418,-9.652010717306366,2.0,-9.265251563003876
90446,-4.985729979822641,-5.246164286131572,1.0,-5.568986272145101
90450,-34.24283896714915,-35.99872356789478,8.0,-35.77927910591545
90611,-13.683494245114574,-13.133071859591144,3.0,-13.6958557660959
90659,-23.687966664652265,-23.222327649217764,5.0,-23.41105839195323
91079,-4.974093515690629,-5.421609724108093,1.0,-7.140079536558155
91169,-24.98870182122076,-25.11554929766577,8.0,-25.60573314824552
91223,-9.138640392409345,-8.165383205425835,1.0,-8.541396950882323
91241,-27.89833382348896,-27.018802333891728,8.0,-27.35042681123475
91253,-31.72278116744632,-30.85760617853222,11.0,-31.53367113319068
91350,-2.3924885456149223,-2.1444126182756773,0.0,-1.999584132280211
91358,-5.493934101451262,-5.4520848529137345,1.0,-5.345471743135732
91393,-14.799105578828124,-14.988760530645656,4.0,-14.966455196027026
91532,-1.177625112814377,-1.4094741974913083,0.0,-1.0861367355391554
91843,-34.09989908432251,-35.31265055751669,9.0,-36.81562762647301
91849,-9.762658007251895,-8.947983652709773,1.0,-9.546329520355064
91914,-98.93233679161804,-75.27709088167569,22.0,-81.97159161948628
92072,-3.303636120215332,-2.782193641305022,0.0,-2.806382347347212
92084,-16.480558217308587,-16.925885092350782,4.0,-17.248410269052727
92098,-0.8986608433753865,-0.7951829762523842,0.0,-0.6917698534614388
92373,-19.320727528840436,-19.878119260434833,6.0,-20.005625698265323
92398,-17.97082224073068,-18.551897593956717,5.0,-18.5762584098688
92479,-18.13601043735453,-18.291956374515152,5.0,-18.84371709777204
92515,-14.957138484670931,-14.121888237515712,4.0,-14.483007641211923
92593,-27.8268242504506,-28.269899555736995,10.0,-28.416282896521057
92665,-25.917779564682277,-26.466861299072676,6.0,-26.31217480100783
92827,-5.864288830361069,-5.648390636189806,1.0,-5.60119168025317
92836,-8.60258396659036,-8.861140468655885,2.0,-8.913528157539892
92838,-37.80696209750132,-37.58832636905977,17.0,-37.78510609340097
92912,-16.137242122979366,-14.370793811513314,2.0,-15.338325737047471
92930,-6.704003902536593,-6.63553064740274,1.0,-6.522999140476489
92988,-17.195392001639654,-15.935570591889228,4.0,-15.954036389994492
93009,-41.077673000720154,-40.91919115011077,17.0,-41.13445875383906
93082,-1.4813409710145136,-1.2496224223818355,0.0,-0.7791769300746467
93111,-12.409649452784386,-12.25112953369474,3.0,-12.153286269266752
93236,-26.745539263300532,-25.691785404381665,8.0,-25.911276447727317
93283,-55.05377403460819,-55.01957204254373,29.0,-55.53272319137285
93306,-17.4370011972139,-16.76452846655279,5.0,-16.38985531348506
93311,-30.48162950048275,-26.360497058342727,6.0,-51.099374329027725
93361,-0.8739092546142408,-1.2732528726180168,0.0,-0.941962038352312
93362,-1.177625112814377,-1.0715400038690628,0.0,-0.9390359298338666
93367,-93.4471710430558,-92.89569540011053,55.0,-92.0756570498805
93464,-1.2807539410630089,-1.1479272530999498,0.0,-0.7736763441891435
93656,-24.95317035585514,-24.296636391920185,7.0,-24.414605098269067
93662,-20.41788563289706,-21.11287475423274,5.0,-21.24206592524991
94091,-4.93934191878303,-5.0429347682123735,1.0,-6.043299755223331
94163,-9.969284505023944,-10.142434991894095,2.0,-10.630529765423384
94288,-12.316871462909516,-12.25324425136994,3.0,-12.476659149465457
94316,-5.3362847984532875,-5.585784069328177,1.0,-5.625338529183275
94341,-1.3907438826014051,-1.224057867276857,0.0,-0.8118516302649555
94345,-32.38660015163388,-32.66379350468674,11.0,-32.61462651134945
94414,-124.73330325705312,-111.40237604869004,52.0,-108.93437634534492
94486,-2.088772687414786,-2.085004576696818,0.0,-1.2810496095505284
94755,-9.024415782393731,-8.95589204774241,2.0,-9.71038615098671
95083,-22.46193929438005,-23.453078337035308,4.0,-39.1247849845966
95184,-23.71390933661816,-24.129715944748742,7.0,-24.147770840038067
95245,-5.12593126941615,-4.2895702963031095,0.0,-4.576387031152807
95253,-21.40825627147563,-19.761020371098382,6.0,-19.86893299000229
95460,-5.380593880919256,-6.179713114350043,1.0,-5.8075562740950035
95474,-1.4813409710145136,-1.2758802243863068,0.0,-1.004789112657092
95521,-9.406818596925078,-9.234215274389152,2.0,-9.066901917265788
95632,-27.834816268696905,-25.91554699719766,9.0,-26.308207663600378
95704,-15.557911473428316,-14.880091773030273,3.0,-14.451504704822767
95806,-22.147246939929776,-21.457938453252822,6.0,-21.454534445805063
96042,-11.075887694793249,-11.016968728202311,2.0,-12.35642160225003
96157,-5.3844796752885555,-4.534595646674378,0.0,-4.880116955687436
96172,-96.55400359858368,-97.12207029663564,37.0,-96.72712930164784
96188,-17.78656393403729,-17.49178685753778,5.0,-17.696613769197384
96273,-66.02193448947209,-61.06981208479939,28.0,-61.253771486923064
96281,-8.175223830673504,-7.605748377735464,1.0,-8.064979460248574
96291,-1.2054698242894015,-1.114125903491566,0.0,-1.0462549517664452
96323,-12.12533536732036,-11.547154685232288,3.0,-11.657968597548594
96327,-55.49106545701725,-55.97904863497882,24.0,-56.27609097143355
96361,-28.881367867184156,-28.747853668308856,10.0,-28.8737942830286
96388,-18.3094859634872,-18.004869924003202,5.0,-17.898264790689566
96393,-17.05151634675079,-15.733715930651432,4.0,-14.521847669637634
96636,-9.37795328421806,-7.783342242263356,0.0,-6.918071033619051
97093,-168.83581000559354,-168.72950147305522,60.0,-166.9736457775915
97191,-27.292284252807665,-27.501057799246365,8.0,-27.564797073287014
97219,-27.258908428200694,-27.08636788695179,8.0,-26.518085267333824
97319,-10.215132578317665,-10.648120457495793,2.0,-41.71928072378946
97359,-8.557857571704108,-8.467768631978503,2.0,-8.410980970538594
97406,-57.72083569634773,-56.53707579542797,30.0,-56.64219050165549
