event_date,to_ord,personalized_poisson_prediction,global_scaled_hawkes_prediction,user_scaled_hawkes_prediction,hawkes_excitation,split
2025-03-14,0.11021052631578947,0.09036556209202273,0.09231715456097003,0.09176855973213957,0.018558881884011762,train
2025-03-15,0.11748001682793437,0.09551151554598131,0.09675374006939967,0.09617011129327621,0.018795231934895146,train
2025-03-16,0.11359815048339639,0.11061686138255354,0.10956964865456645,0.10889287683541371,0.01928183949763178,train
2025-03-17,0.09343832020997375,0.10690426997556907,0.10694889315385953,0.10628680680118763,0.01969137920004256,train
2025-03-18,0.09885612341274005,0.10684191656792356,0.1064404334698989,0.105761043792156,0.01923381367904604,train
2025-03-19,0.10339765100671142,0.10702642328600548,0.10638776247440404,0.10570093424441156,0.019030544419035803,train
2025-03-20,0.10093281626663872,0.10856200154718253,0.10750211221698193,0.10680131429556859,0.018891522882969188,train
2025-03-21,0.08830923947203018,0.09914632057986796,0.09967134232865131,0.0990277155375607,0.018746029865037653,train
2025-03-22,0.10438697518584442,0.0982947091817368,0.09846583842914754,0.09783196678344241,0.0182356291028795,train
2025-03-23,0.10461345329009311,0.10569202002395213,0.10480146935032611,0.10411878340517838,0.018533419307472692,train
2025-03-24,0.09468073988922562,0.09952982879170717,0.10033665062639871,0.0996929287392574,0.01909831069294115,train
2025-03-25,0.09912262377271777,0.10212004223700866,0.10208737661431863,0.10142395916384953,0.018734849980007948,train
2025-03-26,0.0846466965869951,0.10125320235315767,0.10148128019809038,0.10081731177919921,0.018836286511510772,train
2025-03-27,0.08692476260043827,0.09951912815358936,0.09963765237937285,0.09898508470023556,0.01840804653184182,train
2025-03-28,0.082186065915728,0.08889212168374319,0.09051887492869738,0.08993187388876636,0.017963255307739134,train
2025-03-29,0.09008445417578981,0.08993749533115507,0.09089037232557362,0.09029538065382929,0.017481496743493898,train
2025-03-30,0.10757844261440634,0.09638485901354965,0.09608767580852677,0.09545000014162773,0.01741632636445402,train
2025-03-31,0.08995205336668752,0.09238429634606148,0.09366204827759265,0.09305037942409725,0.018256042237120563,train
2025-04-01,0.10741821212752657,0.09392401093324645,0.09478001711634651,0.09415661462060086,0.018117263640932,train
2025-04-02,0.09726127251900447,0.09432102598223104,0.0951289251465065,0.09449978525478409,0.018142119636645054,train
2025-04-03,0.09346378018318069,0.09709298796291577,0.0973336162696681,0.09668356197406897,0.01808427708117696,train
2025-04-04,0.08365414629070857,0.08946524914432369,0.09092490785672959,0.09032473531281647,0.017901489546342516,train
2025-04-05,0.09852267998335414,0.09158391629379321,0.09211995829399822,0.09150621787369778,0.017367239288694266,train
2025-04-06,0.10397171969224371,0.10157253161130375,0.10046833092247409,0.09978674496629819,0.017562693978100268,train
2025-04-07,0.09052172105591354,0.09640394834895719,0.09723007012801387,0.09657798919067559,0.018543139566825094,train
2025-04-08,0.09140957723070531,0.09882903162847594,0.09875035324671162,0.09808279834633563,0.018084018699600368,train
2025-04-09,0.0874260201432873,0.0956577162480174,0.09593426555931642,0.09528429821287715,0.017856425336384665,train
2025-04-10,0.0976951827242525,0.0951795410048607,0.09534032385886708,0.09469240685815185,0.01765278032812219,train
2025-04-11,0.09636929460580913,0.08738870573726436,0.08918369691184536,0.0885838904787707,0.017855197011720038,train
2025-04-12,0.09799854816965675,0.09099822725520655,0.09207925312460637,0.09145398382830983,0.017804585832940735,train
2025-04-13,0.10707992121903183,0.09960056692259377,0.09927894276019122,0.09859237148066437,0.017982864876282166,train
2025-04-14,0.10258004351880634,0.09545876614735398,0.09664996201532636,0.09598838524181047,0.018734509049598825,train
2025-04-15,0.1039552702422862,0.0995512501219183,0.10007442616165313,0.09938466490479445,0.01881860168786585,train
2025-04-16,0.10200703496792882,0.10051514399375558,0.1010632577580834,0.10036665528174478,0.019020682829977868,train
2025-04-17,0.10117939168218498,0.103671255860953,0.10319811296287695,0.10247963760992555,0.018579453137931273,train
2025-04-18,0.09465190855487741,0.0950597959618929,0.09570206779411299,0.09504232434557068,0.01811226268635205,train
2025-04-19,0.09439619520264682,0.09684061748427934,0.09681938970100644,0.09614740911342798,0.017776040605952906,train
2025-04-20,0.09865702479338843,0.10555053031082688,0.10369127095483938,0.10295907811409817,0.017538707792165494,train
2025-04-21,0.09265571738456771,0.09950552486423898,0.09910926233174544,0.09841783764649426,0.017890759775136093,train
2025-04-22,0.10683319570602808,0.10045314646233745,0.09987765294369015,0.09917490657304975,0.017885681704885862,train
2025-04-23,0.11070986380520016,0.1000339995805562,0.09992199541611903,0.09921928189167852,0.01827214067924758,train
2025-04-24,0.09745282045993606,0.1023365625558975,0.10204115532829772,0.1013266424779577,0.01851190025506645,train
2025-04-25,0.10270158795627965,0.09286793154729459,0.0941296650118963,0.0934789077471707,0.018328905746601683,train
2025-04-26,0.09853638425066996,0.09592926962626046,0.09650254241954738,0.09582886312936692,0.018203054616994487,train
2025-04-27,0.10293663060278208,0.1056775802752418,0.10446474397056528,0.10371664328312959,0.018208479954358595,train
2025-04-28,0.09752832131822863,0.10142144558873951,0.10178982658842115,0.10107213887146627,0.01900750923385548,train
2025-04-29,0.10902913620920415,0.10460596065720511,0.10412884720280309,0.10338888140568357,0.018747261661042656,train
2025-04-30,0.10521443998765813,0.10405680454571972,0.10375315537309207,0.10302106491975693,0.01881980260137638,train
2025-05-01,0.10632390745501286,0.10431755476520281,0.1036269412421351,0.10289682198125334,0.018480758656229522,train
2025-05-02,0.09321685508735869,0.09634216941589194,0.09714817675602508,0.09646801205634552,0.018511671459563585,train
2025-05-03,0.09092777149902394,0.097106819612024,0.09763088800002796,0.0969402574331977,0.018370259128577076,train
2025-05-04,0.10393344972784226,0.10522823690682169,0.10425964716137191,0.10350965715189304,0.01837014665469515,train
2025-05-05,0.09519408502772643,0.10056221507737931,0.10131761955983298,0.10060468714684288,0.019236624223103377,train
2025-05-06,0.0932142490504055,0.10267425016979238,0.10262449942445716,0.10189656727817213,0.018819616617289738,train
2025-05-07,0.10611658456486042,0.09954226169836564,0.09965582742122785,0.09894951957203929,0.018407339487821493,train
2025-05-08,0.09360566560607615,0.10068776164370322,0.10052362930734648,0.09981147430075145,0.018340160222230912,train
2025-05-09,0.0775782452539764,0.09017558495323773,0.09159099184584157,0.09095277243911937,0.01798778250585036,train
2025-05-10,0.08595753410606216,0.08996948923462925,0.09027211487251173,0.08963195320436085,0.01683712519340414,train
2025-05-11,0.0992108229988726,0.09778885902304368,0.09696481531609295,0.09626755427407985,0.017147491530232147,train
2025-05-12,0.10224362257965372,0.09261304528544984,0.09375264807777924,0.09309072984271646,0.018159932341097987,train
2025-05-13,0.10416880057359418,0.09589309731116002,0.0967134047728357,0.09602592987783122,0.018443441574775593,train
2025-05-14,0.09367321867321868,0.09665607942361627,0.09761065912894747,0.0969150423299852,0.01871793388088338,train
2025-05-15,0.1195129438248235,0.09579373354011149,0.09657507689535028,0.09588442541607445,0.018386216497400524,train
2025-05-16,0.09648045835891139,0.09085691643465985,0.09319027711631701,0.09253493190011973,0.01903095068894518,train
2025-05-17,0.09298281505728315,0.09539052310936978,0.0962835011636703,0.09559551887695382,0.018423749601081466,train
2025-05-18,0.12346563011456628,0.1055643597790741,0.104171059199749,0.10341302781481884,0.018007208134180025,train
2025-05-19,0.11823667791756162,0.10416847733336564,0.10433838316077368,0.1035898836415834,0.019313880710672797,train
2025-05-20,0.11173584134123901,0.10904289261476381,0.1088271836059218,0.10804310735805651,0.019824080866697773,train
2025-05-21,0.10792028615227389,0.10924801522494564,0.10897776090318038,0.10819930457534684,0.01980723277464052,train
2025-05-22,0.0985080727569998,0.11244003146891389,0.11130418956404721,0.11050338281684671,0.019528270631075286,train
2025-05-23,0.09896844040445307,0.0997674027469938,0.10049839742749925,0.09978359008802397,0.019066144634216492,train
2025-05-24,0.09113174813756506,0.10223648299598048,0.10213452854563478,0.10140191560959341,0.01868696051444539,train
2025-05-25,0.11813915527443379,0.11173579357856983,0.10933715161615869,0.10853353464750728,0.01813604646338045,train
2025-05-26,0.10621365166819713,0.10586109526046854,0.10532227909757247,0.10456392399493358,0.018916226290068512,train
2025-05-27,0.11283411548663538,0.10670620364986876,0.10614540017936694,0.10538318324636545,0.019049552127038544,train
2025-05-28,0.10669114647082824,0.10598604009564788,0.10590499446772031,0.10515129397990781,0.01939695905744838,train
2025-05-29,0.12604527840097898,0.10686509301023397,0.10647935958701833,0.10571668265769561,0.019253822696420425,train
2025-05-30,0.09511672953410133,0.10116208860888169,0.10239106845353899,0.10166790299806207,0.019820443721673384,train
2025-05-31,0.0894913872184283,0.102802953653749,0.10292602759920326,0.10218937315508704,0.01901609430107028,train
2025-06-01,0.10172255631434104,0.11239203060560805,0.11030725158667325,0.10950188475735309,0.018570511968060435,train
2025-06-02,0.10308648263216869,0.10490215063726989,0.1044203439594142,0.10367167571610734,0.01879700192537903,train
2025-06-03,0.1128424483144923,0.10699887570095329,0.10640924680208427,0.10564345827288853,0.019074513665116716,train
2025-06-04,0.10324814173709398,0.106090687510516,0.10579264762393933,0.10503034553584523,0.019199196792326696,train
2025-06-05,0.12296416938110749,0.10665091133228949,0.10629473331541656,0.1055276040047685,0.01924401601580566,train
2025-06-06,0.09821882951653944,0.09663717644372531,0.09830601731283387,0.09758627354697284,0.01942872107459307,train
2025-06-07,0.09190839694656489,0.09912634561059941,0.09961379393949481,0.09887848891844726,0.018704785465984437,train
2025-06-08,0.11033078880407125,0.10896691005165245,0.10699045029551855,0.10618214937818453,0.01804936612264787,train
2025-06-09,0.10147582697201017,0.10519914939078621,0.10476780162980628,0.1039878284039994,0.018902042965592194,train
2025-06-10,0.11199267622825755,0.10754944933802581,0.10671689321867218,0.10592437038919869,0.01893277029745711,train
2025-06-11,0.11291963377416073,0.10653246011946424,0.1061296497838216,0.1053459973803764,0.019175614855815752,train
2025-06-12,0.11017293997965412,0.1090492470065179,0.10828654338410695,0.10748784262082617,0.01927825405666454,train
2025-06-13,0.0986474117766704,0.09779475334603265,0.09872678963401653,0.09800597417549989,0.018904654777741284,train
2025-06-14,0.10469607643830046,0.09991624287354124,0.10011601978994501,0.09937663567936146,0.018562280554426897,train
2025-06-15,0.11647525154995426,0.11140180185316698,0.1097233649548463,0.10890594712486773,0.018794870874071622,train
2025-06-16,0.10428948973368571,0.10716324255547999,0.10720221830264558,0.10642152275254121,0.019733325481451337,train
2025-06-17,0.10763288952129281,0.11018754192943424,0.10943952327095224,0.1086356403128161,0.019502133682663066,train
2025-06-18,0.11676829268292684,0.10863048273835184,0.10815003352206204,0.10735777649686847,0.019483548399271213,train
2025-06-19,0.10315040650406504,0.11029242452828812,0.10951581322421426,0.10871143542936794,0.019492816252467952,train
2025-06-20,0.10932737248526722,0.09970220254149645,0.10071030438917362,0.09998361009011203,0.019331269375145888,train
2025-06-21,0.09844559585492228,0.10327331687300827,0.10361950308805994,0.10286377985065533,0.019325649435976103,train
2025-06-22,0.11347013409183258,0.11222711585592933,0.11072566346193705,0.10990560121342184,0.019123530731099347,train
2025-06-23,0.11084019099867927,0.10669826993880671,0.10683417559285709,0.106067512831496,0.019744803202388233,train
2025-06-24,0.11201381131309028,0.11024409608625899,0.10980192268980986,0.1090047304924513,0.01981837240906745,train
2025-06-25,0.11829813160032494,0.10996408307881761,0.1094973556618582,0.10870719605064401,0.019742357888042315,train
2025-06-26,0.12810882143944777,0.11128318253677022,0.11073743934257671,0.10993436315497043,0.019905764843078343,train
2025-06-27,0.10131979695431471,0.10485592291643879,0.10608164277984289,0.10532506700847272,0.020496032783979764,train
2025-06-28,0.10822335025380711,0.10601910642251422,0.10610280054237868,0.10533783195509622,0.019567775700547116,train
2025-06-29,0.11269035532994924,0.1176046487633938,0.1152588003370674,0.11440888346776111,0.019267412127309865,train
2025-06-30,0.11034412749974622,0.11209995806041152,0.111332384313042,0.1105263035244668,0.019834040449751567,train
2025-07-01,0.10517766497461929,0.1147788439046538,0.11370877515028337,0.11287916715012031,0.020023868308843673,train
2025-07-02,0.1109419407226959,0.11282662627358943,0.11218310865973445,0.11136874175294195,0.020091642914917135,train
2025-07-03,0.1162507608034084,0.11290582329855262,0.11208090664497151,0.11126288072529873,0.019924798622419134,train
2025-07-04,0.10636787669843845,0.10148243643225538,0.10275868842960503,0.10203731515351346,0.019926589065580265,train
2025-07-05,0.09701946472019465,0.10433136549147307,0.10436106089744107,0.1036185922941939,0.019203605706236238,train
2025-07-06,0.11112237655885633,0.11265154124450476,0.11056337970455452,0.10976254075157242,0.018614822043501802,train
2025-07-07,0.11443340766267991,0.10728508410434007,0.10686081272870078,0.10610731758227164,0.019292470272311957,train
2025-07-08,0.11049163710086163,0.11046643373870808,0.10986415839920154,0.10908288436411419,0.01969913144951531,train
2025-07-09,0.11794508055527408,0.11029072594123623,0.10972445037454848,0.10894399005189548,0.019702839825284764,train
2025-07-10,0.11804640794406727,0.11243431709180607,0.11172031438191009,0.11092707576525918,0.019949059643739143,train
2025-07-11,0.11287871111561455,0.10283465295198022,0.10392476973335034,0.10319925798603569,0.019988962801186012,train
2025-07-12,0.10952380952380952,0.10591492338236919,0.1060366410032634,0.1052850998665686,0.01958665255035515,train
2025-07-13,0.11245061290649377,0.11789240555212568,0.11582355967478788,0.11498493516220039,0.019597298320919124,train
2025-07-14,0.12678481012658227,0.1126812855820317,0.11189067018552208,0.11109294616979838,0.019917834570488676,train
2025-07-15,0.1222154718509518,0.11730908243205784,0.11636964941877533,0.11556516952834688,0.020619508666081206,train
2025-07-16,0.12302551640340219,0.11800923604762743,0.11692672618176639,0.11611485526051202,0.020605105319864824,train
2025-07-17,0.1166464155528554,0.11991366231620214,0.11881581810382505,0.1179898049192207,0.02093976446068706,train
2025-07-18,0.11235955056179775,0.10925247180726395,0.11003538830876661,0.10929100501754369,0.02086122262399147,train
2025-07-19,0.10972770523332322,0.11152449944296182,0.11141852142996517,0.1106586578536628,0.02038987899537759,train
2025-07-20,0.11234817813765183,0.12221722382691254,0.11961804800486305,0.11878158164821112,0.019861778999792162,train
2025-07-21,0.12410162971960725,0.11659340368650468,0.1154510204904207,0.11465501758636172,0.02028503178460764,train
2025-07-22,0.12224246104027525,0.11906322760138989,0.11786906457243287,0.11705800127456979,0.020687153632963324,train
2025-07-23,0.10572642654795629,0.11807493970012403,0.1175731018341983,0.11677120506995957,0.021197852269010633,train
2025-07-24,0.11276294498381877,0.11677733493370064,0.11614763555989568,0.11536260680540715,0.020831518301009738,train
2025-07-25,0.10507686084142395,0.10604428574459106,0.1071986471712175,0.10648577070759582,0.020643070437043644,train
2025-07-26,0.09445792880258899,0.10732264898188353,0.10761818190182358,0.10689937953654634,0.020019178202182512,train
2025-07-27,0.11211079660331581,0.11533240327778124,0.11333909876275632,0.1125798933101707,0.019202365116494195,train
2025-07-28,0.11927625593854241,0.11000765471244561,0.10960072771551917,0.1088731716115758,0.019810165857778908,train
2025-07-29,0.12270062664240954,0.11199539320537477,0.11164090502763137,0.11089283965657853,0.020227909198610578,train
2025-07-30,0.11057206387709723,0.11112422236858106,0.11117496892205826,0.11043272247548641,0.02047304105566479,train
2025-07-31,0.10400242571255307,0.11296399589405691,0.1125549294926328,0.11180195322228105,0.020351339773932026,train
2025-08-01,0.10631632137443153,0.10191849076154016,0.10322448977608802,0.10254841224532377,0.020036473695819037,train
2025-08-02,0.1015767131594906,0.10414039725629802,0.10463612992238432,0.10392945805204812,0.019634547021868422,train
2025-08-03,0.11602991712148777,0.11515740971407032,0.11330225311685509,0.11252082243049584,0.01930835289839549,train
2025-08-04,0.11795027289266222,0.11043898679426316,0.11008752338183736,0.10933323099295053,0.019944899205571142,train
2025-08-05,0.13429668552950688,0.11297799684015832,0.11260592877664265,0.11188188121847009,0.02039091119121504,train
2025-08-06,0.13236334242699807,0.1137307124468374,0.11397142712534765,0.11330519232824168,0.0211420272278939,train
2025-08-07,0.12537886441705395,0.11805997400722835,0.11785150851283088,0.11717358453931878,0.021488474260997585,train
2025-08-08,0.11186337914308811,0.11057243557495933,0.1117540724791384,0.11111994654779356,0.02150252460088744,train
2025-08-09,0.10006064281382657,0.11366580050373923,0.11362717291888651,0.11296512531493597,0.020850755514853773,train
2025-08-10,0.12373635260816822,0.12433288780385873,0.12168222746738121,0.1209589032122191,0.02019910901998066,test
2025-08-11,0.1351187468418393,0.11972755266165067,0.11856566580604738,0.11786934583851875,0.020841518777890058,test
2025-08-12,0.12839680775835943,0.1251515638666606,0.12413639699896502,0.12340882707903819,0.021985057927730513,test
2025-08-13,0.13396645787027683,0.12325662908858567,0.12257295729119552,0.12185844281942387,0.021968303846991912,test
2025-08-14,0.13478831969283622,0.1247496525665141,0.12416001069190569,0.12343755186254733,0.022336720078312243,test
2025-08-15,0.12641471301535975,0.11508509493492922,0.11615615078454022,0.11549050951947325,0.02222127541000327,test
2025-08-16,0.11074062847327473,0.11952340875985215,0.11945796018335617,0.11876671827915217,0.02190043970214445,test
2025-08-17,0.12121212121212122,0.1325412203044946,0.12943058196700974,0.12866428718195777,0.021247649865061165,test
2025-08-18,0.1456712799272654,0.1261216572365869,0.12477015911320179,0.12404167550650787,0.02182700942689836,test
2025-08-19,0.13773241713823767,0.1307813143203861,0.12958828412662188,0.12883566053964235,0.022841824309651763,test
2025-08-20,0.1410956135031332,0.13103037749433744,0.13003204690817177,0.12927625368249834,0.023082296489419247,test
2025-08-21,0.1411966848595108,0.13340503245328011,0.13221628964055626,0.1314477585295432,0.02332829589192743,test
2025-08-22,0.1256063055780113,0.122582537066102,0.12335388872239982,0.12264784803012391,0.023299443366904624,test
2025-08-23,0.13706661275649448,0.12511769518834012,0.12476637155310413,0.12404646943100583,0.02264267680956414,test
2025-08-24,0.13950667205822886,0.14097479566014473,0.13801184567673858,0.13719981407885276,0.02294525196385172,test
2025-08-25,0.1337579617834395,0.13711797390134606,0.13522627289592645,0.13443668758830657,0.02330769823328587,test
2025-08-26,0.14932767162066526,0.13874847820697644,0.13656936603339764,0.1357703915683456,0.023319939457799636,test
2025-08-27,0.12446916076845298,0.13926666219300632,0.1376786755500068,0.1368797857432324,0.024006296304679337,test
2025-08-28,0.13992518451117178,0.138280622726529,0.13650034900635302,0.1357092148299212,0.023632795915535767,test
2025-08-29,0.13244363562834902,0.12601846572543543,0.12622613838954608,0.12550451862108536,0.023367215785343978,test
2025-08-30,0.12214357937310415,0.1296554500681263,0.12877303394914275,0.1280309536482352,0.022945528218142375,test
2025-08-31,0.12598584428715875,0.13984104747161918,0.13648580017955553,0.13568542282146961,0.022344595587262196,test
2025-09-01,0.11699868540802913,0.13152306433812053,0.1298550527002373,0.129102650856861,0.02250316091560588,test
2025-09-02,0.12321699544764796,0.13231714476513326,0.12963509947890695,0.12887801437732338,0.021635062545757523,test
2025-09-03,0.1314112291350531,0.12745052313457558,0.12583020766865907,0.1251009681402103,0.021802409682872396,test
2025-09-04,0.12283719518364869,0.12975775172512893,0.12802463357046384,0.12728278700282794,0.02211362707503706,test
2025-09-05,0.11545077405646059,0.11611746594332951,0.11686133774342913,0.1161936560454028,0.022083819435250764,test
2025-09-06,0.11220153783893161,0.11630377117159203,0.1163729682040387,0.11570428313512675,0.021443383649502715,test
2025-09-07,0.12395021754527977,0.1259703400824698,0.12385635589873407,0.12313244177585382,0.021036714456674252,test
2025-09-08,0.12208949179995951,0.11994427766313823,0.11934623568557763,0.11866191488431048,0.02144519315225699,test
2025-09-09,0.11645569620253164,0.12364302412725514,0.12257027233010323,0.12186501466240614,0.021650235127270614,test
2025-09-10,0.13067260940032416,0.12164337469506963,0.12098712541171619,0.12029795359084818,0.02169924413933933,test
2025-09-11,0.13900709219858157,0.12279918179277209,0.12226375320981983,0.121569154239165,0.022032477871156007,test
2025-09-12,0.12931995540691194,0.11421005890133466,0.11591395619690104,0.11526948712578594,0.02269330363992709,test
2025-09-13,0.11872655378688025,0.11857187937937377,0.11924982718052139,0.11858045015952975,0.022468964995685792,test
2025-09-14,0.13593020896733618,0.1309130676622883,0.12885500727008328,0.12812438936703874,0.022001007603936654,test
2025-09-15,0.12453059981731453,0.12664730146709793,0.12599238213342837,0.12528750827179277,0.022620190568918924,test
2025-09-16,0.13514062341354452,0.1301464340337152,0.1290427185362068,0.12832261741621537,0.02281446136433073,test
2025-09-17,0.12296913078797725,0.1317733092655212,0.13041382056671455,0.12968539231707216,0.022857673608276424,test
2025-09-18,0.12747587607922803,0.1320344128677393,0.13045438277179874,0.1297265025666644,0.022685117560748758,test
2025-09-19,0.12602906799471492,0.11901352057743818,0.11961575636284462,0.11896143976978113,0.022474417341943526,test
2025-09-20,0.11649893260140287,0.12113535400574539,0.12104874941122477,0.12038406627508445,0.022175525312014787,test
2025-09-21,0.13299440772750382,0.13240986785124265,0.1301003968099027,0.12937459490322173,0.022024677343381326,test
2025-09-22,0.14115732736702938,0.1259392371976242,0.12547288153767233,0.1247834797810149,0.02267862692449257,test
2025-09-23,0.13968867636585613,0.13147267588749467,0.13041247722298263,0.129694494231602,0.02310171355170532,test
2025-09-24,0.1360073297363331,0.1310563542596643,0.13028917164913775,0.12957630756757524,0.02331821844808754,test
2025-09-25,0.13334012427421818,0.13433744916647877,0.133199622423502,0.13247470483835744,0.023550570539577934,test
2025-09-26,0.12010603588907015,0.12335899526378102,0.12422862508527249,0.12354586020380977,0.02354041821553643,test
2025-09-27,0.1261095806550352,0.12521188410758394,0.12520291041800652,0.1245073879784668,0.023002336697255484,test
