event_date,to_ord,personalized_poisson_prediction,hawkes_prediction,hawkes_excitation,split
2025-01-15,0.09952153110047847,0.11420021667300956,0.11270879056344642,0.014703010896952607,train
2025-01-16,0.11199148533585619,0.11249652756060698,0.11127057504293972,0.014726888747498106,train
2025-01-17,0.08916227299355595,0.10300782975301244,0.10365519355799856,0.01525463740490842,train
2025-01-18,0.09186046511627907,0.10139202185599605,0.10129424472280191,0.014280362932964488,train
2025-01-19,0.09551274656823162,0.10892288439530898,0.10772574170823104,0.014248929494716142,train
2025-01-20,0.08030285648732362,0.10277328792287269,0.10286896734066127,0.014669693248121594,train
2025-01-21,0.08255309431377027,0.10136342003828847,0.10096093483677394,0.013971598914939022,train
2025-01-22,0.09361508748011815,0.09864129175614889,0.09826028441957133,0.013607058817099348,train
2025-01-23,0.08086070215175538,0.09854787866151314,0.09840700084277126,0.013833941665876663,train
2025-01-24,0.08502710027100271,0.08545152223424098,0.08704348433143153,0.013709621189691712,train
2025-01-25,0.08890389376547378,0.08652949948597753,0.08749585223812222,0.01323687700730739,train
2025-01-26,0.10057181298351833,0.09429749473218847,0.09434903189528618,0.013423620709009189,train
2025-01-27,0.08232662192393736,0.09059810129185188,0.09203191277077977,0.014281293620593449,train
2025-01-28,0.08576845862145885,0.09297484781880272,0.09346646000896033,0.013676134602257783,train
2025-01-29,0.08314806580702534,0.09249345038459755,0.09302208535943408,0.013644891663364073,train
2025-01-30,0.09010306993239499,0.09172717834256593,0.09217135065786707,0.013451765949799039,train
2025-01-31,0.07448810182623132,0.08490697242667793,0.08638660623969516,0.013520071707412063,train
2025-02-01,0.09474381625441695,0.08513862228029778,0.08591402696679772,0.012848692246782518,train
2025-02-02,0.08392994823218417,0.0940789236382754,0.09419558892741114,0.013457753834206247,train
2025-02-03,0.08491706030978798,0.0871578133043551,0.08869969957224409,0.013901510078625869,train
2025-02-04,0.08455801710901513,0.08959141025281893,0.09045945927277706,0.01357277491219098,train
2025-02-05,0.08592381786339755,0.08857115274962161,0.08930954591713859,0.013298438985164127,train
2025-02-06,0.08925259138025095,0.08974991184104673,0.09031821313945444,0.013295503890429461,train
2025-02-07,0.087070091423596,0.08171396498663096,0.08351876256315982,0.013392443354099308,train
2025-02-08,0.0951346655082537,0.08512945277390918,0.08634220011038587,0.013284734592802609,train
2025-02-09,0.09790740539954462,0.09327113650159154,0.09387831622244375,0.013833718063823205,train
2025-02-10,0.09883091578263693,0.09104915806780314,0.09242263953383847,0.014284926801093252,train
2025-02-11,0.09055543548735683,0.09531115640940326,0.09613740107403793,0.01434207294812907,train
2025-02-12,0.09758203799654577,0.09537215279286466,0.09617134787318654,0.014323673103005643,train
2025-02-13,0.1048265460030166,0.0979838623797528,0.09843618718298587,0.014347162599447544,train
2025-02-14,0.08979328165374677,0.09150112626488843,0.09301640933075528,0.014490820840588036,train
2025-02-15,0.10279269602577873,0.09377213169782064,0.09416805711206382,0.013693508588671263,train
2025-02-16,0.10505419036377293,0.10385286445333707,0.103197417178751,0.014071658507983583,train
2025-02-17,0.09838173829171579,0.10006961620086248,0.10085470274277901,0.014975699686471859,train
2025-02-18,0.0903543517824644,0.10238937083490894,0.1027938251496135,0.014924025856941423,train
2025-02-19,0.09462204640222388,0.1014523490305268,0.10165640687991226,0.014590752755947916,train
2025-02-20,0.1025531460314069,0.10200426053361605,0.10202959198819647,0.014490291502228756,train
2025-02-21,0.09464361929150661,0.09273591604987286,0.09423125280958164,0.014645976876367511,train
2025-02-22,0.10873041253597697,0.09538429331394054,0.09585208669993639,0.01399399302453569,train
2025-02-23,0.09157704184857843,0.1053751912340139,0.10492163687209595,0.014489428639375308,train
2025-02-24,0.08600319318786588,0.09857422196277828,0.0988093909228001,0.014213724119977143,train
2025-02-25,0.10868871636711688,0.09909471691137832,0.09888829593433775,0.013845944223761248,train
2025-02-26,0.11155971100722482,0.10089851041945443,0.10109210346035333,0.01450174952818262,train
2025-02-27,0.10135852260666525,0.1043893801468799,0.1044203034564699,0.014834110993360976,train
2025-02-28,0.09525830062586188,0.09505636882754098,0.09637159742679326,0.014794926115531709,train
2025-03-01,0.10572640509013785,0.09717048067967063,0.0976938031857121,0.014302816749607967,train
2025-03-02,0.11616322204557498,0.1059725326628394,0.10558041388384827,0.014635571663516485,train
2025-03-03,0.10795635130840131,0.10463936419902323,0.10521062689737617,0.015409899973228138,train
2025-03-04,0.10660597078128309,0.11042143877324612,0.11025139734206384,0.015488536866461192,train
2025-03-05,0.10397715252803047,0.1091403134595403,0.10907996533533863,0.015416557110161499,train
2025-03-06,0.09776979177676778,0.10910794541534223,0.10889003296678061,0.01525440275727041,train
2025-03-07,0.08661666842716806,0.09904944497791403,0.09981341769457665,0.014809918021810923,train
2025-03-08,0.07771090697919966,0.09994306878425611,0.09938796230557385,0.01361756130441691,train
2025-03-09,0.10380841860955797,0.10523335411788258,0.10284394516945639,0.01253346049871374,train
2025-03-10,0.11125171359274491,0.09859873081195834,0.09852351017270732,0.013906810057141202,train
2025-03-11,0.09109119662625198,0.1015001780997833,0.10161296266253639,0.014506261985774095,train
2025-03-12,0.1000842815002107,0.09833305099096865,0.0986338154832878,0.014245119821271059,train
2025-03-13,0.10002105706464519,0.09871528043407335,0.09900564761880698,0.014288925481234352,train
2025-03-14,0.11021052631578947,0.09036556209202273,0.09193222901974774,0.014381173287619837,train
2025-03-15,0.11748001682793437,0.09551151554598131,0.09663238873165098,0.014665113879494988,train
2025-03-16,0.11359815048339639,0.11061686138255354,0.11009447076281006,0.015163900052081751,train
2025-03-17,0.09343832020997375,0.10690426997556907,0.10723442110037458,0.01548996882291042,train
2025-03-18,0.09885612341274005,0.10684191656792356,0.10653593607011555,0.014844995025021984,train
2025-03-19,0.10339765100671142,0.10702642328600548,0.10647648024379315,0.014627196900531268,train
2025-03-20,0.10093281626663872,0.10856200154718253,0.10769236816014069,0.01452526293256057,train
2025-03-21,0.08830923947203018,0.09914632057986796,0.0994674563990151,0.014380818802550483,train
2025-03-22,0.10438697518584442,0.0982947091817368,0.0981629984415872,0.013807207436120733,train
2025-03-23,0.10461345329009311,0.10569202002395213,0.10493026875800213,0.014226160405620613,train
2025-03-24,0.09468073988922562,0.09952982879170717,0.10024806246909977,0.014832300967227655,train
2025-03-25,0.09912262377271777,0.10212004223700866,0.10205435628724498,0.014415692801427623,train
2025-03-26,0.0846466965869951,0.10125320235315767,0.10144833700279227,0.0145535890815669,train
2025-03-27,0.08692476260043827,0.09951912815358936,0.09947520716783335,0.014068628874296725,train
2025-03-28,0.082186065915728,0.08889212168374319,0.08995935037056405,0.013672790277871159,train
2025-03-29,0.09008445417578981,0.08993749533115507,0.09041485506266586,0.013231163052519954,train
2025-03-30,0.10757844261440634,0.09638485901354965,0.09600396317512097,0.013287191431021651,train
2025-03-31,0.08995205336668752,0.09238429634606148,0.09358463401911739,0.014301115510031517,train
2025-04-01,0.10741821212752657,0.09392401093324645,0.09469588112807464,0.014090990970342854,train
2025-04-02,0.09726127251900447,0.09432102598223104,0.09512725462056794,0.014181649089883067,train
2025-04-03,0.09346378018318069,0.09709298796291577,0.09737721528023591,0.014052732519389944,train
2025-04-04,0.08365414629070857,0.08946524914432369,0.09059427400754631,0.013815860175352222,train
2025-04-05,0.09852267998335414,0.09158391629379321,0.09181003084813981,0.013213392568683136,train
2025-04-06,0.10397171969224371,0.10157253161130375,0.10068157848402431,0.013512784559851854,train
2025-04-07,0.09052172105591354,0.09640394834895719,0.09729426955357816,0.014561115483293878,train
2025-04-08,0.09140957723070531,0.09882903162847594,0.09883763567624282,0.014023293106588683,train
2025-04-09,0.0874260201432873,0.0956577162480174,0.09588189128768326,0.013789148076462223,train
2025-04-10,0.0976951827242525,0.0951795410048607,0.0952622579048086,0.0135798811437404,train
2025-04-11,0.09636929460580913,0.08738870573726436,0.08886622768424711,0.013869888015737727,train
2025-04-12,0.09799854816965675,0.09099822725520655,0.09193206549619116,0.013838061209392847,train
2025-04-13,0.10707992121903183,0.09960056692259377,0.09950054805441917,0.01402407961282607,train
2025-04-14,0.10258004351880634,0.09545876614735398,0.09674158558525324,0.01481957987609907,train
2025-04-15,0.1039552702422862,0.0995512501219183,0.1002826152252734,0.014848470096557143,train
2025-04-16,0.10200703496792882,0.10051514399375558,0.10127376555848813,0.015012413851909994,train
2025-04-17,0.10117939168218498,0.103671255860953,0.10348103342917758,0.014511129906581202,train
2025-04-18,0.09465190855487741,0.0950597959618929,0.09557368312364438,0.013994070671078834,train
2025-04-19,0.09439619520264682,0.09684061748427934,0.09669809650418798,0.01359019621791288,train
2025-04-20,0.09865702479338843,0.10555053031082688,0.10391950940957735,0.013336826480488478,train
2025-04-21,0.09265571738456771,0.09950552486423898,0.09912367416477251,0.013728770113348993,train
2025-04-22,0.10683319570602808,0.10045314646233745,0.09992173044830205,0.013713584563753382,train
2025-04-23,0.11070986380520016,0.1000339995805562,0.1000406454767871,0.014192208340089336,train
2025-04-24,0.09745282045993606,0.1023365625558975,0.10227760539567651,0.01445312577671559,train
2025-04-25,0.10270158795627965,0.09286793154729459,0.09386096355998916,0.01416239290519038,train
2025-04-26,0.09853638425066996,0.09592926962626046,0.09635316039121011,0.01402737208313093,train
2025-04-27,0.10293663060278208,0.1056775802752418,0.10469121229462035,0.013999496027576086,train
2025-04-28,0.09752832131822863,0.10142144558873951,0.1018547875541146,0.014815654534881732,train
2025-04-29,0.10902913620920415,0.10460596065720511,0.10428858329085415,0.014516523038757006,train
2025-04-30,0.10521443998765813,0.10405680454571972,0.10394472374748938,0.014643945200740052,train
2025-05-01,0.10632390745501286,0.10431755476520281,0.10379455899911201,0.014270006546295396,train
2025-05-02,0.09321685508735869,0.09634216941589194,0.09695908763684932,0.014278951789108003,train
2025-05-03,0.09092777149902394,0.097106819612024,0.09737687425441303,0.014040521274802034,train
2025-05-04,0.10393344972784226,0.10522823690682169,0.10433435549675571,0.01402826237862436,train
2025-05-05,0.09519408502772643,0.10056221507737931,0.10130578564729646,0.015004037885573338,train
2025-05-06,0.0932142490504055,0.10267425016979238,0.10268532210600469,0.014571041479237904,train
2025-05-07,0.10611658456486042,0.09954226169836564,0.09958670173083267,0.01416027040060049,train
2025-05-08,0.09360566560607615,0.10068776164370322,0.10059475400775987,0.014185263113182134,train
2025-05-09,0.0775782452539764,0.09017558495323773,0.0911656563975365,0.01377763763808569,train
2025-05-10,0.08595753410606216,0.08996948923462925,0.08974810673244527,0.012536957791429085,train
2025-05-11,0.0992108229988726,0.09778885902304368,0.0968684557794247,0.01294678163153906,train
2025-05-12,0.10224362257965372,0.09261304528544984,0.09360306392174138,0.014123234768019593,train
2025-05-13,0.10416880057359418,0.09589309731116002,0.09677095828408026,0.01447621278876483,train
2025-05-14,0.09367321867321868,0.09665607942361627,0.09770836560391181,0.014758834513775925,train
2025-05-15,0.1195129438248235,0.09579373354011149,0.09654845421715211,0.01433898197381394,train
2025-05-16,0.09648045835891139,0.09085691643465985,0.09306407041109069,0.015091338023299775,train
2025-05-17,0.09298281505728315,0.09539052310936978,0.09617197651892113,0.01430853647924903,train
2025-05-18,0.12346563011456628,0.1055643597790741,0.10440014557571038,0.013805594299455205,train
2025-05-19,0.11823667791756162,0.10416847733336564,0.10466585541537082,0.015269240109816487,train
2025-05-20,0.11173584134123901,0.10904289261476381,0.1092982759364073,0.015718473558278823,train
2025-05-21,0.10792028615227389,0.10924801522494564,0.10932700900983447,0.01557117192771189,train
2025-05-22,0.0985080727569998,0.11244003146891389,0.11167290809160654,0.015177706323390891,train
2025-05-23,0.09896844040445307,0.0997674027469938,0.10022238662730906,0.014602740917555037,train
2025-05-24,0.09113174813756506,0.10223648299598048,0.10194480561648243,0.014206213534201324,train
2025-05-25,0.11813915527443379,0.11173579357856983,0.10952459009200352,0.013633760062516485,train
2025-05-26,0.10621365166819713,0.10586109526046854,0.1054535559918612,0.014604348524435685,train
2025-05-27,0.11283411548663538,0.10670620364986876,0.10627680282709326,0.01470232960257186,train
2025-05-28,0.10669114647082824,0.10598604009564788,0.10601254581841008,0.015056111619339075,train
