user_id,ll_personalized_poisson,ll_e1,test_purchases,ll_e12
246282,-1.549904355232325,-1.457758557384561,0.0,-1.521349125182515
246442,-17.239636460095937,-17.053752813182907,5.0,-17.058012520911667
246547,-15.404135382251797,-15.204239218806135,4.0,-15.220259711909511
246679,-9.711253134505077,-9.733787043228578,3.0,-9.752119977321628
246691,-4.822215411216014,-4.1007472553564215,0.0,-4.253283176171216
246865,-42.76307612523543,-42.44821129747981,15.0,-42.79405883828198
247105,-88.46028360324146,-87.96042952157423,42.0,-87.87648024856857
247228,-0.903482982225448,-0.7744713553793832,0.0,-0.799224164420166
247453,-5.116713834995077,-5.344709662651874,1.0,-5.324417161508452
247521,-9.425877969951928,-9.49710936352732,2.0,-9.446200797352075
247530,-25.201585531069338,-24.863094548503724,8.0,-24.55617930625342
247648,-8.54666616248981,-8.153478709363242,2.0,-8.176759372102765
247662,-8.595708193749058,-8.44779447540487,2.0,-8.347400524639466
247899,-14.46158252476112,-14.2953127121215,4.0,-14.297422942488666
247935,-18.429753108791022,-17.766116910570002,5.0,-17.606382720976406
248104,-27.098804783943994,-23.414802368640338,2.0,-24.23798682817212
248109,-8.629344435928086,-8.98601199638196,2.0,-9.026022027103728
248294,-3.607351978415468,-3.068453779686092,0.0,-3.2002243590996766
248331,-1.177625112814377,-1.0395050379123811,0.0,-1.0874222102577826
248499,-5.946021613299749,-5.743077843279963,1.0,-5.740023639888135
248538,-5.733362985816423,-4.692303540654157,0.0,-4.920382496578287
248569,-5.148577435650637,-4.754947307455074,1.0,-4.707495533146898
248624,-13.852675903849054,-13.7105980202043,3.0,-13.603868422895244
248649,-15.001619327112405,-14.846836865013737,4.0,-14.731889092622152
248652,-35.18586558202116,-35.80056622174152,13.0,-35.84666334519032
248773,-19.108321187678364,-17.21067272389009,5.0,-17.065206509395264
249284,-8.97644304455565,-8.809364147806376,2.0,-8.87319346535586
249300,-13.45084579111757,-13.512164678529755,3.0,-13.385521373983233
249311,-119.43409177953367,-119.47881001517808,54.0,-119.01862898683989
249316,-8.468188651583597,-9.613416914922531,2.0,-9.71972167898191
249391,-65.53450927783274,-65.23769345874483,37.0,-65.12708360287196
249493,-2.696204403815059,-2.500027660957507,0.0,-2.4965248141009706
249494,-8.610711855863332,-8.140298873609463,2.0,-7.982648781330183
249507,-25.32039228922457,-24.194850440394536,7.0,-24.43079434730158
249658,-37.24599626425194,-34.908769733779245,10.0,-35.31478787008719
249672,-0.8739092546142408,-0.9239469270687258,0.0,-0.9562887892865
249729,-21.034801570374793,-19.925840139318787,6.0,-19.941204356376872
249859,-25.724165958552852,-23.989022712672657,8.0,-24.09576205855996
250005,-19.165729869277783,-18.435456412751417,5.0,-18.707633781198385
250146,-42.24156866122792,-42.193091925904234,17.0,-42.04791388584549
250382,-2.696204403815059,-2.311008052885432,0.0,-2.419706252458493
250399,-14.22561301020233,-14.09400324328561,3.0,-14.049371078327807
250413,-9.347064124599376,-8.360566630892368,1.0,-8.574607759282397
250432,-25.03595331730186,-24.84386108542646,8.0,-24.801712801354658
250473,-31.54295807531584,-30.644026131386504,11.0,-30.977803002461787
250507,-12.716422026327429,-13.048339027875636,3.0,-12.900639818884496
250892,-5.822713455963844,-5.6908062580011585,1.0,-5.718535090813614
250898,-64.46521281371848,-64.1084992805069,32.0,-64.14978166685539
250911,-20.16405415172518,-19.83931683291462,5.0,-19.908843211913876
250995,-8.525497286177416,-8.681418051926075,2.0,-8.664139368053903
251156,-8.828366890366354,-8.593378625753674,2.0,-8.662552997085852
251191,-5.222210932885856,-4.950707332661382,1.0,-4.959854875361006
251305,-8.78049020996378,-8.82606196936218,2.0,-8.8743236514067
251638,-48.63992066454309,-39.04027307004556,12.0,-39.41381672355581
251640,-59.52033615493791,-59.87953937487881,20.0,-60.58697459649493
251725,-4.977956362187367,-5.060075799277024,1.0,-5.022935245490936
251824,-14.158237124997644,-14.528741752750364,4.0,-14.455959126885368
251841,-8.63608222329047,-8.713324974562857,2.0,-8.70293308572322
251936,-31.994049045740805,-31.08974699996776,12.0,-31.17340474302953
251940,-8.570095200952874,-8.832809862265073,2.0,-8.756562970309373
251946,-1.177625112814377,-1.157806224550627,0.0,-1.204131299238235
251950,-63.081252567556774,-47.90176508018756,13.0,-47.7689216322533
252217,-15.52427189871945,-13.902082491700517,4.0,-13.79865013469744
252309,-1.177625112814377,-1.12950449752886,0.0,-1.179143473236496
252526,-4.985493835142808,-5.217981265091879,1.0,-5.198212225472639
252615,-18.175721185219313,-17.308728816651623,5.0,-17.239617234451387
252625,-3.607351978415468,-3.2171234357065543,0.0,-3.3520973096442535
252728,-1.177625112814377,-0.982639210365718,0.0,-1.0290011534936292
252741,-27.0216634236389,-23.13603415963928,6.0,-22.57872267317928
252743,-14.233818366622804,-13.653330906758647,4.0,-13.603629388056266
252767,-9.06294011808754,-8.731987129205349,2.0,-8.78103989046444
252849,-60.054782052195485,-53.763338500879826,20.0,-54.44692664052389
253013,-87.39373703566814,-84.79738797661966,50.0,-84.92582780546006
253041,-8.564107775130134,-8.85053372242821,2.0,-8.808355416390624
253069,-5.281502345536466,-4.645420401357112,0.0,-4.734259610361678
253227,-31.91973628247305,-32.50226803013514,9.0,-32.42078239399918
253292,-189.1969711170593,-142.36806490338282,54.0,-149.57024945886903
253353,-29.870577897883155,-28.933020612246995,11.0,-28.9452903735228
253363,-24.385929730918104,-24.46537783847249,7.0,-24.448375073305247
253559,-17.260533138297664,-17.414587865588835,4.0,-17.422863203212856
253582,-5.103180320557456,-5.30896149472229,1.0,-5.285055617658981
253675,-1.177625112814377,-1.370870010415898,0.0,-1.4246485016002444
253741,-4.8726500369893255,-5.274356831749907,1.0,-5.181987137825902
253767,-95.36800105280676,-95.89545380289668,44.0,-95.63147091212794
253854,-1.6755115784316472,-1.6665928288873528,0.0,-1.737112367114593
253988,-7.45457332712603,-7.067377254640127,1.0,-7.187914476770112
254124,-22.562385284966425,-23.26388490901177,7.0,-23.186145805060615
254177,-10.036447883682914,-9.476076776179832,2.0,-9.5841615771263
254198,-16.076180239687865,-15.879602557746882,4.0,-15.873792019693424
254241,-9.13192621324738,-9.217750439048274,2.0,-9.224668986163026
254275,-20.25954047954945,-20.198478003863773,5.0,-20.15542645822175
254314,-17.396235208676966,-17.501038500418506,5.0,-17.50024594627893
254327,-1.785665648342203,-1.6337759903549505,0.0,-1.665855727483586
254398,-1.177625112814377,-1.220993137232253,0.0,-1.2750525255665537
254427,-24.70740593903168,-24.42424179168332,9.0,-24.412722724347987
254475,-138.17236017495736,-106.28748921560585,47.0,-108.38078784954529
254538,-40.26138542262786,-40.12629460019235,17.0,-40.18811410908914
254592,-12.125270992968382,-12.082412736715664,3.0,-12.201394798013697
254700,-30.17416792659087,-30.227738172161317,10.0,-30.03656976861275
254761,-192.15128817124975,-180.73648818982812,68.0,-186.09498811301276
254930,-23.58809586148985,-23.592251292895153,7.0,-23.690708696528205
255081,-10.238454380551786,-10.702968532511324,2.0,-10.570823331347972
255261,-21.4364258655734,-19.983793391140832,4.0,-20.255830465003616
255445,-4.518499553015877,-4.319751019593188,0.0,-4.490106534560374
255536,-24.54421118987248,-24.482328547745936,7.0,-24.71437691118358
255596,-11.068344347315495,-10.40071127172141,2.0,-10.500974090899362
255622,-5.869917649781257,-5.62827138157182,1.0,-5.677946349430477
255861,-34.015819068796205,-33.88843536506398,13.0,-33.785095166611306
255869,-5.177043846617589,-5.34157561801705,1.0,-5.334340982988168
255905,-41.40459984810814,-41.89021195927607,17.0,-41.851337295253465
256035,-12.651436079810823,-13.323807610377086,3.0,-13.214948278252908
256053,-2.5456903814941145,-2.168512680877337,0.0,-2.2704329128119003
256113,-51.58176817786405,-51.001643287478515,23.0,-51.156094664307695
256201,-2.9999202620151957,-2.8559548715641077,0.0,-2.981156688764939
256227,-9.687979313550969,-10.241367802166408,2.0,-10.118014888530755
256234,-5.274189847854837,-4.789728718747047,1.0,-4.808977762884575
256377,-34.61783254970089,-34.16272155841277,12.0,-34.279041143672266
256409,-31.06360346909167,-30.015957710812597,7.0,-30.2283626783687
256410,-8.779853994182814,-9.939543775229648,2.0,-9.95887830352241
256452,-12.485532816121609,-11.44381021579012,3.0,-11.38626506540289
256490,-8.683082246234967,-8.883923256727586,2.0,-8.816567328402973
256502,-14.836335563914815,-14.85365168769372,4.0,-14.777713716362287
256510,-35.17880551364039,-33.9517095756662,11.0,-33.867423041109646
256551,-12.375503810675076,-12.750263152443011,3.0,-12.73624231856238
256673,-47.97472633564913,-46.20937660391509,16.0,-45.78453955231424
256976,-8.73758238825762,-6.330590825098308,2.0,-6.2298967120984905
257013,-29.56103669881812,-28.3332048492076,7.0,-28.0537596531784
257014,-5.305490028450277,-5.187595295110728,1.0,-5.193945882204115
257029,-15.72480632014464,-14.635158481732544,3.0,-14.882888038777988
257077,-19.934766750145023,-19.596253788301865,5.0,-19.631769411665992
257320,-5.059830501190934,-6.33129363780567,1.0,-6.324708305871491
257333,-9.574865247429573,-9.531563214466846,2.0,-9.520816681157743
257449,-16.295345315486315,-16.947014521139625,4.0,-16.7855594041719
257568,-70.26186870599906,-62.72828548195196,19.0,-62.891689479936105
257574,-1.4813409710145136,-1.2123258414535705,0.0,-1.2712896406731535
257713,-6.249444116965957,-6.732431287812853,1.0,-6.79571928783724
257764,-3.911067836615605,-3.3874713451635765,0.0,-3.544296259562347
257850,-1.7850568292146498,-1.53453219274684,0.0,-1.6044609425150356
257909,-5.316749891650903,-4.670463733616047,0.0,-4.871607771976297
257939,-23.709174775634285,-22.690458166549316,7.0,-23.23268047963047
257976,-28.591027944899608,-27.660987497668582,9.0,-27.706492910924876
258138,-2.3924885456149223,-2.745375173148041,0.0,-2.855757195368298
258170,-11.711147962928823,-11.910276418273018,3.0,-11.91383378184246
258302,-17.327730345154627,-17.824666404520457,4.0,-17.65609603194326
258388,-8.649197307618694,-8.619679757583556,2.0,-8.555081093613254
258427,-9.115533824706924,-9.498660958907651,2.0,-9.456258684222329
258452,-28.29968811787854,-27.4882982767176,9.0,-27.72234500155252
258456,-46.15924447399697,-44.84326318475603,12.0,-44.863057688328105
258464,-17.068241571407608,-14.940523034889006,1.0,-15.400420717617148
258865,-17.67025000493674,-16.90110246227308,4.0,-16.961157169978733
258884,-5.359416569465543,-5.438357511678239,1.0,-5.4690784049136925
258905,-33.1997919167897,-30.87093355814187,8.0,-31.40129540127215
258908,-92.26998486750011,-90.02427102212404,29.0,-88.4417560080186
258979,-12.316371721929976,-10.419376433795115,0.0,-10.759697308992935
259068,-16.934041266818138,-15.109708088695326,2.0,-15.519797632334502
259171,-80.49247969214372,-83.55736694039459,23.0,-83.54058857227974
259195,-83.8232306802696,-79.63030042079004,27.0,-79.9224038773517
259308,-8.602571479010583,-8.720790558890208,2.0,-8.657423426924584
259363,-45.086433493016486,-45.68412567176859,15.0,-45.38257600874283
259583,-14.043297924012412,-13.337770731268408,3.0,-13.451987227286018
259700,-11.576780466770394,-9.963774277104331,1.0,-10.313786951366588
259819,-41.342805850192995,-41.18029522745915,16.0,-41.200372736432534
260242,-41.71681482466103,-41.21206963588959,17.0,-40.93792469260758
260567,-64.93474007470184,-52.8655150304563,21.0,-53.72118312290912
260675,-13.737434250598916,-13.731123539962388,3.0,-13.667153541515086
260747,-12.071914038096631,-12.363286792993517,3.0,-12.371705771198393
260780,-28.691586324898687,-29.12940080713044,9.0,-28.97178185493643
260942,-18.36055174385624,-18.799239632472094,5.0,-18.733255463851616
261149,-19.697046038718263,-19.892168740469103,6.0,-19.67108949608191
261183,-1.4813409710145136,-1.380240310808255,0.0,-1.4415862540415776
261260,-107.29659776272668,-100.05165906110732,49.0,-101.10847259234735
261514,-16.10328183758823,-16.409618548896308,4.0,-16.362282658892056
261519,-2.088772687414786,-2.086280595711867,0.0,-2.172848990097736
261548,-40.0365861895105,-40.07015816435744,14.0,-40.046328086035274
261725,-10.299235498752996,-9.159691123968967,1.0,-9.375469954734376
261776,-51.91383147289802,-51.906282935262496,22.0,-51.807894665760315
261867,-29.21814148117846,-29.427103534538933,9.0,-29.385082480919287
262005,-16.775376401095464,-16.95215496381146,3.0,-17.029837650484204
262350,-2.088772687414786,-1.795985779579226,0.0,-1.8797327821387664
262432,-5.051347509300618,-5.279387891792892,1.0,-5.244364349559577
262504,-16.369275386860537,-16.285651746715622,4.0,-16.40305622790486
262525,-44.19471827386674,-43.78231515196094,20.0,-43.822759583503114
262530,-22.36368331064153,-23.355656969314538,5.0,-23.164702765028835
262544,-19.292784033151555,-19.51629085839887,6.0,-19.38197678884366
262638,-14.984603925132822,-14.310816727623246,4.0,-14.37762271004144
262757,-42.85413962465296,-37.62464476520287,15.0,-37.36412644415947
262838,-98.53895499297332,-83.1284547240122,25.0,-88.24864227737807
262849,-17.40721825956805,-17.76021060125854,5.0,-17.72491189579237
263008,-20.652958909356897,-21.361991965120403,6.0,-21.25404768133106
263111,-93.0259458053481,-49.513409215143795,15.0,-47.86430594842903
263288,-6.936096789622527,-6.5193924154943055,1.0,-6.629273369136659
263308,-27.088640805238803,-27.487740585672643,9.0,-27.504231287131905
263314,-46.98884067294485,-46.55779460306407,20.0,-46.619946392422015
263327,-24.588493933653822,-24.38460765808027,8.0,-24.208134080180997
263386,-75.19292062640116,-74.44954195827384,38.0,-74.8439696173334
263462,-0.5701933964141045,-0.6635197239752503,0.0,-0.6909681424586901
263469,-5.456910310348279,-5.7584104405732655,1.0,-5.686231373537958
263600,-2.437343565248016,-2.0826718655900005,0.0,-2.179532465053096
263719,-35.17066919930999,-35.76556563488848,12.0,-35.800166237269806
263721,-32.217087838873816,-31.785319627872912,10.0,-31.879133618542255
263983,-18.535183102492535,-18.99908625372914,5.0,-18.95885603165676
264034,-18.048088582653175,-18.106831189125938,5.0,-18.403420896393328
264069,-27.482556943707337,-27.497567760010345,10.0,-27.33767298915593
264362,-8.499069330096251,-8.07685592249777,2.0,-8.038559587131786
264388,-6.042873857547174,-5.939411600456623,1.0,-5.980954957970081
264540,-16.246294843532983,-15.94125487897462,4.0,-15.98685994420842
264719,-33.69944211991626,-33.97225179626015,11.0,-34.2966000060518
264846,-4.967419322252067,-5.0974273533270384,1.0,-5.05896604552075
264866,-1.177625112814377,-1.452160062797004,0.0,-1.511043989210844
265011,-37.40945919493679,-37.4248409477816,14.0,-37.47971717826982
265015,-5.915628539053188,-5.994034074926355,1.0,-5.905907430004236
265033,-4.5540552687933475,-4.665604456970283,1.0,-4.656524486261378
265084,-18.332104746861976,-17.84316613610517,5.0,-17.903027458952444
265086,-20.203997101351764,-19.348958840879423,5.0,-18.82607512837329
265155,-27.60076592907579,-26.968183656146135,9.0,-26.881378823335236
265183,-0.8739092546142408,-0.8405895943076543,0.0,-0.8770506063995708
265264,-11.82538270025575,-11.11081052552402,2.0,-11.288542691692976
265383,-29.847724165250582,-30.026190049829264,7.0,-30.176563034244403
265494,-5.204167345744356,-5.252455089882304,1.0,-5.250934177787601
265583,-23.03390991943501,-22.70934981019973,7.0,-22.696258140365757
265622,-49.74400324216285,-49.900354185940934,17.0,-50.369189267389054
265666,-13.063279489341404,-12.372397704496018,3.0,-12.329948047147338
265669,-13.116799676143836,-13.820961058930733,3.0,-13.679565721781625
265749,-5.807646198770226,-4.805502246747049,0.0,-5.038292307529284
265794,-32.176825402064665,-32.309750056036734,11.0,-32.54718897861603
265926,-14.153463222298877,-14.086359982552732,4.0,-14.018490252565714
265980,-9.702804845822325,-9.439936850151504,2.0,-9.500128478226175
266080,-2.9999202620151957,-2.7304326423085308,0.0,-2.6988172265992065
266217,-2.641218200968796,-2.161554620959788,0.0,-2.2666982427053255
266235,-52.641597941501054,-54.621606242242144,17.0,-54.70111372200217
266251,-2.088772687414786,-1.75082250078745,0.0,-1.8344827711579983
266294,-13.218569624173607,-11.909372279565638,3.0,-11.99421864445279
266433,-8.702004593166706,-8.733188422370477,2.0,-8.701410661980974
266548,-23.234122440935312,-21.724534716107197,5.0,-22.016972081479484
266586,-16.471664181584323,-16.06827238710982,4.0,-15.976921975331152
266685,-53.774870663881515,-54.682813988620154,24.0,-54.58290200008972
266751,-18.80855978823334,-18.80728395647645,6.0,-18.742464531587324
266755,-9.515766413104997,-7.338313063604757,2.0,-7.298108922000911
266782,-22.60507866648615,-21.85832137733575,6.0,-21.98407198265734
266817,-31.19739005672293,-31.202981624371645,11.0,-31.144081071315668
266832,-8.89224735580955,-8.838941059918131,2.0,-8.822968947269008
266907,-11.58199561788781,-11.430619053117413,3.0,-11.347368761445498
266917,-28.526772141516776,-27.17659118255114,9.0,-26.984758993572942
267028,-0.8739092546142408,-0.9118058825698826,0.0,-0.9501670880821996
267055,-1.4813409710145136,-1.3414761461379134,0.0,-1.4024374054455058
267290,-48.61521375312015,-46.644084158385354,19.0,-46.88696507307052
267468,-4.924508577279718,-5.203095151886842,1.0,-5.1614408626270745
267526,-8.223247357781215,-7.487828664052326,1.0,-7.635776137880756
267584,-12.116953592609956,-11.665028544462672,3.0,-11.43850890836118
267642,-0.5701933964141045,-0.5288313275841664,0.0,-0.5224561891120464
267761,-2.3924885456149223,-2.052125396186056,0.0,-2.148632957238642
267793,-8.403877234158577,-8.691854154858222,2.0,-8.644040441939472
267824,-9.535076080088045,-10.036865537519192,2.0,-10.037654608353543
267923,-17.657005875549604,-16.58870917393071,4.0,-16.723116794869537
267935,-8.972771325923176,-9.235573417781866,2.0,-9.219128538359143
268066,-8.444641851009317,-8.633964684666319,2.0,-8.573924254597697
268106,-15.914665261797207,-13.966158015848611,4.0,-13.926905437293774
268114,-32.224295709204966,-32.801598680209075,11.0,-32.61599675686812
268123,-32.62512867925846,-33.61294823522275,11.0,-33.550627873778666
268165,-10.758873920459935,-9.39191865911448,2.0,-9.615982106066726
268173,-133.23368414213934,-121.98878023662635,50.0,-126.44802798873484
268250,-14.188361395712684,-14.04033880358813,4.0,-13.920906978775047
268374,-8.41956781231349,-7.73957960616234,1.0,-7.913783907065715
268381,-81.14816020368325,-74.59506498519175,31.0,-76.42115371235855
268404,-7.962255048021634,-7.21329410133406,1.0,-7.393159102217629
268431,-53.51467416575134,-51.733147670564435,22.0,-51.68013647901247
268588,-11.738793504717068,-11.925890681310513,3.0,-11.955862726513235
268624,-39.14965153213274,-40.75294672660958,10.0,-40.107195640933526
268698,-11.768367717509824,-11.589316113218318,2.0,-11.740660225187048
268768,-37.72648246673032,-37.12484457113154,12.0,-37.34698728618961
268799,-1.177625112814377,-0.9645007184978718,0.0,-1.0113903221648213
268820,-1.017915867969574,-0.9094531278770288,0.0,-0.9497310283482864
268826,-44.18470405409273,-45.562565154725775,17.0,-45.52547258966034
268845,-42.38930823294785,-41.739068815168814,17.0,-41.61904557020869
269317,-6.475075875812603,-6.32738083472606,1.0,-6.382241241246273
269392,-8.547279600470233,-8.754929254836691,2.0,-8.66550272694968
269428,-5.534448474927775,-5.404828569289459,1.0,-5.414325350464448
269480,-44.34098217652415,-44.86937982108297,18.0,-44.83136711839361
269497,-11.801588901586896,-11.43968362803273,3.0,-11.509793000547718
269558,-2.3547337634217453,-2.0719409401708555,0.0,-2.1680145272273306
269637,-12.81916519754292,-11.50444515068119,3.0,-11.532961497534265
269658,-42.65933031547555,-40.66368136308847,12.0,-41.33787123110246
269682,-9.462372827605336,-9.667024602830177,2.0,-9.636394779748752
269749,-51.54123662602368,-51.16566210213469,27.0,-51.22000494280901
269870,-22.252616648521187,-22.032304436728573,6.0,-22.009180150326586
269911,-15.212487137802029,-13.320501378674392,1.0,-13.831748394758502
270024,-5.4296471276162865,-4.4693240176542695,0.0,-4.6731148387755885
270080,-14.284414103999584,-14.074779688796866,4.0,-14.074286904359504
270105,-8.888465425680595,-9.416212749644426,2.0,-9.3309587709464
270179,-43.520987614413656,-35.63150940243737,12.0,-37.35145522516238
270265,-2.3924885456149223,-1.9907526790818408,0.0,-2.085880877444337
270431,-1.4813409710145136,-1.3061083943082412,0.0,-1.3664324431913806
270554,-5.272562681201074,-5.379464519751939,1.0,-5.363434200346423
270559,-23.42666927737995,-21.764516969913213,5.0,-21.9417680100472
270622,-8.62111774619001,-8.730204841845822,2.0,-8.702292274311112
270633,-23.45863079842965,-22.798351173439684,6.0,-23.02953996128231
270717,-42.77667391725761,-42.555955612167246,18.0,-42.521657918722525
270744,-21.78071650622766,-21.704486655519663,6.0,-21.722232040487505
270779,-28.815748658323713,-28.454584512620315,9.0,-28.40977418912268
270793,-5.531443614356582,-4.60581407222661,0.0,-4.826394677338319
270955,-8.90820748221511,-8.942742281039063,2.0,-8.944920905975845
270991,-22.375768904608567,-21.691060079283016,6.0,-21.918189049697443
271085,-4.994434104298297,-5.232427535810998,1.0,-5.182801649552568
271090,-2.696204403815059,-2.513573807748717,0.0,-2.5195465182038523
271107,-43.109456332658034,-41.68123781954544,15.0,-41.46935498355472
271231,-8.649252500422186,-9.133149333009538,2.0,-9.060436203285269
271248,-26.63650056368073,-27.096761881341383,9.0,-27.06146760267178
271351,-197.7236536717751,-202.57543841018455,93.0,-203.1475444637228
271659,-33.25639293083129,-30.575904280684508,9.0,-30.31974321577439
271743,-8.63742219505557,-8.74340864766316,2.0,-8.736712729737738
271865,-5.085395132272535,-4.854027308327066,1.0,-4.845191967395681
271868,-8.696179936291937,-8.675917513359249,2.0,-8.647475222899159
271956,-1.177625112814377,-1.143546577717522,0.0,-1.1181901926770763
272002,-8.688775089333092,-8.193532764712211,2.0,-8.265001876457411
272015,-30.522616681474567,-30.16572279031993,10.0,-30.40301981872478
272052,-0.5088267664709826,-0.4397449718830443,0.0,-0.4602547223878993
272070,-17.928396183816627,-18.59529734882122,5.0,-18.56099534756839
272134,-2.6339222468188246,-2.347692509972618,0.0,-2.456044650375857
272341,-16.292756117765197,-15.778252881011168,4.0,-15.85877790858233
272388,-14.70931027711972,-15.480666021072231,4.0,-15.435765089477169
272393,-20.249028120668893,-20.31455900294189,5.0,-20.272643663195627
272617,-9.31519101408342,-6.5343870303678395,2.0,-6.398616402343757
272702,-2.459065116700847,-2.1011677998682745,0.0,-2.200077275781055
272774,-11.588106348352596,-11.55523231089127,2.0,-11.410603489755912
273074,-39.04100533887512,-38.409215356230874,17.0,-38.344589524889415
273206,-34.732709091714085,-34.064778888596805,14.0,-34.00301228465204
273402,-15.455253923666518,-15.161545443563586,4.0,-14.937170697285415
273424,-13.150561245618537,-12.933874320094828,3.0,-12.9168280712707
273572,-1.177625112814377,-1.2968786264905603,0.0,-1.3017534399280086
273682,-19.72484236324519,-20.12203376070378,6.0,-20.082982343896468
273684,-28.63744092278382,-28.31730642174699,8.0,-27.72948915564195
273700,-5.095613776606004,-5.208960976590819,1.0,-5.194181568600997
273716,-0.8739092546142408,-0.7760117321602071,0.0,-0.8083270855229703
274002,-9.783413147871393,-8.890383241940679,1.0,-9.08533574223994
274161,-45.07726530610489,-41.973391109274736,16.0,-42.52117170380337
274177,-7.87957870890896,-7.1947166045866116,1.0,-7.297247796890582
274459,-8.714038765051914,-8.767957478543792,2.0,-8.78954875896216
274563,-12.443970646602798,-11.647018411297918,2.0,-11.781467927010794
274897,-9.180573888707627,-9.193124009032344,2.0,-9.254141044330602
274949,-11.582367007510353,-11.905994002686276,3.0,-11.870527552955204
275043,-33.70907782277747,-33.897793673768135,10.0,-33.47113338404678
275111,-8.720115612023816,-8.874779834589456,2.0,-8.842682935269407
275230,-75.57331787087163,-67.30152259883637,26.0,-67.20882129657394
275276,-25.14389243663952,-25.62425265171354,8.0,-25.67282583581418
275428,-49.02027629994581,-49.00203846543208,18.0,-48.983129956512975
275476,-12.21395677908961,-12.604953440921982,3.0,-12.519625842020746
275592,-30.46320668838796,-24.520790247475368,7.0,-25.480026390443832
275601,-27.19074042219669,-26.88854721624554,10.0,-27.08405441997629
275660,-13.44110562304394,-13.115291480053948,3.0,-13.191611705563933
275749,-5.325622527483909,-5.398255199716461,1.0,-5.322005406314971
275798,-19.321335269213016,-18.890637920028848,5.0,-18.844841971735175
275813,-16.8385651845592,-16.791233635857346,4.0,-16.3797569624669
275825,-1.7937491934969505,-1.5091086407966432,0.0,-1.5810198349351583
275920,-61.817660001888946,-60.841620363941225,30.0,-61.00411016380902
275935,-17.244224386726906,-15.570557349500794,3.0,-15.353052823093304
275940,-21.021402694189774,-20.29852912005127,6.0,-20.44165453540964
276004,-11.43100374062157,-11.009834573220983,2.0,-10.842750421841387
276120,-2.9999202620151957,-2.558627171454891,0.0,-2.676280159957773
276179,-11.639591909989782,-11.511128401369604,3.0,-11.583824105760078
276235,-8.703420468497796,-8.940461955114923,2.0,-8.903040898687632
276332,-9.446585618196169,-8.997329423764041,1.0,-9.07439183945934
276355,-4.99986129923011,-4.76604306059039,1.0,-4.730115597381493
276546,-9.34805064143004,-9.25735498264565,2.0,-9.242257023974084
276569,-8.979787956634265,-9.378877693056296,2.0,-9.278989311794245
276688,-12.45627166839622,-13.012340624771,3.0,-12.92566788275538
276724,-1.7850568292146498,-1.5996764957255325,0.0,-1.6626001851787875
276806,-15.319213146927735,-15.317783879688523,4.0,-15.360007544739636
276902,-2.088772687414786,-1.7505385386186751,0.0,-1.8342084556866296
276941,-13.635044739831548,-12.96642428724682,3.0,-12.926180198337972
276948,-16.0203596104494,-15.613045734857874,4.0,-15.51382007459575
276964,-30.280279527435752,-30.12457866130402,10.0,-29.88155374183192
277004,-28.781236191078985,-28.606826164244715,9.0,-28.215098789495876
277076,-1.177625112814377,-1.3220901103496914,0.0,-1.3769283006503863
277126,-7.055006631850288,-6.793791919592737,1.0,-6.8764062010929585
277172,-35.24863356889274,-34.877470872490825,13.0,-34.905722290460794
277219,-80.80284447005651,-81.12323229739312,32.0,-80.94022764301705
277251,-31.56387284639329,-31.52015852260247,11.0,-31.420035623812755
277389,-30.07066883531802,-30.715312177325593,7.0,-30.687221255032664
277396,-29.33455205141304,-28.735076904255717,9.0,-28.61120882555775
277479,-1.2164730891727396,-1.0355667371893502,0.0,-1.0828071574713465
277564,-35.503236166860695,-34.843575877454896,12.0,-35.315409959413735
277608,-10.744005339356244,-10.800331891544069,2.0,-10.955524197332185
277641,-40.43815176468768,-40.510562847697734,16.0,-40.326300965582746
277703,-5.265301737082648,-5.198589787657494,1.0,-5.212616463161717
277771,-8.709164522840831,-8.660032295783566,2.0,-8.650368821412892
277811,-18.125212166376706,-18.200983016042223,5.0,-18.060382426613845
277887,-54.3991798450831,-52.44586497647869,18.0,-52.79798017181105
277907,-3.607351978415468,-3.142865177000481,0.0,-3.288118212418487
277929,-5.277973242871076,-5.408008243668446,1.0,-5.399476746888829
278051,-2.3924885456149223,-1.964316572350225,0.0,-2.059545926006771
278184,-16.64866891689706,-16.640087069335028,5.0,-16.675429795650057
278199,-1.177625112814377,-1.7611155644470684,0.0,-1.8203819435167337
278200,-11.790174240162557,-11.016351661727786,2.0,-11.226460805930296
278225,-18.480315508802132,-17.571437884267866,5.0,-17.577697546345338
278374,-11.735017643493205,-11.704264701296156,3.0,-11.79215893358286
278433,-18.749731406677384,-17.660676318762263,3.0,-17.835497962662984
278494,-5.4589366191122854,-5.393320130951611,1.0,-5.3989285096717845
278585,-20.064782382983033,-18.972571235122064,5.0,-19.440077134420097
278606,-5.279165440886102,-5.414548565152938,1.0,-5.415796569908555
278643,-9.007245582091278,-8.764050605081337,2.0,-8.676781356905577
278735,-10.406696053632436,-10.783252254366998,2.0,-10.764154388393596
278943,-30.676395139598885,-30.3333331859722,10.0,-30.2653405842651
278947,-0.9663345705989898,-0.9255241306091057,0.0,-0.965842909722143
279019,-19.266896428399814,-19.895973431355333,6.0,-19.920276795060865
279023,-17.46232375244892,-17.09250019755647,5.0,-17.07171532635791
279197,-13.600401403926517,-12.10610125732146,3.0,-12.340996791743672
279262,-1.4813409710145136,-1.4332859154008983,0.0,-1.4955545056865525
