user_id,ll_joint,ll_pers,test_purchases,delta_ll
14263,-15.549937198594465,-15.552168370202752,4.0,0.002231171608286786
14471,-30.329326022891912,-30.530379156932774,10.0,0.2010531340408619
14586,-1.0729573510488992,-1.177625112814377,0.0,0.10466776176547787
14661,-5.585059686025527,-5.174189674147462,1.0,-0.4108700118780657
14786,-3.777865770917905,-5.113980721041136,1.0,1.336114950123231
14792,-22.311659487287923,-25.14731232516505,8.0,2.8356528378771273
14816,-22.355663169392017,-25.583737417921366,7.0,3.2280742485293494
14823,-21.727239274562088,-22.65930637251522,7.0,0.9320670979531336
14910,-58.23940300362366,-56.368509842921384,11.0,-1.8708931607022734
14916,-38.970753906862576,-38.89686895681565,13.0,-0.0738849500469243
14937,-5.186341856821333,-5.056976328720807,1.0,-0.12936552810052593
15111,-26.879651625631947,-27.11197517732222,8.0,0.2323235516902713
15197,-11.411868735033462,-11.84122529430802,3.0,0.4293565592745576
15360,-15.892007951615255,-14.251328793596155,4.0,-1.6406791580191005
15370,-56.64104814379497,-54.52164132582717,22.0,-2.1194068179678
15391,-6.613673055220586,-5.530732784215204,1.0,-1.0829402710053815
15508,-24.82396093125817,-32.859894355605036,6.0,8.035933424346865
15517,-28.84686758225735,-34.11608048304262,8.0,5.2692129007852735
15553,-12.066309946674622,-11.907047276765267,3.0,-0.15926266990935467
15580,-28.772116820887767,-29.34554254944216,11.0,0.573425728554394
15613,-9.639133867819208,-9.721968357886805,2.0,0.08283449006759724
15625,-70.37481514310079,-74.69861385810773,31.0,4.323798715006944
15662,-12.048807575457602,-12.431380621022631,2.0,0.3825730455650298
15671,-14.292266120346893,-14.436898023357028,3.0,0.14463190301013462
15803,-31.7831555717914,-30.98932453436487,11.0,-0.793831037426532
15954,-56.2623958399922,-58.12537937465761,22.0,1.8629835346654104
16051,-62.31454656295295,-59.43916712456497,25.0,-2.8753794383879807
16082,-0.9701283500730153,-1.4813409710145136,0.0,0.5112126209414982
16306,-0.5484021095098637,-0.8863616841608835,0.0,0.3379595746510198
16355,-4.745149334818793,-5.133080292239298,1.0,0.38793095742050543
16360,-1.8754936062081515,-2.9999202620151957,0.0,1.1244266558070442
16387,-8.563457427570135,-8.775466025940224,1.0,0.21200859837008856
16483,-5.901509795210928,-6.978902668331797,1.0,1.0773928731208686
16492,-14.814116236107132,-10.11552719617462,2.0,-4.6985890399325125
16612,-11.583272645033182,-11.579178197462957,3.0,-0.004094447570224702
16907,-12.788488899786868,-10.16899842201474,2.0,-2.6194904777721284
16982,-5.310026695578199,-5.372125809819854,1.0,0.06209911424165515
17104,-12.468986991540572,-12.709337410008105,3.0,0.2403504184675338
17189,-21.194192504507757,-23.650230479961596,4.0,2.456037975453839
17225,-4.568544455021531,-5.0042138182440565,1.0,0.4356693632225257
17237,-109.9653239412556,-99.7374829355563,39.0,-10.227841005699304
17415,-13.061456735922938,-12.844174445926582,3.0,-0.21728228999635668
17601,-11.989133123429314,-12.53740789796954,3.0,0.5482747745402268
17775,-11.395371226422931,-12.393591135488546,3.0,0.9982199090656145
17838,-1.5625103667316054,-2.3924885456149223,0.0,0.8299781788833169
17863,-9.05735187253655,-8.740436560727746,2.0,-0.3169153118088044
17920,-23.763287269760646,-23.40393327332484,2.0,-0.35935399643580723
17932,-8.151490803793985,-7.9875274753965595,1.0,-0.16396332839742556
17991,-21.81358145780363,-21.71605077828469,7.0,-0.09753067951893968
18119,-43.669807089657866,-42.350096079065075,13.0,-1.3197110105927905
18187,-15.928502426664435,-15.309123321932631,4.0,-0.619379104731804
18267,-11.34146903187966,-10.541363552401569,2.0,-0.8001054794780913
18268,-25.010118029681824,-25.601173281427954,8.0,0.5910552517461305
18345,-19.292153321257622,-18.833985930531576,5.0,-0.4581673907260466
18402,-13.262123904838408,-12.337376985854991,3.0,-0.9247469189834163
18519,-13.841228313954916,-12.232208060013074,3.0,-1.6090202539418428
18566,-12.023450383037472,-11.681267254360417,3.0,-0.34218312867705514
18853,-50.89243349358039,-52.562176581930046,18.0,1.6697430883496551
18929,-3.845655169434146,-4.2147836948157416,0.0,0.36912852538159546
18945,-42.38612289329432,-41.20483326338436,12.0,-1.181289629909962
19029,-28.356528308131256,-29.047306673680204,7.0,0.6907783655489474
19200,-32.56990761712039,-31.874611055807897,11.0,-0.695296561312496
19260,-4.899500632653455,-5.010196454677137,1.0,0.11069582202368267
19277,-15.799877343892671,-14.994362296504672,4.0,-0.8055150473879991
19293,-30.610444856431304,-30.641397287664116,12.0,0.030952431232812216
19325,-252.23041565560405,-335.1331673509709,108.0,82.90275169536685
19532,-45.8144369618768,-46.27692502574474,16.0,0.46248806386793717
19687,-16.080090296742192,-17.806581982551872,5.0,1.7264916858096804
19734,-10.52032515499546,-10.874869831347851,2.0,0.3545446763523916
19792,-5.361606783473036,-4.929054647377197,1.0,-0.43255213609583887
19814,-20.78655182688729,-20.080868829221398,6.0,-0.7056829976658925
19905,-7.073736582569589,-8.510386927810512,2.0,1.4366503452409223
20014,-9.788723364079875,-14.575432238263348,3.0,4.786708874183473
