user_id,ll_joint,ll_experimental_1_hawkes,test_purchases,delta_ll
25194,-18.393311741570173,-17.829288409601197,4.0,-0.5640233319689756
25332,-23.282006644182218,-23.22783664939021,8.0,-0.05416999479200868
25346,-4.3243898720593545,-4.6813737807594125,1.0,0.3569839087000579
25404,-5.585305140836084,-5.731064386253878,1.0,0.14575924541779361
25562,-9.866200063244877,-9.808404117167614,2.0,-0.05779594607726324
25637,-49.76668854269498,-49.16131511657814,22.0,-0.6053734261168415
25672,-26.51654817124774,-27.051203805912923,8.0,0.5346556346651816
25724,-12.959804736654446,-14.811742618105642,3.0,1.851937881451196
25772,-39.77511885004006,-40.75397428438429,18.0,0.9788554343442328
25964,-37.624040105173236,-38.16114638007879,15.0,0.537106274905554
26063,-17.969143308627945,-18.841843410947913,4.0,0.8727001023199676
26084,-7.465166887815488,-8.020915911703401,1.0,0.5557490238879135
26101,-15.61775738891092,-15.58439811395825,4.0,-0.033359274952671214
26104,-19.33145596129213,-19.77430789712504,6.0,0.4428519358329126
26107,-7.405001238222649,-9.674456616021752,1.0,2.269455377799103
26211,-16.199086039048204,-16.190818647197705,5.0,-0.00826739185049874
26367,-9.593043646448578,-9.418728531344508,1.0,-0.17431511510407027
26522,-29.990336159650663,-31.88620772635695,10.0,1.8958715667062869
26692,-5.488995198778731,-5.15784221396498,1.0,-0.3311529848137509
26704,-16.100393187667997,-15.648572344589857,4.0,-0.4518208430781403
26871,-38.69989967862856,-38.84072436986815,11.0,0.14082469123958674
26961,-32.114289976190804,-33.941998164262145,12.0,1.827708188071341
27213,-1.8599572415864458,-2.0720704140748127,0.0,0.21211317248836692
27256,-37.616219280970114,-39.09326305277739,12.0,1.4770437718072742
27326,-6.40632721900283,-6.552430789760013,1.0,0.14610357075718294
27377,-41.82223850361381,-42.29095285054899,16.0,0.46871434693517955
27379,-21.908190502850253,-22.465420129271884,8.0,0.5572296264216305
27597,-22.97816312896231,-22.943360876584325,8.0,-0.034802252377986065
27699,-31.777318772386273,-32.93733541385618,12.0,1.160016641469909
27749,-26.22230008770323,-26.30513149388106,9.0,0.08283140617783147
27780,-49.55729369902452,-45.0364485451516,20.0,-4.520845153872919
27859,-14.247848140680807,-15.904448939910564,2.0,1.6566007992297571
28113,-15.618169179018029,-15.651014643760602,4.0,0.03284546474257333
28150,-11.854633729051251,-11.696056361611356,3.0,-0.1585773674398947
28171,-8.20977743869861,-7.4226093415218415,1.0,-0.7871680971767692
28196,-4.957832576938043,-4.683936329183608,1.0,-0.27389624775443533
28272,-19.113170385009532,-19.889139774324637,6.0,0.7759693893151045
28335,-13.887205011865731,-14.328466006234391,4.0,0.44126099436866006
28375,-2.386201807374959,-2.4891728222832747,0.0,0.10297101490831562
28432,-9.170770363550739,-8.91888967428295,2.0,-0.2518806892677894
28436,-2.6730240451567977,-3.029569763326442,0.0,0.3565457181696443
28489,-14.821936758438227,-14.803108283516275,4.0,-0.01882847492195161
28523,-19.947712776478593,-20.95468013513015,5.0,1.0069673586515577
28525,-13.571875393818914,-14.285498854205844,3.0,0.7136234603869305
28572,-57.37813324319657,-57.79364985478647,25.0,0.4155166115899007
28582,-9.794787395360482,-9.562454460285492,2.0,-0.23233293507498942
28653,-58.96719743170222,-59.84201341148071,22.0,0.8748159797784893
28700,-20.08667300613742,-21.747349315550697,6.0,1.660676309413276
28830,-13.754697663387855,-13.194252501467616,3.0,-0.5604451619202386
