event_date,to_ord,personalized_poisson_prediction,hawkes_prediction,hawkes_excitation,split
2025-03-08,0.07771090697919966,0.09994306878425611,0.10847853761723802,0.008535468832981926,train
2025-03-09,0.10380841860955797,0.10523335411788258,0.11308755650102799,0.007854202383145407,train
2025-03-10,0.11125171359274491,0.09859873081195834,0.10733046007926815,0.008731729267309809,train
2025-03-11,0.09109119662625198,0.1015001780997833,0.11061926841501722,0.009119090315233919,train
2025-03-12,0.1000842815002107,0.09833305099096865,0.10729987106440315,0.008966820073434498,train
2025-03-13,0.10002105706464519,0.09871528043407335,0.10770559905790941,0.008990318623836067,train
2025-03-14,0.11021052631578947,0.09036556209202273,0.09942129928676173,0.009055737194738995,train
2025-03-15,0.11748001682793437,0.09551151554598131,0.10474104945040637,0.009229533904425068,train
2025-03-16,0.11359815048339639,0.11061686138255354,0.12016685343623139,0.009549992053677833,train
2025-03-17,0.09343832020997375,0.10690426997556907,0.11665950329641765,0.009755233320848563,train
2025-03-18,0.09885612341274005,0.10684191656792356,0.1161837646809453,0.009341848113021732,train
2025-03-19,0.10339765100671142,0.10702642328600548,0.11621615975387901,0.009189736467873527,train
2025-03-20,0.10093281626663872,0.10856200154718253,0.11769883480354715,0.009136833256364604,train
2025-03-21,0.08830923947203018,0.09914632057986796,0.10819385286994357,0.009047532290075596,train
2025-03-22,0.10438697518584442,0.0982947091817368,0.10699596666642297,0.008701257484686186,train
2025-03-23,0.10461345329009311,0.10569202002395213,0.11465410218963328,0.008962082165681158,train
2025-03-24,0.09468073988922562,0.09952982879170717,0.10887518141075583,0.00934535261904868,train
2025-03-25,0.09912262377271777,0.10212004223700866,0.11120263131862551,0.009082589081616835,train
2025-03-26,0.0846466965869951,0.10125320235315767,0.11042230435016971,0.009169101997012033,train
2025-03-27,0.08692476260043827,0.09951912815358936,0.10836717167717619,0.00884804352358683,train
2025-03-28,0.082186065915728,0.08889212168374319,0.09750078773411154,0.008608666050368346,train
2025-03-29,0.09008445417578981,0.08993749533115507,0.09825958397803111,0.008322088646876035,train
2025-03-30,0.10757844261440634,0.09638485901354965,0.10475874714588264,0.008373888132332983,train
2025-03-31,0.08995205336668752,0.09238429634606148,0.10139273769375289,0.009008441347691406,train
2025-04-01,0.10741821212752657,0.09392401093324645,0.102808050598336,0.008884039665089546,train
2025-04-02,0.09726127251900447,0.09432102598223104,0.10324994137358309,0.008928915391352042,train
2025-04-03,0.09346378018318069,0.09709298796291577,0.10594635889277532,0.00885337092985955,train
2025-04-04,0.08365414629070857,0.08946524914432369,0.09816704472323126,0.008701795578907576,train
2025-04-05,0.09852267998335414,0.09158391629379321,0.09989757563276516,0.008313659338971947,train
2025-04-06,0.10397171969224371,0.10157253161130375,0.11007441435070602,0.008501882739402257,train
2025-04-07,0.09052172105591354,0.09640394834895719,0.1055687304145347,0.009164782065577503,train
2025-04-08,0.09140957723070531,0.09882903162847594,0.1076591804413152,0.008830148812839273,train
2025-04-09,0.0874260201432873,0.0956577162480174,0.10432904473972278,0.008671328491705379,train
2025-04-10,0.0976951827242525,0.0951795410048607,0.10371278094529014,0.008533239940429446,train
2025-04-11,0.09636929460580913,0.08738870573726436,0.09609988992368622,0.008711184186421866,train
2025-04-12,0.09799854816965675,0.09099822725520655,0.09970099550563759,0.008702768250431044,train
2025-04-13,0.10707992121903183,0.09960056692259377,0.10841703791535104,0.008816470992757279,train
2025-04-14,0.10258004351880634,0.09545876614735398,0.10478077297277771,0.009322006825423737,train
2025-04-15,0.1039552702422862,0.0995512501219183,0.10890437610442345,0.009353125982505135,train
2025-04-16,0.10200703496792882,0.10051514399375558,0.10997758693357249,0.009462442939816917,train
2025-04-17,0.10117939168218498,0.103671255860953,0.1128023166294662,0.009131060768513213,train
2025-04-18,0.09465190855487741,0.0950597959618929,0.10387013202296745,0.008810336061074531,train
2025-04-19,0.09439619520264682,0.09684061748427934,0.10539255215330705,0.0085519346690277,train
2025-04-20,0.09865702479338843,0.10555053031082688,0.11394366151774304,0.008393131206916168,train
2025-04-21,0.09265571738456771,0.09950552486423898,0.10814768289000293,0.008642158025763938,train
2025-04-22,0.10683319570602808,0.10045314646233745,0.10909321576438719,0.008640069302049752,train
2025-04-23,0.11070986380520016,0.1000339995805562,0.10897691666043686,0.008942917079880682,train
2025-04-24,0.09745282045993606,0.1023365625558975,0.1114406670686182,0.009104104512720725,train
2025-04-25,0.10270158795627965,0.09286793154729459,0.1017858885525742,0.008917957005279618,train
2025-04-26,0.09853638425066996,0.09592926962626046,0.10476804215750586,0.008838772531245409,train
2025-04-27,0.10293663060278208,0.1056775802752418,0.11449548429001952,0.008817904014777717,train
2025-04-28,0.09752832131822863,0.10142144558873951,0.11076178442897358,0.009340338840234061,train
2025-04-29,0.10902913620920415,0.10460596065720511,0.11374324811318397,0.009137287455978863,train
2025-04-30,0.10521443998765813,0.10405680454571972,0.11329152184863836,0.009234717302918638,train
2025-05-01,0.10632390745501286,0.10431755476520281,0.11330410009477047,0.008986545329567655,train
2025-05-02,0.09321685508735869,0.09634216941589194,0.10533551065079082,0.008993341234898882,train
2025-05-03,0.09092777149902394,0.097106819612024,0.10594747434051126,0.008840654728487262,train
2025-05-04,0.10393344972784226,0.10522823690682169,0.11407267291133377,0.008844436004512103,train
2025-05-05,0.09519408502772643,0.10056221507737931,0.11001191262977227,0.009449697552392949,train
2025-05-06,0.0932142490504055,0.10267425016979238,0.11184732224398936,0.00917307207419698,train
2025-05-07,0.10611658456486042,0.09954226169836564,0.1084543542796287,0.008912092581263074,train
2025-05-08,0.09360566560607615,0.10068776164370322,0.1096069665301671,0.008919204886463892,train
2025-05-09,0.0775782452539764,0.09017558495323773,0.09883537906860547,0.008659794115367743,train
2025-05-10,0.08595753410606216,0.08996948923462925,0.09785126045882855,0.007881771224199306,train
2025-05-11,0.0992108229988726,0.09778885902304368,0.10593680150161999,0.008147942478576298,train
2025-05-12,0.10224362257965372,0.09261304528544984,0.10151813833263948,0.008905093047189646,train
2025-05-13,0.10416880057359418,0.09589309731116002,0.10499595255727413,0.009102855246114098,train
2025-05-14,0.09367321867321868,0.09665607942361627,0.10594860760056292,0.009292528176946646,train
2025-05-15,0.1195129438248235,0.09579373354011149,0.10481614570530161,0.009022412165190126,train
2025-05-16,0.09648045835891139,0.09085691643465985,0.10035752742714114,0.009500610992481296,train
2025-05-17,0.09298281505728315,0.09539052310936978,0.10438185117347698,0.008991328064107204,train
2025-05-18,0.12346563011456628,0.1055643597790741,0.1142402910696835,0.008675931290609423,train
2025-05-19,0.11823667791756162,0.10416847733336564,0.11378000642810053,0.009611529094734892,train
2025-05-20,0.11173584134123901,0.10904289261476381,0.11892863301884309,0.009885740404079286,train
2025-05-21,0.10792028615227389,0.10924801522494564,0.11904348946658956,0.009795474241643915,train
