user_id,ll_personalized_poisson,ll_experimental_1_additive_hawkes,test_purchases
150284,-1.8104923012447072,-1.8599030156974323,0.0
150291,-16.79226782786546,-15.784545391721249,3.0
150314,-64.95946144686698,-65.70173068821276,26.0
150482,-46.528017303686624,-46.443537458700526,14.0
150493,-9.145514076921303,-9.403983998842612,2.0
150575,-14.993175955130932,-14.186452546212001,4.0
150606,-13.190055390828627,-13.127790335012538,3.0
150640,-5.733362985816423,-5.970511919631071,0.0
150830,-19.968189600946125,-20.179377158413953,6.0
150931,-6.644510560416832,-6.644510560416832,0.0
150946,-20.851706173062254,-21.42376492603654,5.0
150981,-8.628461132743055,-8.506449073423012,2.0
151032,-28.587611165650962,-28.163089772241918,10.0
151362,-52.98291954319664,-52.59802866196774,21.0
151378,-17.1776217546464,-17.2851057489306,4.0
151435,-1.7850568292146498,-1.9581677525865389,0.0
151518,-4.860659311920478,-4.953013351720159,1.0
151562,-41.77979599375889,-42.067930756367794,1.0
151572,-21.3212082240323,-19.32712253252282,4.0
151597,-4.518499553015877,-4.65809882489518,0.0
151831,-2.098944001181821,-2.112616100133731,0.0
152041,-1.4813409710145136,-1.5413567466536149,0.0
152183,-60.57755054979557,-60.22551444450236,29.0
152275,-18.42205136195775,-18.686851778534994,5.0
152443,-6.563861751401737,-7.160014703023942,1.0
152613,-9.59359004733949,-9.403070003612903,2.0
152614,-5.196850991484872,-5.379415168969941,1.0
152761,-50.54434104876945,-49.488893406959654,21.0
152782,-60.76737143920733,-56.6986107777631,23.0
152856,-12.367573955952503,-12.616167530123427,3.0
152876,-9.424591205026,-8.291025190914022,2.0
152926,-27.131997119105648,-26.887317349705278,9.0
152927,-27.39104081854985,-27.828221844477415,8.0
153120,-0.266477538213968,-0.2938304524805509,0.0
153352,-46.92086230130909,-44.393576143282395,15.0
153427,-11.867448319872048,-11.72860899694119,3.0
153448,-14.812956082401115,-14.289784614605576,4.0
153533,-22.7995566740473,-22.56618373910989,7.0
153539,-1.7850568292146498,-1.8444419056959378,0.0
153745,-68.7353188271783,-69.33763520438174,33.0
153777,-18.507714763791903,-18.63810786436745,5.0
153790,-18.408563451076233,-17.80969233794492,5.0
153956,-62.268268654690075,-62.744702610937416,7.0
153995,-1.4715037827166582,-1.499434631747715,0.0
154032,-41.378484304539924,-41.69495478329326,17.0
154081,-23.16496904410195,-23.52866175200093,5.0
154091,-43.15351363423887,-42.830831897895685,18.0
154096,-35.24986078769937,-34.35903456465592,12.0
154112,-52.24390959067301,-50.11911995706916,17.0
154174,-17.33115864097415,-17.536730419826405,5.0
154177,-11.527057856833213,-11.51284770932054,3.0
154188,-20.306287744097457,-19.993009728525756,6.0
154208,-57.39032370463732,-54.04211117575508,25.0
154218,-22.045451013883625,-22.33734059114042,6.0
154259,-104.80557147311869,-102.38321420271535,70.0
154329,-1.4813409710145136,-1.539580013219268,0.0
154403,-17.971344536335533,-17.86313117263063,5.0
154540,-58.89782457747081,-54.88159640202662,16.0
154696,-9.200907314141281,-9.241699907250045,2.0
154697,-17.76495011411809,-17.860930913329327,3.0
154705,-21.03594441984231,-21.17614725053715,7.0
154775,-7.054988984136219,-7.136991852476542,1.0
154823,-0.266477538213968,-0.3551186527157011,0.0
154914,-12.064116040998185,-12.207815877512875,3.0
154937,-19.478754186511566,-19.560164963670942,5.0
155048,-23.638856404196645,-23.10185727533746,7.0
155055,-8.75457722425589,-9.361227318901003,2.0
155179,-29.713553926228254,-29.897021246193894,5.0
155218,-21.441099389327135,-21.393300060655193,7.0
155232,-2.1279335603371594,-2.147324704790617,0.0
155245,-46.588851896138934,-45.793121593098746,19.0
155262,-69.04932189392927,-69.22122639948937,34.0
155331,-29.952013537554542,-29.271656217584233,10.0
155364,-31.133403213882126,-31.525941435033754,8.0
155435,-4.932499085689861,-5.065035101900531,1.0
155570,-8.457635804890304,-8.462122350958614,2.0
155708,-5.010387054995299,-5.2769219385208235,1.0
155779,-1.4885543858120807,-1.5125950789753104,0.0
155841,-11.58659076175835,-11.607941885483662,3.0
155932,-78.06604823240035,-78.07458434022666,35.0
155936,-13.563101125152683,-13.671580914612159,3.0
156007,-20.666202778340818,-20.83464244667035,6.0
156021,-20.19578725588473,-20.786472886409538,4.0
156094,-9.358111589909075,-9.059258314068671,2.0
156337,-8.469109072557952,-8.785485627713214,2.0
156376,-0.8739092546142408,-1.3256187613174129,0.0
156381,-1.7850568292146498,-1.7893307296441883,0.0
156398,-30.71563294599314,-29.828532295832137,11.0
156531,-33.360562658455905,-33.01202842480491,13.0
156604,-21.715395678608758,-21.91714691628659,6.0
156616,-14.84520328626186,-15.129145449484257,3.0
156625,-1.7850568292146498,-1.9186861993394402,0.0
156640,-78.1220544840198,-77.73181599733239,16.0
156736,-6.388202544036404,-6.6419236605769765,1.0
156983,-9.019449090602864,-9.113636563740085,2.0
157048,-1.177625112814377,-1.2694871109380979,0.0
157211,-37.09852805947152,-36.332626206374556,14.0
157242,-50.66464408409898,-48.57650739115919,22.0
157333,-32.40538393951183,-32.5267330811816,13.0
157381,-60.23400567815058,-60.54991546269585,25.0
157427,-30.687527512502953,-31.307107761045632,9.0
157459,-16.701131739406897,-16.95769154565156,4.0
157489,-11.578182034791801,-11.584304176871937,3.0
157526,-33.697242467049485,-33.87026761296426,13.0
157587,-11.657024997559189,-11.706044169858021,3.0
157617,-2.4473765507577196,-2.507209381597383,0.0
157618,-22.70896291248968,-22.886359094237807,7.0
157682,-9.943307480552207,-9.908938878605488,2.0
157766,-21.209077408703706,-21.297519701718794,6.0
157794,-4.504148902794921,-4.607517943067951,0.0
157864,-0.7251705942276048,-0.9158896927370518,0.0
157938,-22.244447587298048,-22.11727725543193,7.0
158027,-5.274189847854837,-5.291600833194329,1.0
158068,-26.313916162846212,-26.475532511650552,7.0
158388,-26.50218308688495,-25.28602812189924,7.0
158407,-29.719069708076542,-28.756568464853036,8.0
158484,-31.112176369800892,-31.353655463526117,10.0
158544,-32.38269337265937,-30.10899413815014,12.0
158558,-22.521255777991726,-22.785017634356887,6.0
158648,-14.842917030460027,-14.888816544608012,4.0
158905,-0.6250334561147853,-0.882006154258111,0.0
159004,-14.130482546066021,-14.023995308666693,3.0
159024,-16.89090847934312,-16.239155524909386,3.0
159041,-31.68791403451948,-31.159919477887907,11.0
159079,-9.138640392409343,-9.246459119549575,1.0
159092,-25.77693865370602,-25.961538711570636,7.0
159206,-9.358111589909075,-9.437444795534843,2.0
159245,-40.91934380176236,-40.95968754443118,17.0
159334,-28.99462493311203,-29.246484219918187,10.0
159367,-1.177625112814377,-1.4977084933499838,0.0
159705,-78.83432911799964,-63.02275297965775,19.0
159728,-21.793376585414393,-21.627783729356384,7.0
159730,-5.5206212455659625,-5.702482919302758,1.0
159731,-17.477140200988874,-17.506073700267887,5.0
159758,-18.687876862435573,-18.98570718565183,3.0
159780,-2.3924885456149223,-2.4096375972689357,0.0
159797,-3.607351978415468,-3.613338778028253,0.0
159816,-20.15333100358856,-20.321518605254305,5.0
159823,-11.624621916810481,-11.796044658251587,3.0
159872,-1.5438857056296929,-1.6844740225465944,0.0
159884,-11.813893727606454,-12.277292821736594,2.0
159928,-1.177625112814377,-1.303788342302078,0.0
159962,-11.032109735160942,-11.150910207917587,1.0
160056,-17.991501656929653,-15.606569405421007,4.0
160063,-20.863966925668677,-21.140055086537043,6.0
160091,-18.413004672594443,-18.843252149176788,2.0
160110,-25.45014264768585,-25.86593138494198,8.0
160348,-12.523604931310269,-12.736224551176278,3.0
160548,-18.88956463592411,-19.253412959238087,5.0
160728,-35.47705102622372,-35.66356670398697,13.0
160735,-24.037299406356905,-23.042156574623295,7.0
160764,-16.712838288028447,-16.480172118614867,5.0
160813,-2.3924885456149223,-2.431742790886615,0.0
161275,-77.10209739457439,-75.16648254231634,31.0
161363,-15.057905769600813,-15.27244169682017,4.0
161443,-13.830560273050164,-13.951377159275495,3.0
161563,-1.4813409710145136,-2.030186778477254,0.0
161673,-12.00962657386302,-12.306655502575419,3.0
161708,-9.658776790543207,-9.547899475849393,2.0
161799,-5.665559378336784,-5.7627134835006615,1.0
161827,-13.870634057291099,-14.021722550443668,3.0
161869,-13.745763929532764,-13.888280407550313,3.0
161897,-23.31808337654037,-23.31207858272486,7.0
162145,-24.97115069348482,-24.883147574028218,7.0
162192,-8.785604912935566,-9.067506447818552,2.0
162243,-9.01270918463387,-10.140251978702615,2.0
162329,-18.121546774132327,-18.196129896888493,4.0
162468,-1.177625112814377,-1.76042630970533,0.0
162666,-13.04844956881153,-12.76126508122769,3.0
162693,-9.568586191139818,-10.008820053131675,2.0
162831,-0.7193434114444289,-0.8116730170353307,0.0
162885,-5.072498752081576,-5.13180891064973,1.0
162915,-12.321170395553168,-12.214687415965033,3.0
163004,-0.266477538213968,-0.3849719625633775,0.0
163024,-18.268928609059294,-18.73581517393755,4.0
163092,-4.948832623984218,-4.918018977979161,1.0
163175,-5.445931706946575,-5.558536612957085,1.0
163187,-101.51147444291672,-93.41388551991525,41.0
163201,-51.10202007723021,-50.09094034539541,24.0
163279,-5.427323931355463,-5.528789453314317,1.0
163331,-37.585890830105086,-37.69884706374865,11.0
163343,-1.177625112814377,-1.2083899864974872,0.0
163452,-11.533508855195349,-11.7145186381206,3.0
163505,-20.31636511157878,-20.56412516419452,6.0
163593,-23.523750202897933,-23.701209099276035,6.0
163626,-19.887364232137564,-19.76988422992997,6.0
163763,-6.030606226755594,-6.1479283568795795,1.0
163818,-8.431982944144032,-8.19549059554754,2.0
163861,-30.487406310454293,-30.28000144885309,10.0
163942,-121.91084359502652,-112.10374239654988,40.0
164069,-21.687094876535543,-22.14943638758781,6.0
164127,-34.232025065914826,-33.79708089775249,11.0
164217,-2.9999202620151957,-3.0166764809616806,0.0
164315,-1.177625112814377,-1.1801894532761326,0.0
164364,-19.41557412007303,-19.897949921959476,6.0
164417,-12.36345285181138,-12.598176395652448,3.0
164503,-35.84299281604975,-35.941623146699314,14.0
164694,-37.76658580358837,-37.873722812197116,13.0
164914,-2.6962044038150594,-2.9096171284342756,0.0
165018,-13.30839433995463,-13.206632172713245,3.0
165051,-5.001617419588248,-5.181637765888191,1.0
165122,-73.07533427811336,-74.15350388005169,29.0
165145,-24.025474285551947,-24.4033854031513,6.0
165209,-1.4813409710145136,-1.635328729923395,0.0
165238,-7.536306110064709,-8.46422002545276,1.0
165259,-9.438870280127357,-9.346714666549428,2.0
165329,-8.691111005539904,-8.941203156414295,2.0
165341,-18.474331113995866,-16.490237952623016,4.0
165344,-26.923977935598842,-27.189919418466356,4.0
165366,-19.845160508908112,-18.929424840789107,6.0
165529,-4.518499553015877,-4.702195993005835,0.0
165598,-19.100259820872417,-19.325905640418707,6.0
165609,-9.273387483772563,-9.460127613259338,2.0
165621,-23.5949738133625,-23.859915451853503,8.0
165633,-6.51869466513347,-6.632070107699974,1.0
165667,-8.734522021812472,-8.802665055383585,2.0
165716,-10.093844114843392,-9.988599836743376,2.0
165755,-66.58057822845282,-61.43234829390299,17.0
166049,-34.35409060958994,-34.80419083193973,11.0
166196,-0.8739092546142408,-0.9312110849138212,0.0
166401,-6.878287020409722,-7.113392101499691,1.0
166466,-20.632730854206216,-21.17873782959389,5.0
166477,-21.059175013571185,-20.421205271878797,6.0
166676,-25.11113528335245,-25.117794191989056,6.0
166713,-4.2147836948157416,-4.404095148385668,0.0
166771,-9.21865619528925,-9.31042533039289,2.0
166858,-22.55478374353312,-22.781318481707668,6.0
166868,-39.62148343358857,-36.58946926198994,12.0
166981,-18.5929390948992,-18.890842814641353,5.0
167018,-51.57587950220201,-52.05450668208262,27.0
167137,-0.5640867128317534,-0.728679278370851,0.0
167173,-37.838992438169846,-37.99546380829679,16.0
167340,-8.725789974955767,-8.14932881118072,2.0
167437,-31.784858598666208,-32.42045325332305,8.0
167479,-9.285262807099873,-9.371289056184809,2.0
167484,-5.384468114757993,-5.525883924369091,1.0
167488,-22.643696677179296,-23.11146884903866,7.0
167659,-12.46784893168842,-12.095424534688,3.0
167689,-12.179375450629168,-12.061485240734632,3.0
167779,-8.934117968505108,-9.079598567467132,2.0
167785,-27.042159810957237,-27.2343851284154,9.0
167871,-22.921745698033206,-22.693050963126257,6.0
167988,-5.320779121580346,-5.3881789057324125,1.0
168166,-9.04166245630801,-8.163984961240693,2.0
168242,-5.483108766235657,-5.5993148671222395,1.0
168310,-21.979921898581313,-21.917369806944425,7.0
168461,-29.347953826207263,-29.43458195543321,10.0
168474,-37.39148091717594,-36.420571676170695,12.0
168489,-5.603236847542285,-5.720323673029087,1.0
168667,-36.83303922372195,-36.52369752722497,15.0
168697,-6.037078844016559,-6.217609111814537,0.0
168825,-19.574360982078986,-19.540885043478355,6.0
168869,-26.688494145663597,-26.492016354727312,9.0
168906,-30.906022767932456,-30.81068007699684,12.0
168958,-1.4813409710145136,-1.5529569366005929,0.0
168995,-17.45436413394032,-17.53001866054276,5.0
169005,-7.555658135017241,-7.603365451592601,0.0
169055,-46.637120524426905,-44.69884124800896,19.0
169086,-5.486989563550703,-5.626223138915498,1.0
169254,-4.936506470905728,-4.601479674605221,1.0
169255,-36.62192348895031,-36.890993207043756,13.0
169301,-14.775833369132615,-14.902305896831438,4.0
169309,-55.713091712641145,-55.10174352484755,23.0
169378,-1.7850568292146498,-1.8055314834348424,0.0
169389,-1.4813409710145136,-1.5044134086192842,0.0
169439,-17.507096513448417,-16.103719234000256,4.0
169445,-8.603808150919193,-8.087485800155083,2.0
169556,-26.549306799021192,-26.656256591706732,10.0
169559,-9.339502470019927,-9.15467388292411,2.0
169714,-19.502275287451997,-19.480393111484407,6.0
169764,-9.891035225041422,-10.158107331032177,2.0
170041,-24.93437316075581,-24.2448438695801,7.0
170098,-5.823099659793738,-5.744089531059864,2.0
170136,-27.842534125772303,-27.483675030724452,8.0
170251,-52.74956772518232,-34.32870842781481,11.0
170287,-15.652916093250303,-15.878448400763421,4.0
170305,-4.8884765458815425,-4.883489046356119,1.0
170385,-23.55357475025611,-23.726393166795887,7.0
170536,-49.16266094898755,-49.627664203455524,19.0
170645,-36.617466393779175,-36.46537603056435,12.0
170699,-85.46315456536581,-79.29707871334811,33.0
170877,-29.837288536167662,-30.17829546798105,10.0
170954,-3.911067836615605,-4.0727364008116576,0.0
171003,-40.42397299768401,-40.510446712548045,13.0
171103,-19.83032102070058,-19.982347036428795,6.0
171323,-1.2218829098681354,-1.3394046455917377,0.0
171333,-9.458049510757775,-9.291680367215232,2.0
171431,-45.54183772723335,-45.36934681662096,16.0
171610,-15.919383627201292,-16.057956870583897,3.0
171754,-12.678479131392532,-12.8629001497809,3.0
171774,-47.85382923008871,-48.26963515005135,24.0
171823,-2.6962044038150594,-2.8215357443359417,0.0
171918,-1.7850568292146498,-1.789590729737276,0.0
171945,-10.701232220174479,-10.647281469162275,2.0
171951,-21.914360619079563,-21.6524921948648,7.0
172025,-8.514564296178479,-8.026055911001992,2.0
172082,-5.088859988630924,-5.147861531101752,1.0
172179,-62.52855948086685,-56.14624120100554,18.0
172182,-8.60917623115064,-8.71860700515327,2.0
172187,-35.005319191393866,-35.080107052587515,13.0
172195,-19.71249714873365,-19.91315068668065,4.0
172242,-0.9498199554977714,-1.3843430765544416,0.0
172245,-16.113019605344334,-16.084779587576648,4.0
172249,-11.580263280788365,-12.009822345804386,3.0
172275,-0.9417298138362461,-1.0586091084057814,0.0
172335,-17.119211895522326,-17.070179996127248,4.0
172431,-7.417396267836949,-7.469484593023057,1.0
172511,-6.388202544036404,-6.563961734399451,1.0
172586,-30.014483568882852,-29.801971605624818,11.0
172674,-54.277883444947925,-55.07628387805868,21.0
172759,-10.487154076411041,-10.5956598528755,2.0
172942,-5.260050935276964,-5.433076376113193,1.0
173046,-4.956360680798732,-5.086181929441695,1.0
173073,-19.038848622521886,-18.768651284929984,6.0
173109,-6.496532155635943,-6.7769635583372105,1.0
173113,-17.89567946372568,-17.07341091601154,5.0
173204,-8.955661348116614,-9.127661487562243,2.0
173228,-2.088772687414786,-2.1526081257175367,0.0
173292,-47.80552550065404,-47.73461264430075,16.0
173382,-0.8739092546142408,-1.0684098879829134,0.0
173408,-16.190510528390874,-16.547477948839163,4.0
173414,-50.41233501764099,-49.919435034304364,23.0
173441,-17.497253812647816,-18.026444818168525,4.0
173465,-6.761931535929164,-6.899516012658664,1.0
173541,-14.952916285106301,-15.21470369181305,4.0
173555,-54.32133297257922,-53.23148670704743,22.0
173571,-19.78635959798863,-19.941823183297497,6.0
173643,-1.7850568292146498,-1.7927485979714144,0.0
173674,-50.27273088689736,-50.32042646192352,18.0
173705,-5.023475079593118,-4.778522341481517,1.0
173814,-18.7509636165904,-18.924536488955134,4.0
173829,-9.760621311909375,-10.332286652094878,1.0
173830,-24.962581823687962,-24.939540125967813,8.0
173886,-25.019548350685973,-24.55239247519677,8.0
174100,-49.147764470813314,-39.435215565589566,14.0
174108,-8.504079419336865,-8.641497358091632,2.0
174109,-23.462173725133447,-21.352633836235416,6.0
174139,-17.491214827766697,-17.85319065220843,5.0
174154,-15.793275605720762,-16.07788708719325,4.0
174208,-2.9999202620151957,-3.027534285418532,0.0
174241,-28.917392374469298,-29.040665246552173,9.0
174290,-27.866410149193925,-27.845845648528623,10.0
174504,-28.712113820756738,-29.13380911205579,9.0
174510,-5.0796376460582175,-5.143595786154235,1.0
174644,-22.0668923490577,-21.80692934795211,5.0
174647,-98.03685898411214,-98.365783999893,55.0
174762,-30.315110388680996,-30.831188134435294,5.0
174928,-19.227160992890006,-22.055986774661317,5.0
174985,-17.235011668185084,-17.505857966307204,4.0
175012,-6.021718115983406,-6.05244893052981,1.0
175044,-4.997165442171019,-5.199385169928079,1.0
175047,-1.4813409710145136,-1.6700765265247006,0.0
175165,-84.73162399823602,-82.72434528025006,51.0
175286,-9.623581307016215,-8.680028456648385,2.0
175439,-63.10478301415211,-64.34010441235414,19.0
175493,-17.102372037080443,-15.956597713013709,4.0
175663,-27.085209307721787,-27.64170826349311,8.0
175672,-4.989319647917328,-5.059381467087213,1.0
175687,-12.500083563953261,-12.168984257489669,3.0
175790,-3.531738668191766,-3.531738668191766,0.0
175867,-1.2741685581897129,-1.30494090211116,0.0
175887,-6.115832948366299,-6.184061022399409,1.0
175984,-14.307996110849395,-14.462723828331328,3.0
176014,-4.915188849829001,-5.037781443770275,1.0
176266,-26.01871801463153,-26.87587887041131,8.0
176335,-12.672883857989536,-12.82830392993428,3.0
176448,-20.93977701771242,-20.805212889646146,5.0
176454,-31.32934259462878,-28.466620079775115,8.0
176474,-34.652735111375165,-34.931858916120795,11.0
176522,-24.30976505126615,-24.241959803585367,7.0
176532,-4.985127796563328,-4.65935625729762,1.0
176578,-2.4490584612315653,-2.4971968353156417,0.0
176628,-29.065219833674284,-27.79638930418453,9.0
176804,-1.7850568292146498,-2.4631508127828807,0.0
176805,-15.497155943093501,-15.598005573076614,4.0
176848,-22.64461666010907,-21.78739707591115,5.0
176999,-9.561476949983664,-9.742283482234855,2.0
177013,-43.55071158516032,-43.54128302922215,16.0
177034,-4.214589977425929,-4.304936574289857,0.0
177099,-9.339502470019927,-9.514082446291038,2.0
177234,-27.222483227951933,-27.643509247151325,2.0
177276,-9.43808567279903,-9.204838505151152,2.0
177345,-12.536194641854433,-12.223775497212127,3.0
177383,-8.651712083127567,-8.843185775129292,2.0
177469,-2.324755020838351,-2.6739475629864575,0.0
177483,-32.37079649601245,-31.803805557980038,11.0
177570,-18.988035336549274,-18.995756372758507,4.0
177637,-15.795243576677095,-15.341493276418204,4.0
177814,-31.01761439002772,-28.711224799530584,8.0
177842,-1.8104923012447072,-1.8552585231421626,0.0
178034,-11.25782413711487,-11.579972695160695,2.0
178112,-12.287084971709431,-13.3702380786077,1.0
178174,-5.139193624797438,-5.277435167171298,1.0
178253,-23.751691032863896,-21.757515142662683,6.0
178299,-4.2353076549759106,-4.377484285269516,0.0
178503,-8.576680043276996,-9.054232055318781,2.0
178517,-25.658664504193784,-25.456975238504015,6.0
178522,-38.50408379053371,-37.43813602010417,13.0
178562,-79.57476830317037,-76.18582645798655,40.0
178583,-28.183781251745295,-28.40498618091692,10.0
178606,-20.089705943380157,-19.812150994382282,5.0
178607,-10.016892822633,-10.394773239147668,2.0
178630,-53.54671461358872,-52.047203528092794,20.0
178655,-2.088772687414786,-2.0927273105256017,0.0
178666,-5.9018013096913755,-5.957876368272114,1.0
178686,-12.94407496061485,-13.162908994924422,0.0
178787,-0.8739092546142408,-1.549501777515376,0.0
178844,-26.577428579685492,-26.6389876470978,8.0
178921,-6.711570039703235,-7.535650496732367,1.0
179009,-5.893110044514212,-5.924529972265948,1.0
179092,-5.018095821323652,-5.087973603592554,1.0
179124,-32.85740091342855,-32.236585865531026,10.0
179224,-17.18153170692179,-17.272472408197995,5.0
179284,-18.95499459553324,-19.270409741852227,6.0
179542,-40.74209554069788,-40.60277261068117,14.0
179621,-9.88820517168661,-10.27338769855788,2.0
179800,-17.6045927664265,-17.835121360818157,5.0
179819,-60.38735883387462,-54.214095395927835,20.0
179826,-5.0604151978996335,-5.14023614233007,1.0
179882,-1.4813409710145136,-1.5156290036525648,0.0
180042,-1.4813409710145136,-1.5530697810591338,0.0
180078,-17.428517042498008,-17.532181761421846,5.0
180301,-6.800931922293325,-6.911140849285837,1.0
180349,-39.6201823322707,-38.40217327187006,12.0
180365,-3.911067836615605,-4.034439326633508,0.0
180466,-22.25202030163969,-22.364431118616242,7.0
180480,-4.822215411216014,-4.864379097770133,0.0
180775,-5.052845898334015,-5.294048063713927,1.0
180801,-2.6962044038150594,-2.6996234980732936,0.0
180898,-15.15148756571738,-15.275898551181658,4.0
181060,-0.9339073355424331,-0.9571449903811089,0.0
181071,-1.4813409710145136,-1.515244882593137,0.0
181131,-22.819317994767164,-22.992700716752694,5.0
181281,-5.068569676511637,-5.125623905139024,1.0
181298,-11.617949794122813,-11.673796176940716,3.0
181543,-1.4813409710145136,-1.6355266747499815,0.0
181635,-9.14144779128712,-8.972545733285546,2.0
181636,-14.484324106602708,-14.39957556505332,4.0
181646,-25.055830681003695,-23.139716565809774,7.0
181686,-21.217528170727658,-21.161876743910874,5.0
181719,-14.187594466266196,-14.412416485881673,4.0
181731,-49.89910706912976,-48.15414629825579,20.0
181877,-32.916724935964744,-29.91964943694848,9.0
181940,-51.29949965407216,-51.90034487374599,21.0
182012,-27.265315230928927,-25.270579335789595,5.0
182035,-26.213509845687124,-26.01667217473347,8.0
182061,-5.690105509494671,-5.761712600174428,1.0
182100,-29.533023972414792,-28.03212808712863,7.0
182263,-69.37696645561535,-69.72400399987428,18.0
182568,-9.106254829506696,-8.904052549461449,2.0
182583,-6.037078844016559,-6.037078844016559,0.0
182603,-17.783974357623656,-18.05366446678124,5.0
182838,-77.53541475792201,-71.48962832301719,20.0
182989,-8.468984923557953,-8.78007115230857,1.0
183023,-12.281946919495216,-13.051864993453336,2.0
183155,-9.348536107590824,-9.4086266812683,2.0
183273,-54.38624590124007,-54.33547097780471,23.0
183436,-6.030415626437434,-6.221913640357464,1.0
183455,-136.87589247370647,-138.8481855480946,72.0
183481,-36.95952670320938,-37.23639700814411,9.0
183562,-43.83945042376007,-42.614450776127136,17.0
183623,-8.832591073377834,-8.842562802104478,2.0
183677,-13.966752935914693,-14.127880083642575,3.0
183766,-13.185693695919513,-13.310356813544502,3.0
183915,-5.819708320088983,-5.935843604348934,1.0
184104,-6.037078844016559,-6.254817199241139,0.0
184112,-26.8271098064821,-24.99123027764876,8.0
184174,-78.55628123921367,-78.90634782510861,28.0
184228,-31.796641832126397,-31.01781501897477,10.0
184247,-5.753305873945267,-5.947563947427988,1.0
184251,-4.2147836948157416,-4.2864920647407345,0.0
184284,-0.5701933964141045,-0.6658811427079757,0.0
184321,-5.12593126941615,-5.128495714017382,0.0
184386,-22.210048253092122,-22.447380834254275,6.0
184517,-14.670627378905872,-14.529370990457815,4.0
184553,-5.64048922657583,-5.750112639697578,1.0
184598,-14.991396283545486,-15.15491661618477,4.0
184669,-34.479645808408286,-34.52157070493732,13.0
184791,-0.5757442992725161,-0.6317942720508114,0.0
184800,-19.704292463022693,-19.770103082255325,0.0
184868,-8.989610601810156,-8.997244867784882,2.0
184929,-14.43685879552039,-14.367111871773911,4.0
185154,-38.00165579878329,-37.76390455344759,12.0
185232,-43.161803621475435,-43.265863043513285,14.0
185441,-9.663062283193524,-9.885932773391334,2.0
185456,-34.37031740775793,-33.428362920984235,7.0
185496,-7.122431189123504,-7.725241181651464,1.0
185668,-5.273999247536676,-5.306865070947109,1.0
185913,-2.9999202620151957,-3.0067585026999044,0.0
186056,-0.5701933964141045,-0.5804507576370013,0.0
186059,-13.086343475411706,-12.991729922836951,3.0
186080,-4.9440726080723705,-5.834339267654159,1.0
186366,-4.911400683184787,-4.9670526396134544,1.0
186457,-10.031667844339108,-10.159005456395885,2.0
186631,-0.8739092546142408,-0.8954809104240878,0.0
186640,-20.189761568181506,-20.39796808451586,6.0
186653,-1.177625112814377,-1.1810442323941173,0.0
186742,-23.33384142363841,-23.565836987316345,8.0
186772,-9.789906083864118,-7.390172440939295,2.0
186773,-23.848062011836877,-23.8743957512545,8.0
186941,-2.088772687414786,-2.16962659411367,0.0
186947,-8.520735413204234,-8.624802241009768,2.0
186987,-42.927481963794335,-41.869938628288075,12.0
186998,-3.911067836615605,-4.077798744502908,0.0
187008,-11.685009312009598,-11.488811943074067,3.0
187018,-12.677207735825768,-12.506596097844067,3.0
187111,-17.2605742109336,-17.546047409488146,4.0
187253,-84.50464695226457,-79.69207651212186,42.0
187306,-12.151230428774896,-11.776999325387111,3.0
187463,-47.96547195641852,-48.16527432236211,21.0
187664,-5.798874745125776,-5.858626789608479,1.0
187673,-21.686130837628635,-22.070715766272752,6.0
187683,-21.314146880523136,-21.892478226735296,5.0
187834,-1.4813409710145136,-1.4813409710145136,0.0
187919,-5.08701411304905,-5.506586548905783,0.0
187989,-33.11218917890964,-33.29438681728783,10.0
188077,-13.354701205073594,-13.636489254379923,3.0
188147,-14.017571177012563,-13.683994079152889,3.0
188174,-5.3434404389177566,-5.421498478367931,1.0
188228,-0.5916225450839887,-0.6869339362045589,0.0
188398,-8.154979170431522,-8.22077935002673,1.0
188524,-47.07863644725158,-45.68931455279778,15.0
188544,-4.2147836948157416,-4.29586813255292,0.0
188554,-31.639896183130045,-31.29616125470201,11.0
188566,-44.39249927261498,-40.36415949663544,14.0
188594,-101.13500087031775,-95.72696427950801,26.0
188690,-1.5898976741397828,-1.6244302373771817,0.0
188750,-45.37555793679682,-45.841008004730966,9.0
188753,-101.11012553336721,-96.02256220819059,40.0
188876,-1.083492252668324,-1.0937489770101878,0.0
188897,-175.73691028413268,-170.20804154109842,117.0
188990,-7.240757451353136,-7.273858038167655,1.0
189060,-23.67939225040617,-23.32299641559236,7.0
189243,-19.655887015199205,-19.653575696958885,6.0
189312,-11.284609830405923,-11.522434623101516,2.0
189369,-94.75480625305491,-90.79485282301783,35.0
189370,-9.115129036910748,-9.305120560829682,2.0
189485,-9.620731892826894,-9.77024047469358,2.0
189519,-15.047991116555574,-15.23033125802001,4.0
189563,-52.57666484254268,-51.97363583064058,24.0
189679,-2.3924885456149223,-2.5138047606456344,0.0
189681,-1.7850568292146498,-1.8610689629586894,0.0
189729,-24.93671255337965,-25.378519149029785,6.0
189739,-8.776219836142817,-8.373677158506517,2.0
189818,-0.8739092546142408,-0.9665426831838019,0.0
190116,-13.141313808632257,-13.383744118900665,3.0
190296,-25.183720607861197,-25.06382057732235,5.0
190433,-7.587596062393748,-7.648072551858121,0.0
190465,-16.021180953568784,-16.360775461047968,4.0
190620,-25.845575941117726,-26.40454797783978,6.0
190676,-23.066839537618247,-23.330703594723808,7.0
190688,-5.835596006847328,-6.091201140337756,1.0
190800,-12.898706492501864,-13.087145113384075,3.0
