interval_start,train_end,test_start,test_end,test_rows,Global Poisson,Rolling Poisson,Rolling Seasonal,Personalized Gamma-Poisson,Scaled-baseline Hawkes,Scaled-baseline Hawkes_alpha_norm,Scaled-baseline Hawkes_c,Scaled-baseline Hawkes_m_u_mean,Joint Hawkes (λ_u + α),Joint Hawkes (λ_u + α)_alpha_norm,Joint Hawkes (λ_u + α)_m_u_mean,Joint Hawkes (λ_u + α)_lambda_median,Pooled Hawkes (c·b_t + α^T s),Pooled Hawkes (c·b_t + α^T s)_alpha_norm,Pooled Hawkes (c·b_t + α^T s)_c,Pooled Hawkes (c·b_t + α^T s)_m_u_mean,GBDT (experimental),n_days,m_idx
2025-04-16,2025-04-29,2025-04-30,2025-05-06,68127,0.37122271444085936,0.3712514812611247,0.37127892670681806,0.33496210797405973,0.3349621053854872,0.0,0.9999993149657046,1.0033553181616017,0.3253736086299527,0.052573492832871535,0.6840796983362935,0.29759667283389796,0.3210464723583706,0.07804431253545215,0.2921671572090931,0.2921671572090931,0.3110794444161999,21,14
2025-04-20,2025-05-03,2025-05-04,2025-05-10,68197,0.3601015524670811,0.3598577645837843,0.35978054729405556,0.3210890586536722,0.32108905831089124,0.0,0.9999999334450157,1.0015791959999563,0.31427154323110906,0.05467115135654555,0.6786490025186405,0.29517899001425635,0.3099520587770317,0.08015703081249331,0.28600832359279516,0.28600832359279516,0.30076760277923964,21,15
2025-04-23,2025-05-06,2025-05-07,2025-05-13,68262,0.36661347853735254,0.3665468560611573,0.36645208929047507,0.327579000143199,0.3275790002021215,0.0,0.9999998743824445,0.9948868536594231,0.31968830952321065,0.05464754034875573,0.6855405135553736,0.31210799903829217,0.3160468462998666,0.0818933521214666,0.27626054367556,0.27626054367556,0.3079254848172504,21,16
2025-04-29,2025-05-12,2025-05-13,2025-05-19,68407,0.3979737355290781,0.397840301475522,0.39764825556989997,0.37027408020807084,0.37027408044007315,0.0,0.9999999780368612,0.9817084345988842,0.35447398640617,0.05452039787761396,0.6835019045613194,0.32657327329880254,0.3511711217466113,0.0848646027604862,0.26079906429418487,0.26079906429418487,0.3393087460953245,21,17
2025-05-02,2025-05-15,2025-05-16,2025-05-22,68456,0.3968770252961325,0.39643788100791333,0.3966440298289731,0.3680094945102715,0.368009495203904,0.0,0.9999997704265234,0.9964011203073865,0.35484605360201005,0.057160973813151085,0.6932864430954313,0.3385038868793586,0.35126824993976724,0.08640727203364654,0.2796868153535221,0.2796868153535221,0.33967644132293573,21,18
2025-05-17,2025-05-30,2025-05-31,2025-06-06,68728,0.39066299212616645,0.3907080605779336,0.3906627265758183,0.35714854768735943,0.3571485477706408,0.0,1.0000000266814144,1.0188978884969215,0.34752048108723504,0.05506297572880404,0.6706566622297476,0.2617466327462729,0.3408961796315363,0.08245306641718107,0.29862998887003944,0.29862998887003944,0.32805427414268723,21,19
2025-05-21,2025-06-03,2025-06-04,2025-06-10,68776,0.3941367577855277,0.39413110416160324,0.39384671131329296,0.36380256480868217,0.3638025656666771,0.0,0.9999997251131315,0.98292754262464,0.35121380989735984,0.053262163118338646,0.6763547479329602,0.2825712930927047,0.34598780343181956,0.08259291884525673,0.2723857983671437,0.2723857983671437,0.33670708823593837,21,20
2025-05-22,2025-06-04,2025-06-05,2025-06-11,68785,0.3970333501520745,0.3970114184191418,0.3966982573265788,0.36333250615814955,0.3633325061974604,0.0,0.9999999915267686,0.9815674345896981,0.3526023101909874,0.05254564982820205,0.6767908980765962,0.28124490144945885,0.34830828796067087,0.08057503644633646,0.2790466234362368,0.2790466234362368,0.337664261285869,21,21
2025-05-27,2025-06-09,2025-06-10,2025-06-16,68839,0.397943001286721,0.3979107064615864,0.3981893784876907,0.37785784123282706,0.37785784157753105,0.0,0.9999998758963324,1.0019862465048368,0.36553669087732815,0.05536548313774136,0.6815585457753017,0.2865450639237101,0.36082181959701376,0.08123022740515459,0.2865150805344547,0.2865150805344547,0.3496712884343937,21,22
2025-05-31,2025-06-13,2025-06-14,2025-06-20,68876,0.4018721331714177,0.4018108038766315,0.402164098719869,0.3736919728492826,0.37369197290725775,0.0,0.9999999751531714,0.9965565172730715,0.36353073628930954,0.048086094845851746,0.6868678448418182,0.28077135518463825,0.35696914355202175,0.07472068469973468,0.29812038446509487,0.29812038446509487,0.3441518766666734,21,23
2025-06-01,2025-06-14,2025-06-15,2025-06-21,68881,0.3996961348118565,0.39970560124409016,0.3998397602985513,0.3708033575665768,0.37080335747516235,0.0,0.9999996898792912,1.009187850453168,0.3613999948077685,0.04874610019690481,0.6914945758866071,0.2811093381326762,0.3550599823348483,0.07390561283656905,0.3033007396117703,0.3033007396117703,0.3415441014479407,21,24
2025-06-16,2025-06-29,2025-06-30,2025-07-06,69000,0.3988790712678998,0.39889592368776,0.3988268645648065,0.3636342573150791,0.3636342583665492,0.0,1.0000002639657328,1.0099775187281799,0.35406792728263226,0.046900742052328706,0.6671605882003314,0.2369378249560687,0.34661490843643494,0.07756102885878724,0.30406643667437344,0.30406643667437344,0.3356443229952328,21,25
2025-06-26,2025-07-09,2025-07-10,2025-07-16,69106,0.4232719295401629,0.4230931974578127,0.4231368070337491,0.38753743579585803,0.3875374360410264,0.0,0.9999999445192695,1.0007353514444315,0.37838699580346563,0.05029719319207656,0.6694289897887324,0.25008732368309455,0.37500159591009,0.08107830990357921,0.2884255764719852,0.2884255764719852,0.36476624035068345,21,26
2025-06-30,2025-07-13,2025-07-14,2025-07-20,69141,0.42647030280045006,0.4263471658762661,0.4263356375603071,0.3943125611343155,0.3943125611920982,0.0,0.9999998898357229,1.002386337850009,0.38367375183699026,0.0499622777452661,0.6725411021054334,0.24812992808037007,0.3761449752727983,0.08184418699972379,0.2929867124301377,0.2929867124301377,0.3655978605837564,21,27
2025-07-14,2025-07-27,2025-07-28,2025-08-03,69258,0.4070967196191222,0.4070582853951803,0.4068974902805036,0.38700431833321597,0.38700431841410576,0.0,0.9999999666665226,0.9872299119624093,0.37320827030341097,0.040457304358058686,0.6667392683110095,0.21779107398939881,0.36406615489040334,0.07159802672826424,0.2925941772939937,0.2925941772939937,0.3520295208436863,21,28
2025-08-21,2025-09-03,2025-09-04,2025-09-10,69158,0.4362368854654849,0.43582407954254426,0.43597060507079033,0.39099362620452155,0.3909936261851621,0.0,0.9999999290490129,0.9830980095142128,0.3961827066547766,0.03917340872660843,0.6073209038184713,0.6071717415730138,0.3775051609175217,0.07597597297923746,0.30588949131855786,0.30588949131855786,0.36537164327956423,21,29
2025-08-26,2025-09-08,2025-09-09,2025-09-15,69058,0.4552683926946632,0.4553909351887383,0.4553553137946538,0.41528739760885536,0.4152873987562213,0.0,0.9999998659044981,0.9663887173162515,0.4170300632309668,0.041757924232929046,0.6040628134125184,0.09185477351075044,0.39642485261355387,0.08062583911367248,0.29041802183308796,0.29041802183308796,0.38370627345168756,21,30
2025-09-09,2025-09-22,2025-09-23,2025-09-29,68658,0.46418730415433646,0.46413158280778066,0.4641412403335084,0.42414225453569965,0.4241422545637672,0.0,1.000000020536796,1.0205360154404426,0.41984580907776126,0.04795782554563291,0.6443835938838739,0.7008648055672173,0.40611121622308877,0.07869402343422073,0.31012711212132654,0.31012711212132654,0.3918271924501409,21,31
2025-09-24,2025-10-07,2025-10-08,2025-10-14,67232,0.42723315940446155,0.42845925806621077,0.4302546020412951,0.3961876234408096,0.3961876265752917,0.0,1.0000003397951462,0.9895119505424967,0.39952274255099124,0.04562417485154794,0.6290273688051832,0.6762532359058008,0.3842984663098139,0.08261408316164362,0.2985628425978733,0.2985628425978733,0.36993454388858155,21,32
2025-10-02,2025-10-15,2025-10-16,2025-10-22,64825,0.4464008271772804,0.44740436453293336,0.45344777717148044,0.42138869896820985,0.42138869902007076,0.0,0.9999999740717035,0.9807298897383802,0.4198736273301152,0.04151572805759627,0.6707667276007402,0.5704379151478525,0.4060380847688789,0.07875314935205369,0.32859052751030354,0.32859052751030354,0.40713480128712987,21,33
2025-10-05,2025-10-18,2025-10-19,2025-10-25,62992,0.4416210619977371,0.44246360088028325,0.4480957848910442,0.42172899260541596,0.4217289925735957,0.0,0.9999999955894634,1.0293274182010135,0.41685993007425753,0.0462739207124989,0.6628908540291003,0.5847692584527415,0.402808436002926,0.08087714414217692,0.35130545609816627,0.35130545609816627,0.41034538100234325,21,34
2025-01-17,2025-02-03,2025-02-04,2025-02-12,82794,0.35247447537802074,0.3523871986087274,0.3523866384131232,0.32304443155312385,0.32304443161151397,0.0,0.9999999931081367,0.9548975617678311,0.3159104664870823,0.04415007730057154,0.6655418656592262,0.22620740803460826,0.3099286060602969,0.07836301733562186,0.3096553721011197,0.3096553721011197,0.3040157860150765,27,0
2025-01-18,2025-02-04,2025-02-05,2025-02-13,82958,0.35871246450250704,0.35848838908341946,0.35850996725558115,0.3276284138692747,0.32762841544513366,0.0,0.9999998279464617,0.9620491771173373,0.32167180090251135,0.04500592353914747,0.6441563469635707,0.1927316060275416,0.3152706889032608,0.0773037274669577,0.30828910529126685,0.30828910529126685,0.3119358435506589,27,1
2025-01-20,2025-02-06,2025-02-07,2025-02-15,83255,0.3653936885300326,0.36497920415450713,0.3649342941595124,0.33614185334082824,0.3361418536358018,0.0,0.999999958708118,0.9724881765745014,0.3287521955547748,0.04675204388087075,0.6508173582206012,0.20741508259714939,0.3231227794600365,0.07842857183333944,0.3051724723268061,0.3051724723268061,0.3161995990468594,27,2
2025-01-27,2025-02-13,2025-02-14,2025-02-22,84056,0.3730318085676413,0.3725949508102262,0.37245476143837397,0.34890047369470994,0.348900473725967,0.0,1.0000000516561085,1.0162115862683485,0.3370726279454345,0.05101139489884636,0.6793837913296937,0.24377200020128134,0.33269003185317564,0.08144089014943073,0.30491802065790713,0.30491802065790713,0.3259743086046227,27,3
2025-02-21,2025-03-10,2025-03-11,2025-03-19,85589,0.3916624533928396,0.3917792530328986,0.3922145308334072,0.3514282254115925,0.35142822542785307,0.0,0.9999999812075773,1.0002731079135374,0.34570629734713265,0.0579114199385971,0.6396408298977642,0.44383350238015057,0.3404734179040584,0.07997910708603198,0.2999869687512037,0.2999869687512037,0.3284401886378183,27,4
2025-04-25,2025-05-12,2025-05-13,2025-05-21,87974,0.3991970864578019,0.39899979992647017,0.3988715727385345,0.3618901726920949,0.36189017629152886,0.0,0.9999995214062943,0.9853957483876944,0.3562836195228175,0.04966193463626445,0.6273902610353327,0.1501809948819465,0.35117686982184015,0.08399612513235667,0.2721296157418324,0.2721296157418324,0.33941010274750905,27,5
2025-05-04,2025-05-21,2025-05-22,2025-05-30,88200,0.39728879310505805,0.39731932790737357,0.39701791786180113,0.35428717703440776,0.35428717689547257,0.0,0.9999999436916192,1.0261641883236141,0.34739749686660826,0.05110400111525809,0.6476714655135881,0.3363579525165814,0.34320942485450423,0.08297681161066538,0.2982340543836669,0.2982340543836669,0.32933379112014183,27,6
2025-05-11,2025-05-28,2025-05-29,2025-06-06,88343,0.3964620206395836,0.39658831028460334,0.3962278298375373,0.3544846630919171,0.3544846631583615,0.0,1.000000023643464,1.0374934652713996,0.35211084511300755,0.05117576607475639,0.6483414648880039,0.48452443083818003,0.34410119251351906,0.08437415785787937,0.31173780398170514,0.31173780398170514,0.3322237055737825,27,7
2025-05-20,2025-06-06,2025-06-07,2025-06-15,88476,0.39330583428273963,0.39327083946832253,0.3932805359412682,0.36496000702560566,0.3649600068570822,0.0,1.0000000411010523,0.9954219592491339,0.37504070112204857,0.052105234529259165,0.59017213244172,0.6147313540952439,0.35230445005062816,0.08135637241921327,0.28030459158031934,0.28030459158031934,0.34328786242671994,27,8
2025-05-30,2025-06-16,2025-06-17,2025-06-25,88586,0.4049273792997207,0.4048297685146294,0.4049437148725152,0.3701000369339697,0.3701000364483841,0.0,1.0000005614958971,0.9945835888539256,0.3787177937798014,0.04481026075606086,0.6001762399079412,0.6544893990141584,0.3564872735653006,0.07362860212309524,0.29838314078290046,0.29838314078290046,0.34256991957824445,27,9
2025-05-31,2025-06-17,2025-06-18,2025-06-26,88598,0.41268515864013466,0.4125414100322719,0.41244366873866106,0.3736055390800843,0.3736055385608781,0.0,1.0000002025481534,1.00036750356734,0.3724640015427101,0.04061083951072655,0.6344755438410383,0.5095443819824542,0.36150092066061856,0.07287041316760622,0.30270866492376836,0.30270866492376836,0.3463850309392265,27,10
2025-06-03,2025-06-20,2025-06-21,2025-06-29,88626,0.41105622749942,0.4110536752418703,0.4108999678657136,0.3738108240215151,0.3738108240389569,0.0,0.9999999776153525,1.0207129826147499,0.3710687615390505,0.04138271710598985,0.6365114026421227,0.529824814638892,0.36062920561584344,0.0738432348310962,0.3098193323606317,0.3098193323606317,0.3446047590052355,27,11
2025-06-23,2025-07-10,2025-07-11,2025-07-19,88871,0.4216593725232376,0.42158394820570677,0.4216752636058876,0.3839943382384835,0.3839943382281907,0.0,1.0000000043851536,1.0124881007802373,0.3850221832716336,0.04554271352038427,0.6167463122977662,0.5047756212087754,0.37254024404944697,0.08163463354215349,0.29700915691175445,0.29700915691175445,0.36062514479491564,27,12
2025-06-24,2025-07-11,2025-07-12,2025-07-20,88882,0.4215309405801642,0.4214715494056206,0.42150383465162544,0.38521922147729415,0.385219221466155,0.0,1.000000038079888,1.0118451158916912,0.3867937224798853,0.04583289739201345,0.6174244606929987,0.5026660039233075,0.37238206797180273,0.0820862176442319,0.3005571152863998,0.3005571152863998,0.3606305968175659,27,13
2025-07-02,2025-07-19,2025-07-20,2025-07-28,88974,0.40534129519145107,0.4053442885775245,0.4051706518053125,0.37177369494201834,0.37177369508968117,0.0,1.0000000257368054,1.013183613502867,0.4073372141443871,0.0434694347216874,0.5909764781983431,0.6691850773853423,0.35854640301751894,0.07655174040589761,0.2977424714318259,0.2977424714318259,0.34816570897075216,27,14
2025-07-04,2025-07-21,2025-07-22,2025-07-30,89003,0.40348852268586166,0.4035318661977911,0.40341133268962504,0.37480471514158875,0.37480471539922017,0.0,1.0000000602305505,1.011039501189471,0.41293530803073103,0.044756499486655936,0.5909417934077646,0.6684288505657334,0.362147787568208,0.07763542554882841,0.29478790116873066,0.29478790116873066,0.3502855230850941,27,15
2025-07-06,2025-07-23,2025-07-24,2025-08-01,89026,0.39897468655275126,0.3988913918416536,0.39872038595893644,0.37084109023035144,0.3708410903148027,0.0,1.0000000253013797,1.0160134831926533,0.40547028206595925,0.04401905240766832,0.5866404534090752,0.581597571237401,0.35745771692465367,0.07699594500325586,0.30355947417225704,0.30355947417225704,0.3452811811586684,27,16
2025-07-07,2025-07-24,2025-07-25,2025-08-02,89032,0.397025823330064,0.39687560023716884,0.3966662081048705,0.3690019578027616,0.3690019577971388,0.0,0.9999999979328952,1.013584338660109,0.4143875708027783,0.042579560695643184,0.596690539698232,0.6703444668608198,0.3558980607188539,0.07616879838438625,0.3035154513154547,0.3035154513154547,0.3445167967644841,27,17
2025-07-11,2025-07-28,2025-07-29,2025-08-06,89052,0.4230416535492346,0.4230868830222645,0.42288746601517513,0.39463624908046807,0.3946362486223775,0.0,1.0000000854169062,0.993395724571671,0.43090626191444936,0.04073851227472023,0.5862396429928666,0.5696400802209403,0.377096697734901,0.07399317982790049,0.29497669738505083,0.29497669738505083,0.365023349982466,27,18
2025-07-16,2025-08-02,2025-08-03,2025-08-11,89056,0.4382112931759696,0.4380949524027421,0.43764661813031175,0.4053579076344965,0.40535790815867084,0.0,0.9999999191398479,0.9804645926534373,0.4401205139872662,0.03758820169282399,0.5823858795117918,0.5699085844585337,0.38751013934344974,0.07085177263479882,0.2988328917088101,0.2988328917088101,0.37422111250796336,27,19
2025-07-21,2025-08-07,2025-08-08,2025-08-16,89064,0.44135624130614753,0.44107136446142653,0.44078185609645154,0.40678378324494247,0.4067837831806009,0.0,1.0000000264441975,1.018230512867891,0.44846126200827063,0.04097279126052952,0.5995595813542451,0.6614748230057806,0.38868955428241775,0.07507428409913039,0.31670491767030623,0.31670491767030623,0.37689869935754555,27,20
2025-07-23,2025-08-09,2025-08-10,2025-08-18,89073,0.4587919503023976,0.45786743492583426,0.4576890834982455,0.4211182848194591,0.42111828471912155,0.0,1.0000000366096429,1.0003541557234654,0.4070153856595579,0.03885735726133304,0.7431720022909779,0.566989650390894,0.4026322949534956,0.07196836807538012,0.3150011560284253,0.3150011560284253,0.39090703770335433,27,21
2025-07-30,2025-08-16,2025-08-17,2025-08-25,89055,0.4767375382194208,0.47580779291059994,0.4759215667690484,0.44348127434123585,0.4434812736552781,0.0,0.9999992525004502,1.027078512492109,0.47446228856862604,0.03950089007611385,0.5917607522637639,0.5831303743848306,0.41927726349328504,0.07289614326608669,0.3112625632355369,0.3112625632355369,0.407935026624755,27,22
2025-08-03,2025-08-20,2025-08-21,2025-08-29,89029,0.4790491429439015,0.4787437126439131,0.4792482011941375,0.44277881957206433,0.4427788197203097,0.0,1.000000035052993,1.0494827708938645,0.4737022947950091,0.042915360171128056,0.6023284696726844,0.5876202649226916,0.42096650174044353,0.07640399045363476,0.3217216375458464,0.3217216375458464,0.40895923045291027,27,23
2025-08-04,2025-08-21,2025-08-22,2025-08-30,89025,0.47299978197966763,0.4728966475932759,0.47342326133974516,0.4372870192315316,0.43728701935697195,0.0,1.0000000392696216,1.0507812334372408,0.4655007501837246,0.04269192259204227,0.6042455164633916,0.5872025087326735,0.41596350754827155,0.07609382303091171,0.3227594079418397,0.3227594079418397,0.4052409007508262,27,24
2025-08-10,2025-08-27,2025-08-28,2025-09-05,88987,0.44868842511397256,0.44859644014380395,0.4486281194469348,0.4121131832055001,0.41211318297222044,0.0,0.9999999766986857,1.0317593008971138,0.447022920849721,0.04251159659618714,0.6139601577642483,0.6153016632003383,0.39638273961996706,0.0780484798577851,0.31748609874965705,0.31748609874965705,0.3848107640516074,27,25
2025-08-18,2025-09-04,2025-09-05,2025-09-13,88875,0.44459193391783447,0.44430305539290793,0.44424981050264584,0.39665369835059006,0.39665369840041703,0.0,0.9999999758770041,1.00078569540957,0.43423192996832194,0.04119436151836236,0.6019962936609543,0.5632602791689275,0.38522991927119227,0.0784662623043591,0.30398643901977573,0.30398643901977573,0.3715393966673452,27,26
2025-09-22,2025-10-09,2025-10-10,2025-10-18,85495,0.4546512621687215,0.4560762138246162,0.4578626728998422,0.4213417606653282,0.42134176076735186,0.0,0.9999999613256161,1.0041575807448404,0.47419703492298126,0.04584213184512244,0.6155584719104086,0.6058465104485579,0.4101838029857917,0.08361208452994577,0.3114633984723326,0.3114633984723326,0.39282617307684103,27,27
2025-09-25,2025-10-12,2025-10-13,2025-10-21,84312,0.42379438274060915,0.4257369225737351,0.42728453471155237,0.39466050061264396,0.3946605004034669,0.0,0.9999999805093353,1.0027712791888808,0.43576564013122493,0.047098088837243035,0.6169310170414578,0.5983722614528045,0.3869357729738116,0.08533997280016216,0.3096809271342308,0.3096809271342308,0.36982150112303075,27,28
2025-10-01,2025-10-18,2025-10-19,2025-10-27,79459,0.4569048205720675,0.45732806795322833,0.46447684262148276,0.4327210997494806,0.43272109958293997,0.0,1.0000000290993587,1.0025276184923761,0.47626884962769345,0.04295283017526925,0.6294561468740498,0.6061857726498309,0.41608284512180066,0.08047303493244436,0.33386027484867714,0.33386027484867714,0.4242794262473543,27,29
2025-01-23,2025-02-15,2025-02-16,2025-02-27,112481,0.3760441970382607,0.3755995986135662,0.37563158374120315,0.34174862583239857,0.3417486258315778,0.0,1.0000000351146556,1.0106807436701453,0.3845135009985409,0.04732117772526919,0.6009410893509327,0.6640475892588806,0.33215848778626555,0.08036271764310934,0.30946315743476155,0.30946315743476155,0.3225569331314787,36,0
2025-02-04,2025-02-27,2025-02-28,2025-03-11,113477,0.37914214024333354,0.3791967279447178,0.37928625526559523,0.34053129751994465,0.3405312976891509,0.0,1.0000000390856083,1.027521794367931,0.3638004990577195,0.044384423764285474,0.6025367241344639,0.6160067846909675,0.33402848828612375,0.07490491368308823,0.3105350222698336,0.3105350222698336,0.3235042610320425,36,1
2025-02-15,2025-03-10,2025-03-11,2025-03-22,114227,0.3870900108165433,0.3872309684849476,0.38730334326766497,0.3448032815450268,0.3448032815536968,0.0,0.9999999907670909,1.0020805005144606,0.36611661724790917,0.04624615422678652,0.5982942838301999,0.6008678341029448,0.3364733127887729,0.07685391586555416,0.30571340113147233,0.30571340113147233,0.32657716704286754,36,2
2025-02-28,2025-03-23,2025-03-24,2025-04-04,115093,0.35812143600964014,0.3579101119245792,0.35780425121979886,0.3169236787270752,0.31692367878789224,0.0,1.0000000864326524,0.9960701442833058,0.33840610069845245,0.047313524844686344,0.5872526465013398,0.5438517920933261,0.3106171083480313,0.08006094257677204,0.28881723773674184,0.28881723773674184,0.302048183062299,36,3
2025-03-19,2025-04-11,2025-04-12,2025-04-23,116011,0.3811839015732252,0.3811255421585794,0.38113438081626516,0.3417027732821215,0.3417027732717052,0.0,1.0000000036928134,0.982455386947998,0.37869554181044984,0.049316146477197405,0.589386922687058,0.6390914296349197,0.33465452720917205,0.08293805928415188,0.2893005601255323,0.2893005601255323,0.32284447075944767,36,4
2025-04-04,2025-04-27,2025-04-28,2025-05-09,116782,0.37167053895362534,0.37165138628075084,0.37152858765284985,0.3259219068851134,0.32592190710085384,0.0,1.0000000555887534,1.0085270053103845,0.3468970139283405,0.04899658021802772,0.5919520954900035,0.5687256244784474,0.32197697290549576,0.08122757957721467,0.29897616856739234,0.29897616856739234,0.31054480637826415,36,5
2025-04-07,2025-04-30,2025-05-01,2025-05-12,116903,0.36412293053381156,0.3641111411208799,0.3640620559042738,0.31891863543196725,0.3189186355647943,0.0,1.000000035714877,1.011199083648195,0.3453076210268957,0.04870043018291189,0.6057338013148894,0.6082596954892437,0.31488271158002096,0.08011912688341413,0.3026588159776084,0.3026588159776084,0.3031584312828054,36,6
2025-04-14,2025-05-07,2025-05-08,2025-05-19,117162,0.3796194148377162,0.379604951650461,0.379518787061727,0.3346525562620001,0.3346525525796038,0.0,1.0000007856194912,1.0017229640453165,0.35687655553984543,0.047766306567284075,0.5891828374024833,0.5532708179164161,0.3310548692006594,0.0794234931341733,0.2891850195832969,0.2891850195832969,0.31883113153801984,36,7
2025-04-17,2025-05-10,2025-05-11,2025-05-22,117278,0.39323270262684257,0.3932024976445599,0.3932529013455763,0.35085255808895716,0.35085255817943883,0.0,0.9999999852802869,0.980392864937126,0.38081986008334556,0.0471975676685394,0.5829077027339614,0.5925602062075741,0.3454494231220072,0.08087278065879051,0.2719528558143006,0.2719528558143006,0.33308415344793463,36,8
2025-04-22,2025-05-15,2025-05-16,2025-05-27,117451,0.3958687249907445,0.39571078630565265,0.3956010182891892,0.35656579525850934,0.35656579382083425,0.0,1.0000009374735686,1.010415787779703,0.3811368872271331,0.05216169075498603,0.5818117021857782,0.5537560558898018,0.34747836303264584,0.0856769065792661,0.2820235485766113,0.2820235485766113,0.33602892844145477,36,9
2025-04-26,2025-05-19,2025-05-20,2025-05-31,117578,0.3941296410517743,0.39413836327004104,0.39379116280358073,0.35360110447013376,0.3536011045996662,0.0,1.000000054253079,1.0131544770573024,0.37483005107091844,0.05069728343301093,0.5892545666739387,0.5669772919155126,0.34181981826082247,0.08327135165378328,0.2954885730658096,0.2954885730658096,0.32899580321034394,36,10
2025-05-17,2025-06-09,2025-06-10,2025-06-21,118043,0.39730604658167085,0.3973053877453879,0.39744714437587053,0.3658862268242325,0.3658862267870019,0.0,1.000000023352833,1.003749069336608,0.3951477491318958,0.04799122061041222,0.6034007214949894,0.5731122852848343,0.3564429849093639,0.08091656743494952,0.2907033783924978,0.2907033783924978,0.3425797663109616,36,11
2025-05-21,2025-06-13,2025-06-14,2025-06-25,118101,0.4040763006518483,0.40400995739517837,0.4041429587544949,0.36720163530794986,0.3672016351915004,0.0,1.0000000351099578,0.9957842224028348,0.359305511588533,0.04562766425350188,0.7309609186297243,0.5647637110015725,0.35814344124727343,0.07916768294443075,0.2893151816293864,0.2893151816293864,0.3438015883549043,36,12
2025-06-01,2025-06-24,2025-06-25,2025-07-06,118249,0.40675940349971673,0.4067664293522726,0.4066211585968722,0.36429243715821963,0.3642924372298595,0.0,1.0000000686939792,1.0121884417171287,0.38251104659817575,0.04108983867590779,0.6092979466707726,0.5468239455824656,0.3539291007499468,0.07482583726590017,0.305844860698409,0.305844860698409,0.34194071103320983,36,13
2025-06-08,2025-07-01,2025-07-02,2025-07-13,118378,0.40801523522872246,0.40800985137445556,0.4079949066571691,0.3695730138405882,0.3695730137711954,0.0,0.9999996575931411,1.0089881426402856,0.390451868284212,0.03999013083918245,0.6199184281386122,0.5648685780437712,0.3584573036008024,0.07668754906104085,0.3084430676434044,0.3084430676434044,0.34708680293828803,36,14
2025-06-25,2025-07-18,2025-07-19,2025-07-30,118641,0.40823457120865847,0.4082806297660599,0.408196361966373,0.3747469382347271,0.3747469357609515,0.0,0.9999992096295541,1.0138092815225026,0.39438504585415624,0.04174840432663448,0.6170638359275714,0.5430418303667722,0.3629379326416977,0.07861453142079783,0.29684882044900546,0.29684882044900546,0.35139648188595535,36,15
2025-07-02,2025-07-25,2025-07-26,2025-08-06,118725,0.4159348530635915,0.4159692869271357,0.4157351483800354,0.3825666996483506,0.38256669958323625,0.0,1.0000000263062505,1.0037356485018945,0.40217285573263056,0.040227885644066735,0.6096957786034608,0.5274322355946017,0.3711076078649156,0.07665595738622707,0.2937478758153846,0.2937478758153846,0.35898461842760215,36,16
2025-07-03,2025-07-26,2025-07-27,2025-08-07,118735,0.4229010757047036,0.4229058462268281,0.4227164882073859,0.38954258843736517,0.3895425882070188,0.0,1.0000000558942257,0.9969695920095327,0.40852173571516065,0.03981985880723581,0.6086377347565171,0.5282417695652175,0.37642200693479766,0.07647484336545776,0.29427127081468335,0.29427127081468335,0.3640167763158433,36,17
2025-08-02,2025-08-25,2025-08-26,2025-09-06,118652,0.4507820554261029,0.4507661860464495,0.45084537895225524,0.40946348059622967,0.4094634811357592,0.0,1.0000000498505948,1.0364181149573968,0.40137550865915383,0.040778744010964756,0.7729323821378599,0.5981671128931271,0.3966042406398613,0.0763171071489357,0.3162131507312586,0.3162131507312586,0.3837853149786989,36,18
2025-08-11,2025-09-03,2025-09-04,2025-09-15,118469,0.44597766740627404,0.44581994314460427,0.445808346938928,0.39525440541093765,0.395254405389719,0.0,1.0000000605775299,1.0103972990944297,0.41415741984424087,0.03605568047247117,0.6351488333294804,0.47268097330805203,0.38770961568404516,0.0777881105441423,0.3124726404023965,0.3124726404023965,0.3725136125196873,36,19
2025-08-17,2025-09-09,2025-09-10,2025-09-21,118236,0.4530918419964137,0.45321421654139854,0.45317622095828297,0.4105347442183752,0.41053474386982935,0.0,1.0000000967557374,0.9915917949153313,0.4298824643851054,0.03878382783921706,0.6212579250604356,0.46955217968909746,0.39879263408830445,0.0797542408543263,0.297776202583859,0.297776202583859,0.3853758607357501,36,20
2025-09-05,2025-09-28,2025-09-29,2025-10-10,116636,0.4470868817468282,0.44714503030096797,0.4471464079781465,0.4029544530399722,0.4029544543331328,0.0,1.0000003754335183,1.0080850285119436,0.4240254050826739,0.0393007169171197,0.645796772176857,0.5244022634759181,0.3948663704966123,0.08157397713545093,0.30055067725018786,0.30055067725018786,0.3825091764951243,36,21
2025-09-08,2025-10-01,2025-10-02,2025-10-13,116061,0.42767741173346163,0.42822731855125823,0.42852322847929153,0.39012511860291055,0.39012511872606737,0.0,1.0000000108865899,1.0121452554342485,0.407956703908655,0.042397159295981875,0.6328445225629826,0.49003691486578066,0.38100650195648894,0.08150483215841275,0.30707289032352997,0.30707289032352997,0.368735647829163,36,22
2025-09-22,2025-10-15,2025-10-16,2025-10-27,107590,0.4650634832340769,0.4655061507901836,0.4673284520377271,0.42742054484351855,0.4274205438852246,0.0,1.000000158375253,0.9915260265707933,0.4528749494319914,0.042143004080242616,0.6423773413946551,0.5072697014194572,0.4208734846548492,0.08164482807474972,0.3155168818467912,0.3155168818467912,0.41366544376413666,36,23
