block_idx,block_label,setting_label,alpha_l2,scale_l2,personalized_nll,test_nll,learned_base_scale,alpha_l2_norm,fit_success,is_degenerate,delta_vs_personalized_nll,fit_seconds
1,2025-03-05..2025-04-22,E: no regularization,0.0,0.0,0.32922255721394533,0.3292225572410618,1.0000000300972993,0.0,True,True,2.7116475731503442e-11,0.5525131225585938
1,2025-03-05..2025-04-22,"F: warm-start from ch.6, no reg",0.0,0.0,0.32922255721394533,0.3292225572349547,1.0000000233188318,0.0,True,True,2.100936091764538e-11,0.3230860233306885
2,2025-04-23..2025-06-10,"A: default (1e-4, 10.0)",0.0001,10.0,0.34526591081122004,0.34487326465199264,0.9964538943538122,0.000489657728390153,True,False,-0.00039264615922740553,0.5783722400665283
2,2025-04-23..2025-06-10,"B: alpha_l2=0, scale_l2=10.0",0.0,10.0,0.34526591081122004,0.3448732646519491,0.9964538943543385,0.000489657728449337,True,False,-0.0003926461592709263,0.5806260108947754
2,2025-04-23..2025-06-10,"C: alpha_l2=1e-4, scale_l2=0.1",0.0001,0.1,0.34526591081122004,0.34487251578655287,0.9964650714735757,0.0004906765233008157,True,False,-0.0003933950246671758,0.5859940052032471
2,2025-04-23..2025-06-10,"D: alpha_l2=1e-4, scale_l2=0.0",0.0001,0.0,0.34526591081122004,0.34487251554945436,0.9964650607649164,0.0004906768467788379,True,False,-0.0003933952617656833,0.5818190574645996
2,2025-04-23..2025-06-10,E: no regularization,0.0,0.0,0.34526591081122004,0.34487251554944276,0.9964650607646047,0.0004906768467945857,True,False,-0.0003933952617772851,0.5907492637634277
2,2025-04-23..2025-06-10,"F: warm-start from ch.6, no reg",0.0,0.0,0.34526591081122004,0.34487252817100095,0.9964647538879877,0.0004906596797413116,True,False,-0.00039338264021909763,0.4256718158721924
3,2025-06-11..2025-07-29,"A: default (1e-4, 10.0)",0.0001,10.0,0.35842340207616774,0.3572047706926505,0.987025681106,0.001072839358040805,True,False,-0.0012186313835172435,0.6958098411560059
3,2025-06-11..2025-07-29,"B: alpha_l2=0, scale_l2=10.0",0.0,10.0,0.35842340207616774,0.35720477069343626,0.9870256811843454,0.0010728394455903846,True,False,-0.0012186313827314832,0.7157931327819824
3,2025-06-11..2025-07-29,"C: alpha_l2=1e-4, scale_l2=0.1",0.0001,0.1,0.35842340207616774,0.35720439406864973,0.987008177657475,0.0010692156745980396,True,False,-0.0012190080075180076,0.7542929649353027
3,2025-06-11..2025-07-29,"D: alpha_l2=1e-4, scale_l2=0.0",0.0001,0.0,0.35842340207616774,0.3572044925857811,0.9870155268452774,0.001068981369591296,True,False,-0.001218909490386666,0.7705807685852051
3,2025-06-11..2025-07-29,E: no regularization,0.0,0.0,0.35842340207616774,0.35720449258590786,0.9870155267870848,0.0010689813400408686,True,False,-0.0012189094902598785,0.7778890132904053
3,2025-06-11..2025-07-29,"F: warm-start from ch.6, no reg",0.0,0.0,0.35842340207616774,0.35720476777597143,0.9870206368627095,0.0010505969951027806,True,False,-0.0012186343001963085,0.34139323234558105
4,2025-07-30..2025-09-16,"A: default (1e-4, 10.0)",0.0001,10.0,0.405475425636795,0.40349504863501606,0.9825398344454602,0.0018318546399371807,True,False,-0.0019803770017789435,0.6840410232543945
4,2025-07-30..2025-09-16,"B: alpha_l2=0, scale_l2=10.0",0.0,10.0,0.405475425636795,0.4034950486434516,0.9825398344532527,0.0018318546427935206,True,False,-0.0019803769933434134,0.686453104019165
4,2025-07-30..2025-09-16,"C: alpha_l2=1e-4, scale_l2=0.1",0.0001,0.1,0.405475425636795,0.40349552863682453,0.9825207974736053,0.0018309088570486337,True,False,-0.0019798969999704763,0.7496650218963623
4,2025-07-30..2025-09-16,"D: alpha_l2=1e-4, scale_l2=0.0",0.0001,0.0,0.405475425636795,0.4034954103690643,0.982521053032852,0.0018306161226206465,True,False,-0.001980015267730728,0.7438781261444092
4,2025-07-30..2025-09-16,E: no regularization,0.0,0.0,0.405475425636795,0.4034954103691584,0.9825210530316099,0.00183061612308319,True,False,-0.001980015267636581,0.7335808277130127
4,2025-07-30..2025-09-16,"F: warm-start from ch.6, no reg",0.0,0.0,0.405475425636795,0.4034991086827262,0.9824960917897623,0.00183232270369152,True,False,-0.001976316954068802,0.4564988613128662
