user_id,ll_personalized_poisson,ll_experimental_gbdt,test_purchases
123716,-2.8321990775384047,-1.5729614654970414,0.0
123754,-5.481354471039787,-6.516290985075076,1.0
123761,-1.177625112814377,-1.0023352259377896,0.0
123780,-9.277607516429054,-8.911677428772007,2.0
124009,-14.969563017128836,-15.581425217792205,4.0
124038,-43.00451000833828,-31.39914459387735,11.0
124335,-37.851952701392726,-29.2584408011239,11.0
124436,-4.9586264455987346,-5.2860335959641604,1.0
124585,-22.305481919739584,-21.52825792823434,6.0
124622,-18.76216613423282,-19.139145609057145,5.0
124710,-17.145419519664802,-17.34628426333995,5.0
124887,-14.356600941035689,-15.412621243729408,4.0
125095,-22.08594323597101,-13.247750080251626,2.0
125133,-7.251942276817105,-5.609214028508536,0.0
125228,-1.3056838252134788,-1.2942542438076945,0.0
125305,-3.607351978415468,-3.8032480654639795,0.0
125357,-0.8739092546142408,-1.1422471402342875,0.0
125470,-14.232644449688653,-12.81906251836551,3.0
125730,-8.212938196703691,-6.106251572974034,1.0
125860,-2.9999202620151957,-1.0827547907350077,0.0
125906,-6.476409182699294,-5.662225935512464,1.0
125923,-38.25912663803307,-37.630605512246646,14.0
126106,-52.66522743041863,-55.172583571324644,23.0
126208,-100.61959244521464,-107.63195399987687,81.0
126224,-9.557076552911886,-9.229725995286461,2.0
126247,-5.947624432298755,-5.071063113851597,1.0
126251,-18.617291450621508,-18.31890415279695,5.0
126281,-6.340794702216695,-3.4447575679978923,0.0
126318,-6.035581819786859,-6.1741061359920995,1.0
126327,-42.18332246597832,-44.13865921056556,14.0
126398,-46.96103621983274,-36.16838680033133,10.0
126505,-4.915857433456087,-5.191915842521019,1.0
126688,-27.298020993179755,-19.202021805334905,6.0
126971,-37.512295135316116,-34.86676082617405,8.0
127121,-17.38617447178936,-21.23606692402799,4.0
127131,-12.148824808605836,-12.123896364124004,3.0
127231,-12.207605437727455,-10.880453880692498,5.0
127262,-5.022654685786877,-4.652005899489995,1.0
127275,-41.305043943468654,-41.034909524349004,18.0
127350,-5.005422309415565,-5.179777053802217,1.0
127630,-8.733510863677552,-10.910201384850765,2.0
127666,-7.714814970306969,-6.069712616940419,1.0
127708,-2.4265793793005894,-1.3525713685910552,0.0
127782,-26.536241687943903,-25.36083683464814,7.0
127786,-4.8691273830198805,-5.8941681254037475,1.0
127962,-165.19033020194914,-166.49484481286035,79.0
128071,-16.762293091084192,-17.04345789127106,5.0
128121,-38.13252132924354,-39.49049827548604,14.0
128717,-11.026529908736439,-10.928271583934537,3.0
128854,-11.744999763521829,-11.115409235471347,3.0
128880,-25.549826715417176,-23.233595392237266,5.0
128956,-35.544618626989376,-30.651303659722252,12.0
129242,-14.29241693458766,-14.373748669155841,4.0
129392,-48.79485011312991,-46.546486391189454,17.0
129449,-7.251942276817105,-3.180106753002929,0.0
129565,-23.07161124167657,-17.47732076869903,5.0
129592,-12.377084279604967,-12.690346176095447,3.0
130032,-12.380978903035235,-12.428572152696315,3.0
130047,-26.245506330864533,-26.38945770735127,8.0
130053,-29.657565972351314,-28.03608695112217,8.0
130112,-9.71334166988648,-10.169930307311905,2.0
130193,-8.50476303725002,-8.25817312801135,2.0
130280,-1.177625112814377,-1.4892161570965416,0.0
130299,-45.81381757747786,-45.52315670955124,19.0
130340,-20.416182541593898,-20.91521652236341,6.0
130451,-2.9999202620151957,-2.8466662976038375,0.0
130452,-62.90424926459449,-69.34018072858392,11.0
130486,-34.99877415764448,-26.650131128284514,6.0
130506,-19.80228987422551,-22.449589198403398,5.0
130725,-17.983654891401766,-18.36659817068828,5.0
130813,-5.014170450011537,-5.364284637874061,1.0
130830,-74.39877820905663,-78.83934410754746,23.0
130845,-38.8713357966308,-38.51698375922926,14.0
130895,-12.171703219399163,-13.076042835189506,3.0
130922,-5.03343449066246,-4.800244146487097,1.0
130954,-6.17634932013234,-5.952165721638344,1.0
131019,-42.950542824611624,-42.263267836011615,13.0
131045,-15.237134095047615,-15.722027136516791,4.0
131137,-4.935928541338466,-5.478892801649242,1.0
131146,-43.78925629294523,-45.51281927036682,16.0
131455,-15.54895041951622,-13.963745077241153,4.0
131497,-8.770521567817786,-3.514748095457243,0.0
131535,-90.52275163113913,-90.94163963516952,35.0
131618,-12.055766342781615,-10.08681481464699,2.0
131660,-2.6962044038150594,-4.648954613791128,0.0
131767,-25.832769921964793,-22.347942026895495,6.0
131877,-16.626746334128413,-16.867601344397535,5.0
131896,-19.35887436953348,-19.608651068993286,6.0
132027,-9.321218259928072,-5.844130602028199,0.0
132060,-9.263367577024596,-10.717299430649506,2.0
132096,-39.49187316475405,-41.589360442001336,16.0
132159,-4.980892574626054,-5.360672697111379,1.0
132183,-4.822215411216014,-2.3797275061323644,0.0
132221,-52.30725397787569,-49.288091433471486,19.0
132255,-1.4813409710145136,-2.0136315433381586,0.0
132257,-16.642633218984,-17.168773689733083,5.0
132343,-50.69166871745219,-45.21216102177268,20.0
132416,-4.936506470905728,-5.914174122865453,1.0
132489,-74.2061961382421,-62.99387804242692,29.0
132634,-39.58002386710832,-39.019771205671304,16.0
132657,-0.5701933964141045,-1.625982969853637,0.0
132732,-22.68921116977997,-23.58370411744322,7.0
132762,-0.8739092546142408,-1.1351312200022399,0.0
132976,-38.02581215053316,-37.106645682555204,15.0
133017,-30.048442945141918,-21.47686037809578,6.0
133027,-8.654839490430483,-9.239472420871952,2.0
133099,-39.26145636270476,-38.709687114762964,12.0
133171,-56.80012990317742,-55.32157044416144,22.0
133211,-5.005369732719546,-4.8988125903936925,1.0
133235,-2.6962044038150594,-1.6782362713493177,0.0
133238,-16.76995498523561,-16.649813633999532,4.0
133244,-14.417329451524607,-15.296046645211378,4.0
133370,-9.064559438730274,-8.386681281962954,2.0
133608,-5.591386518489107,-5.919175548089142,1.0
133745,-13.938386542127972,-12.474105715112595,3.0
133766,-34.082527201157966,-28.550237638476688,9.0
133773,-8.684644658946299,-8.280541850743889,2.0
133896,-9.32532440047531,-8.721624547226734,2.0
133930,-38.96561513564522,-36.83213452666558,12.0
134256,-1.177625112814377,-1.2515918461760998,0.0
134303,-53.421597642267606,-54.64467138714167,19.0
134377,-49.78953874100557,-51.06212769715926,13.0
134385,-2.9999202620151957,-2.1265677833413847,0.0
134391,-1.177625112814377,-1.3458505611571092,0.0
134511,-18.380379269469614,-20.706816500624026,5.0
134646,-17.22386211948518,-14.411829395818089,4.0
134826,-12.228360860177734,-11.747941930657541,3.0
134944,-19.75896499545379,-20.212579723893178,6.0
134957,-28.42487042779746,-23.05633896966907,7.0
134990,-20.000221824967404,-18.3272749281176,5.0
134995,-18.188072230750926,-19.26592842035441,5.0
135178,-247.5073751004657,-271.6570459494453,180.0
135308,-11.5847880011501,-11.601775287963541,3.0
135370,-34.3949360544173,-27.15891369848992,9.0
135466,-88.12985741620064,-71.92795573986707,31.0
135484,-23.115052779115647,-16.29885018678712,3.0
135490,-9.857196621509592,-9.32035335224705,2.0
135532,-1.7850568292146498,-1.7511181327966057,0.0
135545,-5.321622030824074,-5.529118850263897,1.0
135725,-54.428896933958846,-48.574217123220606,15.0
135851,-18.489202616595936,-17.568078773226848,4.0
135853,-13.408510954061997,-12.191970442452412,3.0
135862,-5.322678124396068,-5.15575244545288,1.0
135908,-14.376063815498929,-10.675615798621719,2.0
135962,-5.030729674120529,-5.284145567545772,1.0
136100,-46.61519750865026,-43.82808502440533,19.0
136784,-10.139172308193489,-8.706781006826189,2.0
136832,-5.4160205696484205,-5.942943307334936,1.0
136849,-14.226938249418698,-15.344978499418428,4.0
137137,-11.49933900810312,-12.066050962865653,3.0
137145,-21.617415447186023,-22.23723695827811,6.0
137155,-23.52133013517831,-24.04399080153368,7.0
137163,-18.240794034918565,-17.189853314273194,5.0
137179,-98.45067506249829,-98.90669479632764,42.0
137257,-5.609491238851958,-5.682055869540811,1.0
137330,-24.55308035690919,-24.54425186058538,7.0
137352,-14.297704157403523,-14.677347896438073,4.0
137366,-42.43526218578147,-43.04035296067124,16.0
137547,-6.026986170788829,-4.7547028779685,1.0
137589,-19.48102245478112,-21.364584783357916,5.0
137741,-85.55983972311013,-44.99233805797525,15.0
137755,-21.16293402454125,-17.572000123816238,5.0
137961,-24.502290536743978,-25.350441321219957,8.0
138035,-3.911067836615605,-2.500895337682526,0.0
138157,-12.733834988993745,-14.127723791680102,3.0
138189,-25.93774160242547,-25.222097891064877,8.0
138237,-26.006601948437776,-24.711417566857023,5.0
138391,-12.718827724419558,-5.996482152994941,0.0
138522,-39.66421496115804,-35.82274956455503,10.0
138680,-11.68764635112313,-12.138021178376741,3.0
138703,-13.835257994653338,-14.095008114117554,3.0
138772,-47.26115466334049,-45.62974101603657,19.0
138795,-55.571348942767976,-46.164781028138016,23.0
138843,-20.86759056827174,-23.20037331930327,6.0
138989,-1.7850568292146498,-1.5811936412248684,0.0
139091,-17.322730880019883,-15.56090041674789,4.0
139181,-2.3924885456149223,-1.8593891101247355,0.0
139204,-34.73916080961463,-17.40638913205784,4.0
139289,-28.624077548973663,-29.064023028632974,8.0
139327,-21.37780017297358,-20.2406637784011,7.0
139340,-5.274189847854837,-5.555683893794523,1.0
139410,-26.48702192223232,-32.97116109437966,6.0
139442,-4.987904931177552,-4.645841263126759,1.0
139495,-1.177625112814377,-1.6242368675741574,0.0
139573,-12.111396008019288,-8.789883724519505,0.0
139672,-11.533805593235506,-12.662623695154123,3.0
139681,-0.5701933964141045,-1.3030848830313349,0.0
139704,-5.90493987742922,-6.209253069577615,1.0
139902,-15.21498490798413,-16.364944519070573,4.0
140098,-0.28231682089225363,-0.8785873664772814,0.0
140112,-26.07559957521766,-27.094560677058077,9.0
140320,-48.88119153348176,-49.65792778892845,23.0
140416,-5.014170450011537,-5.762395537642289,1.0
140501,-11.874601021222373,-8.836825728353482,2.0
140630,-6.948226418616968,-2.385609691327664,0.0
140831,-41.194769412926064,-42.157633345068255,18.0
140866,-40.330144386522996,-40.083803674621514,15.0
140941,-28.42335808355267,-19.07440218224325,5.0
140957,-9.361304248740494,-8.81594690293493,2.0
141086,-2.3924885456149223,-2.3334436859927297,0.0
141316,-61.423620763168124,-62.227374412958355,22.0
141397,-19.140758496975213,-19.304920540083142,5.0
141453,-18.865747264347142,-19.74251903829681,5.0
141507,-38.94077849987441,-37.658265677942985,11.0
141602,-39.75394278984336,-35.42763613462341,12.0
141606,-38.0048803867975,-38.089545497013965,15.0
141637,-5.057039197909869,-5.370768774562493,1.0
141978,-4.518499553015877,-3.6221766673397005,0.0
142011,-7.6647423975465525,-6.80830883796123,1.0
142184,-9.017377416627275,-8.516537906236222,2.0
142202,-1.177625112814377,-1.3516203004469165,0.0
142220,-14.126191112481402,-10.921309307424261,3.0
142237,-14.57943722164941,-15.500819218804642,4.0
142318,-4.882137220259793,-5.630400209727572,1.0
142394,-8.63551669698976,-9.297758816133872,2.0
142409,-9.918351417118094,-9.122285223192478,2.0
142435,-24.88334935037854,-25.513676918216994,8.0
142500,-7.4185884658519745,-5.860577040883668,1.0
142515,-21.82698514761722,-21.887387129487063,7.0
142561,-57.2583969989204,-35.03786612092966,10.0
142654,-5.104997587459201,-5.428362473167731,1.0
142667,-45.24986200783675,-42.27781167609456,20.0
142879,-14.455495130336944,-14.680137872227187,4.0
142887,-12.805057896443557,-13.362221638612638,3.0
142891,-5.115002849215627,-5.847443704865811,1.0
142932,-2.7551154038191235,-1.485108339449116,0.0
142970,-16.10270361338867,-15.549644922356084,4.0
142971,-24.94710830980077,-24.666106852415307,8.0
142997,-3.084886512514975,-1.2855098685696964,0.0
143109,-10.440447486183963,-10.546623005810988,2.0
143227,-6.425751993620252,-5.370639476195233,1.0
143339,-51.83463409088485,-53.97009076094857,23.0
143396,-38.480364439797555,-39.02277113129682,14.0
143698,-20.7549562069942,-22.182529029650837,5.0
143715,-25.067288547243646,-25.789578597029294,8.0
143890,-15.460436109623954,-15.415697686683153,4.0
143902,-61.22089849616353,-63.56494982014525,23.0
144025,-15.51733719680702,-15.240836559762041,4.0
144035,-57.20444252466316,-60.58125007530673,29.0
144108,-15.505134364407757,-15.488614165767698,4.0
144152,-47.59121273219251,-52.35933781879281,18.0
144254,-1.4813409710145136,-1.4354033359200309,0.0
144399,-4.99993240509388,-5.028828167030749,1.0
144412,-3.607351978415468,-1.4709603281270718,0.0
144454,-5.761773945044669,-6.120670470668299,1.0
144458,-18.902861759832515,-19.50826842705943,6.0
144572,-109.03377764713048,-82.02440599121746,28.0
144721,-10.760579143594274,-8.206463956411465,2.0
145139,-0.5701933964141045,-1.3182827887826527,0.0
145148,-1.177625112814377,-2.4428042268442445,0.0
145195,-5.105752692707659,-6.087652151607397,1.0
145256,-23.34578225140406,-22.077475905137643,7.0
145396,-46.622389476003136,-49.396459550403314,23.0
145537,-9.470120967759915,-8.996931494390708,2.0
145588,-56.88231562245704,-56.35660414489835,16.0
145653,-2.3924885456149223,-2.2165993129681283,0.0
145698,-22.86673900466634,-21.05911078421435,7.0
145745,-144.4075063161892,-135.23165366579772,30.0
145802,-40.012066267579215,-43.648730734420326,15.0
145931,-1.4813409710145136,-4.813149461582311,0.0
146045,-3.1416022316040753,-2.5413552221524256,0.0
146141,-11.777516455866806,-12.638909280766347,3.0
146216,-19.208456751160337,-15.867680281037725,4.0
146274,-2.3924885456149223,-2.0794014920095347,0.0
146325,-2.088772687414786,-1.506442954468038,0.0
146380,-8.480951002688139,-8.525998595955366,2.0
146394,-13.409528282957329,-12.928685033009703,3.0
146438,-7.980288089310345,-7.641391553280244,2.0
146441,-14.126379160802134,-12.345005165501696,3.0
146450,-12.597414097347661,-13.021357630881168,3.0
146510,-17.372746112189773,-16.24961974985999,5.0
146664,-34.89974107381918,-35.01686817274781,13.0
146716,-14.714281704663227,-15.251583160559724,4.0
146831,-23.9013880943895,-23.146914830318565,8.0
146855,-26.93719065719415,-26.57414510102541,9.0
147089,-209.92583939028833,-187.11487741992,118.0
147225,-81.91587949532675,-76.32385555771491,44.0
147230,-12.36006720747947,-13.111763691850172,3.0
147413,-11.44854301143567,-10.3417118339974,2.0
147436,-11.502961233438299,-11.90176837733904,3.0
147480,-8.253452570180203,-6.333964018535086,1.0
147704,-44.465758331661235,-39.08442627342501,16.0
147729,-5.630136614243573,-5.587789905821545,1.0
147751,-2.3924885456149223,-2.7101412689497586,0.0
148123,-60.3753959775988,-63.75150999756414,14.0
148192,-81.61966376545081,-82.8745492731209,41.0
148324,-27.991049562638825,-28.969091375723973,10.0
148434,-16.660956681326606,-16.124529421349667,4.0
148571,-5.1252404826159035,-2.0017010180078154,0.0
148674,-13.5851139765499,-14.799550747601053,3.0
148717,-96.45007475058958,-93.34975196357802,31.0
148778,-25.025096224902658,-25.370760212174012,7.0
148780,-8.646816468314919,-8.981626468107317,2.0
148824,-1.177625112814377,-1.9329414055343854,0.0
148888,-12.360666779737178,-12.349691323237959,3.0
149034,-22.111835423270094,-15.701907996214116,4.0
149380,-11.749801330574014,-11.886268888439186,3.0
149435,-26.066533036886828,-26.407500139386457,8.0
149446,-85.60193154404317,-74.50432681778845,18.0
149481,-36.78139476967313,-36.421702223806015,14.0
149640,-8.43066468103507,-8.744189553009013,2.0
149644,-41.5167181454565,-36.430079532448495,9.0
149695,-11.664613407260543,-11.839439707669174,3.0
149771,-149.97646414292186,-150.68525353210399,124.0
149801,-10.621920724088847,-9.595434647007862,2.0
149894,-1.7850568292146498,-1.6345215897867895,0.0
149976,-4.99993240509388,-5.625454815518202,1.0
150017,-2.9999202620151957,-1.5409107113041205,0.0
150117,-40.600639796390965,-38.58389887528043,14.0
150284,-1.8104923012447072,-1.410523135532253,0.0
150291,-16.79226782786546,-12.787123375161455,3.0
150314,-64.95946144686698,-76.4292876348049,26.0
150482,-46.528017303686624,-47.239337382338235,14.0
150493,-9.145514076921303,-10.130892924926114,2.0
150575,-14.993175955130932,-14.167279827098058,4.0
150606,-13.190055390828627,-12.600055012063763,3.0
150640,-5.733362985816423,-2.774524481210175,0.0
150830,-19.968189600946125,-20.839720004584812,6.0
150931,-6.644510560416832,-1.393771009095188,0.0
150946,-20.851706173062254,-20.65038556418431,5.0
150981,-8.628461132743055,-9.000859969421805,2.0
151032,-28.587611165650962,-27.896484659668122,10.0
151362,-52.98291954319664,-53.0954320160459,21.0
151378,-17.1776217546464,-15.249911921375023,4.0
151435,-1.7850568292146498,-2.0536080739171596,0.0
151518,-4.860659311920478,-5.436821668773873,1.0
151562,-41.77979599375889,-16.194335340697727,1.0
151572,-21.3212082240323,-15.316042081459003,4.0
151597,-4.518499553015877,-2.702589954634511,0.0
151831,-2.098944001181821,-1.2792880250808814,0.0
152041,-1.4813409710145136,-1.7017693875130209,0.0
152183,-60.57755054979557,-62.45483827328055,29.0
152275,-18.42205136195775,-20.65296347045136,5.0
152443,-6.563861751401737,-7.180224815711033,1.0
152613,-9.59359004733949,-9.058300177811875,2.0
152614,-5.196850991484872,-5.782932264740223,1.0
152761,-50.54434104876945,-49.61417425448894,21.0
152782,-60.76737143920733,-52.81563302168244,23.0
152856,-12.367573955952503,-12.772892276078005,3.0
152876,-9.424591205026,-8.61928196148889,2.0
152926,-27.131997119105648,-27.324755851787724,9.0
152927,-27.39104081854985,-29.921930313511428,8.0
153120,-0.266477538213968,-1.157221342315857,0.0
153352,-46.92086230130909,-47.11234509702068,15.0
153427,-11.867448319872048,-11.539487192689762,3.0
153448,-14.812956082401115,-14.94722175025688,4.0
153533,-22.7995566740473,-22.273392741625067,7.0
153539,-1.7850568292146498,-1.3084692412875738,0.0
153745,-68.7353188271783,-77.86600011029212,33.0
153777,-18.507714763791903,-20.631618872439713,5.0
153790,-18.408563451076233,-17.873575512440354,5.0
153956,-62.268268654690075,-40.40138091215445,7.0
153995,-1.4715037827166582,-1.1312590142989887,0.0
154032,-41.378484304539924,-40.64880031865358,17.0
154081,-23.16496904410195,-23.508457862190397,5.0
154091,-43.15351363423887,-44.839189148172345,18.0
154096,-35.24986078769937,-34.537682794056785,12.0
154112,-52.24390959067301,-48.8834572469082,17.0
154174,-17.33115864097415,-17.788348925687092,5.0
154177,-11.527057856833213,-12.042984056903885,3.0
154188,-20.306287744097457,-20.56288566310579,6.0
154208,-57.39032370463732,-50.44967320295331,25.0
154218,-22.045451013883625,-24.350364174016665,6.0
154259,-104.80557147311869,-106.48437338248401,70.0
154329,-1.4813409710145136,-1.26239554314631,0.0
154403,-17.971344536335533,-17.73001635728093,5.0
154540,-58.89782457747081,-55.76865146214175,16.0
154696,-9.200907314141281,-10.371561323086594,2.0
154697,-17.76495011411809,-14.777740211023595,3.0
154705,-21.03594441984231,-21.109185814802522,7.0
154775,-7.054988984136219,-5.886254853952241,1.0
154823,-0.266477538213968,-1.607752656226214,0.0
154914,-12.064116040998185,-11.628222824013285,3.0
154937,-19.478754186511566,-19.22057066179987,5.0
155048,-23.638856404196645,-22.6494236791875,7.0
155055,-8.75457722425589,-9.697791126797604,2.0
155179,-29.713553926228254,-20.4122485209316,5.0
155218,-21.441099389327135,-21.649367596042076,7.0
155232,-2.1279335603371594,-1.3807284049272446,0.0
155245,-46.588851896138934,-46.173079658768586,19.0
155262,-69.04932189392927,-72.42325921780744,34.0
155331,-29.952013537554542,-28.92986894060348,10.0
155364,-31.133403213882126,-24.917059792910923,8.0
155435,-4.932499085689861,-5.569512678913809,1.0
155570,-8.457635804890304,-8.328291435707234,2.0
155708,-5.010387054995299,-5.681226998360881,1.0
155779,-1.4885543858120807,-1.0392067023198337,0.0
155841,-11.58659076175835,-11.996994677709035,3.0
155932,-78.06604823240035,-80.40208062032661,35.0
155936,-13.563101125152683,-13.274979482372784,3.0
156007,-20.666202778340818,-19.564592270683377,6.0
156021,-20.19578725588473,-17.55150200242385,4.0
156094,-9.358111589909075,-8.820141348447104,2.0
156337,-8.469109072557952,-8.75776985385796,2.0
156376,-0.8739092546142408,-3.7826973168720572,0.0
156381,-1.7850568292146498,-1.0354506833592398,0.0
156398,-30.71563294599314,-29.637253359513064,11.0
156531,-33.360562658455905,-33.23854030784333,13.0
156604,-21.715395678608758,-21.687203928311476,6.0
156616,-14.84520328626186,-15.645710640143175,3.0
156625,-1.7850568292146498,-2.10207052371875,0.0
156640,-78.1220544840198,-71.04307432623241,16.0
156736,-6.388202544036404,-6.3295378730499126,1.0
156983,-9.019449090602864,-9.423958939107644,2.0
157048,-1.177625112814377,-1.5068371546153703,0.0
157211,-37.09852805947152,-35.188601760471435,14.0
157242,-50.66464408409898,-46.82103180385344,22.0
157333,-32.40538393951183,-33.710704300713324,13.0
157381,-60.23400567815058,-65.13571221612416,25.0
157427,-30.687527512502953,-29.577883538041092,9.0
157459,-16.701131739406897,-17.11286629827904,4.0
157489,-11.578182034791801,-12.215674387152331,3.0
157526,-33.697242467049485,-34.99908895418934,13.0
157587,-11.657024997559189,-11.936526503964675,3.0
157617,-2.4473765507577196,-1.160705188192496,0.0
157618,-22.70896291248968,-25.253612373219397,7.0
157682,-9.943307480552207,-9.303609473403625,2.0
157766,-21.209077408703706,-21.429148310994584,6.0
157794,-4.504148902794921,-2.7338980403048967,0.0
157864,-0.7251705942276048,-1.1558369189732065,0.0
157938,-22.244447587298048,-23.122656295728532,7.0
158027,-5.274189847854837,-5.230184531541341,1.0
158068,-26.313916162846212,-27.474349543595686,7.0
158388,-26.50218308688495,-24.922230341892536,7.0
158407,-29.719069708076542,-28.149661008850284,8.0
158484,-31.112176369800892,-33.25617770188537,10.0
158544,-32.38269337265937,-30.084856412692776,12.0
158558,-22.521255777991726,-24.1806852488544,6.0
158648,-14.842917030460027,-14.917790262216075,4.0
158905,-0.6250334561147853,-2.0150756830598358,0.0
159004,-14.130482546066021,-12.932364011777025,3.0
159024,-16.89090847934312,-13.162298500712309,3.0
159041,-31.68791403451948,-32.29735612347603,11.0
159079,-9.138640392409343,-6.3646270149114486,1.0
159092,-25.77693865370602,-27.10090635078983,7.0
159206,-9.358111589909075,-10.191898842738615,2.0
159245,-40.91934380176236,-41.61538941030945,17.0
159334,-28.99462493311203,-29.021198166047977,10.0
159367,-1.177625112814377,-1.78629575775041,0.0
159705,-78.83432911799964,-51.51502923185167,19.0
159728,-21.793376585414393,-21.331631558979335,7.0
159730,-5.5206212455659625,-5.837154270735848,1.0
159731,-17.477140200988874,-17.86699126842375,5.0
159758,-18.687876862435573,-13.991723598125095,3.0
159780,-2.3924885456149223,-1.238244340678314,0.0
159797,-3.607351978415468,-1.268505892110671,0.0
159816,-20.15333100358856,-19.219071991885063,5.0
159823,-11.624621916810481,-12.01664359998653,3.0
159872,-1.5438857056296929,-1.7798165256470386,0.0
159884,-11.813893727606454,-11.59465358966192,2.0
159928,-1.177625112814377,-1.8016492995668776,0.0
159962,-11.032109735160942,-8.450130488059251,1.0
160056,-17.991501656929653,-13.974128201616324,4.0
160063,-20.863966925668677,-19.612751022614198,6.0
160091,-18.413004672594443,-13.785559584194948,2.0
160110,-25.45014264768585,-27.8369836795152,8.0
160348,-12.523604931310269,-12.727283366282531,3.0
160548,-18.88956463592411,-18.786066658245982,5.0
160728,-35.47705102622372,-36.69806953274355,13.0
160735,-24.037299406356905,-22.27940030697098,7.0
160764,-16.712838288028447,-16.992765176811616,5.0
160813,-2.3924885456149223,-1.5461763744351882,0.0
161275,-77.10209739457439,-77.81435009201859,31.0
161363,-15.057905769600813,-15.177062006784816,4.0
161443,-13.830560273050164,-12.239911432385284,3.0
161563,-1.4813409710145136,-2.3510129209990995,0.0
161673,-12.00962657386302,-12.62029807475976,3.0
161708,-9.658776790543207,-9.16726729557748,2.0
161799,-5.665559378336784,-5.626626149048721,1.0
161827,-13.870634057291099,-14.507823451777597,3.0
161869,-13.745763929532764,-13.550678054879146,3.0
161897,-23.31808337654037,-24.11354732196585,7.0
162145,-24.97115069348482,-24.97306161370322,7.0
162192,-8.785604912935566,-9.684435041004075,2.0
162243,-9.01270918463387,-10.965024902267286,2.0
162329,-18.121546774132327,-17.36755860138716,4.0
162468,-1.177625112814377,-3.001792164128756,0.0
162666,-13.04844956881153,-13.313066570126036,3.0
162693,-9.568586191139818,-9.383915264124992,2.0
162831,-0.7193434114444289,-1.171499750636776,0.0
162885,-5.072498752081576,-5.103763626999566,1.0
162915,-12.321170395553168,-12.37705952227442,3.0
163004,-0.266477538213968,-1.5168529219227063,0.0
163024,-18.268928609059294,-18.417659540127556,4.0
163092,-4.948832623984218,-4.846684829046073,1.0
163175,-5.445931706946575,-5.8241495228634586,1.0
163187,-101.51147444291672,-79.36295948810182,41.0
163201,-51.10202007723021,-51.06638497033294,24.0
163279,-5.427323931355463,-5.724529678601557,1.0
163331,-37.585890830105086,-44.39537131798195,11.0
163343,-1.177625112814377,-1.1464890669715173,0.0
163452,-11.533508855195349,-12.256552246185056,3.0
163505,-20.31636511157878,-21.8395313190892,6.0
163593,-23.523750202897933,-22.453927707822896,6.0
163626,-19.887364232137564,-21.472275329419087,6.0
163763,-6.030606226755594,-5.734614633815103,1.0
163818,-8.431982944144032,-8.555692474826197,2.0
163861,-30.487406310454293,-31.581052536851715,10.0
163942,-121.91084359502652,-103.29746001140266,40.0
164069,-21.687094876535543,-21.7044071607971,6.0
164127,-34.232025065914826,-35.998162779702746,11.0
164217,-2.9999202620151957,-1.7970983171572514,0.0
164315,-1.177625112814377,-1.0615822449115815,0.0
164364,-19.41557412007303,-19.85937100850884,6.0
164417,-12.36345285181138,-12.810145643139053,3.0
164503,-35.84299281604975,-36.1791005251217,14.0
164694,-37.76658580358837,-35.140616962553366,13.0
164914,-2.6962044038150594,-2.5084886907464283,0.0
165018,-13.30839433995463,-12.609379087008806,3.0
165051,-5.001617419588248,-5.839369652118373,1.0
165122,-73.07533427811336,-61.69207082105826,29.0
165145,-24.025474285551947,-25.27698179671953,6.0
165209,-1.4813409710145136,-1.9756262269358045,0.0
165238,-7.536306110064709,-7.954572533090233,1.0
165259,-9.438870280127357,-9.044036198180944,2.0
165329,-8.691111005539904,-9.456110590268995,2.0
165341,-18.474331113995866,-13.916344597602533,4.0
165344,-26.923977935598842,-20.717082003352616,4.0
165366,-19.845160508908112,-18.90278216081103,6.0
165529,-4.518499553015877,-3.6305506320345207,0.0
165598,-19.100259820872417,-20.182146582180884,6.0
165609,-9.273387483772563,-10.191236758328802,2.0
165621,-23.5949738133625,-24.93346519926694,8.0
165633,-6.51869466513347,-5.929830964885901,1.0
165667,-8.734522021812472,-8.753329374062131,2.0
165716,-10.093844114843392,-7.498639851708932,2.0
165755,-66.58057822845282,-52.50898391739121,17.0
166049,-34.35409060958994,-32.87281893319234,11.0
166196,-0.8739092546142408,-1.3595408525811963,0.0
166401,-6.878287020409722,-6.493806905344055,1.0
166466,-20.632730854206216,-19.207912650156196,5.0
166477,-21.059175013571185,-20.500659955421153,6.0
166676,-25.11113528335245,-19.803485661178463,6.0
166713,-4.2147836948157416,-2.7911372454066603,0.0
166771,-9.21865619528925,-10.129047173462954,2.0
166858,-22.55478374353312,-21.094067428987913,6.0
166868,-39.62148343358857,-34.467341240565176,12.0
166981,-18.5929390948992,-18.016575753215843,5.0
167018,-51.57587950220201,-53.850157072382615,27.0
167137,-0.5640867128317534,-1.3114283305410863,0.0
167173,-37.838992438169846,-38.21506217734743,16.0
167340,-8.725789974955767,-7.790865183514164,2.0
167437,-31.784858598666208,-32.834589806357066,8.0
167479,-9.285262807099873,-10.625254509988132,2.0
167484,-5.384468114757993,-5.837829888498062,1.0
167488,-22.643696677179296,-24.147256598774856,7.0
167659,-12.46784893168842,-11.917309395583443,3.0
167689,-12.179375450629168,-12.217928814614385,3.0
167779,-8.934117968505108,-9.340375778606369,2.0
167785,-27.042159810957237,-27.34264736648594,9.0
167871,-22.921745698033206,-25.512797306989434,6.0
167988,-5.320779121580346,-5.56109726867735,1.0
168166,-9.04166245630801,-8.506370783092025,2.0
